commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,17,17,54335.454490040705,54335.454490040705,0.0,1.0,11153.622320281635,606037137.982765,4.099879628789628,10790.37107281319,586299716.3574928,19737421.625272155,1.0336643888349375,0.033664388834937414
Crustaceans,9,9,198938.11354446295,198938.11354446295,0.0,1.0,1926.9504757918385,383343892.54763365,3.3220465289542496,1049.6685508718278,208819081.35739157,174524811.19024208,1.835770419330333,0.835770419330333
Flatfishes,7,7,36567.0714180516,36567.0714180516,0.0,1.0,19091.59115576415,698123577.2770699,4.185022559803227,13925.470806702742,509213685.51869184,188909891.7583781,1.3709835323179738,0.37098353231797365
Herring-likes,3,3,11344.2640213873,11344.2640213873,0.0,1.0,1248.5372810955375,14163736.557292828,3.379925171009269,1248.4007902865671,14162188.169519376,1548.3877734523267,1.0001093325236834,0.0001093325236833705
Molluscs,6,6,84156.7897566199,84156.7897566199,0.0,1.0,37.21075153854014,3131537.3939147424,2.0971846010055635,26.75901214657692,2251952.559314312,879584.8346004304,1.3905876395852015,0.39058763958520143
Other fishes & inverts,22,22,24468.44695543669,24468.44695543669,0.0,1.0,1033.666184378833,25292206.202102117,3.221365771004841,776.360622202186,18996338.702644017,6295867.499458101,1.3314253129515852,0.33142531295158506
Perch-likes,15,15,1844.120792624,1844.120792624,0.0,1.0,4304.722917929312,7938429.039438501,3.5834704184250734,2297.0608886698574,4236057.746719447,3702371.292719054,1.8740134139073767,0.8740134139073769
"Salmon, smelts, etc",8,8,32416.7718722394,32416.7718722394,0.0,1.0,6458.882716206067,209376127.56080204,3.431154764886374,1455.476752923638,47181857.86487332,162194269.69592872,4.437640589746289,3.4376405897462896
Scorpionfishes,7,7,61318.9033440854,61318.9033440854,0.0,1.0,4259.857310397062,261209778.67583305,3.7894828924382464,4257.953511199295,261093039.79683858,116738.87899446487,1.0004471160130706,0.0004471160130706724
Sharks & rays,9,9,1189.3979373784,1189.3979373784,0.0,1.0,11618.925299319702,13819525.785564562,4.059042119713747,9547.849302515482,11356192.26681171,2463333.5187528525,1.216915446734017,0.2169154467340171
Tuna & billfishes,8,8,110.65992868170001,110.65992868170001,0.0,1.0,35595.8329559641,3939032.336272694,4.493744997902719,35112.927475256416,3885594.0502175796,53438.286055114586,1.0137529256439237,0.01375292564392367
