functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,3,3,267.5489804552,267.5489804552,0.0,1.0,10119.033148506871,2707337.002075386,4.036955380215779,8936.553201157205,2390965.697753264,316371.30432212166,1.1323194659879097,0.13231946598790964
Jellyfish,1,1,33.9163761684,33.9163761684,0.0,1.0,1586.8423749532276,53819.94290887091,3.46,1586.8423749532276,53819.94290887091,0.0,1.0,0.0
Large bathydemersals (>=90 cm),1,1,0.0049572568,0.0049572568,0.0,1.0,3160.6083878807954,15.66794742295911,3.6899999999999995,3160.608387880791,15.667947422959086,2.3092638912203256e-14,1.0000000000000016,1.4738777383414225e-15
Large bathypelagics (>=90 cm),2,2,85.9040196703,85.9040196703,0.0,1.0,2138.8241991256095,183733.596073,3.549925510632069,2077.445197580671,178460.89311694025,5272.702956059744,1.029545425129105,0.029545425129104866
Large benthopelagics (>=90 cm),7,7,58889.131316878396,58889.131316878396,0.0,1.0,12401.93761737641,730339332.9334134,4.119147239259997,11431.523650011473,673192497.3775266,57146835.555886745,1.0848892935950811,0.08488929359508113
Large demersals (>=90 cm),13,13,1826.1607666757002,1826.1607666757002,0.0,1.0,11936.610170001226,21798169.1795584,3.9182843844083584,6262.9006148408025,11437063.388411393,10361105.791147007,1.9059236133678685,0.9059236133678684
Large flatfishes (>=90 cm),1,1,4039.2908569585,4039.2908569585,0.0,1.0,8000.0,32314326.855668,4.0,8000.0,32314326.855668,0.0,1.0,0.0
Large pelagics (>=90 cm),9,9,110.7076849273,110.7076849273,0.0,1.0,35590.278797763305,3940117.371617545,4.493684249704606,35106.53801870541,3886563.5498631173,53553.82175442763,1.013779221944361,0.013779221944361045
Large rays (>=90 cm),1,1,120.7214059783,120.7214059783,0.0,1.0,4665.56868948727,563234.0118832377,3.82,4665.56868948727,563234.0118832377,0.0,1.0,0.0
Large reef assoc. fish (>=90 cm),4,4,60944.306241924394,60944.306241924394,0.0,1.0,4258.343606538821,259521796.8402427,3.7890717343972193,4252.712135814307,259178590.76381546,343206.0764272511,1.0013242068930763,0.00132420689307632
Large sharks (>=90 cm),7,7,736.3614495224,736.3614495224,0.0,1.0,15766.875996617919,11610119.663309505,4.197083703494572,14437.825779338114,10631458.318825288,978661.3444842175,1.092053349139439,0.09205334913943901
"Lobsters, crabs",6,6,142771.09240265752,142771.09240265752,0.0,1.0,2636.691482460514,376443323.2796701,3.605000956859004,2450.1032343036973,349803915.2608232,26639408.01884693,1.0761552597231048,0.07615525972310479
Medium bathydemersals (30 - 89 cm),4,4,340.45557078480005,340.45557078480005,0.0,1.0,6277.665935567691,2137266.339289994,3.612501625075562,2505.780227160165,853106.8374990799,1284159.5017909142,2.505273953207882,1.505273953207882
Medium bathypelagics (30 - 89 cm),3,3,210.71043061659998,210.71043061659998,0.0,1.0,2798.823983700966,589741.4068256983,3.6493574000829963,2798.294679562102,589629.8769226711,111.52990302722901,1.0001891523943958,0.00018915239439580832
Medium benthopelagics (30 - 89 cm),6,6,193.94157130879998,193.94157130879998,0.0,1.0,14036.65565223121,2722291.0531142694,4.091149670942344,10511.832764906694,2038681.3637613317,683609.6893529377,1.3353195361984815,0.33531953619848165
Medium demersals (30 - 89 cm),10,10,24603.176020165796,24603.176020165796,0.0,1.0,2931.055595340974,72113276.73706584,3.3728476035533577,1222.2102099705032,30070252.92954809,42043023.80751775,2.398159965798119,1.3981599657981194
Medium pelagics (30 - 89 cm),6,6,12174.462991273298,12174.462991273298,0.0,1.0,1325.3921873951726,16135938.134365292,3.3924570812985384,1296.159436762394,15780045.093653409,355893.04071188346,1.0225533601836803,0.022553360183680364
Medium reef assoc. fish (30 - 89 cm),1,1,47.4953185185,47.4953185185,0.0,1.0,3457.8136804537758,164229.96213077885,3.72,3457.8136804537753,164229.96213077885,0.0,1.0,0.0
Other demersal invertebrates,11,11,85685.4965240706,85685.4965240706,0.0,1.0,37.130281849205225,3181526.6363278357,2.0979400056395545,26.81963609441195,2298053.8353445735,883472.8009832622,1.38444390962268,0.38444390962267994
Shrimps,3,3,56167.02114180541,56167.02114180541,0.0,1.0,122.85802465011587,6900569.267963508,2.6028039565176906,121.70152621599614,6835612.195963841,64957.07199966721,1.0095027438856203,0.00950274388562034
Small pelagics (<30 cm),5,5,24581.992390420197,24581.992390420197,0.0,1.0,630.5181736003179,15499392.945464656,3.1510251877861397,628.8517744821946,15458429.535023546,40963.41044110991,1.0026499076344269,0.002649907634426948
Small to medium flatfishes (<90 cm),6,6,32527.780561093092,32527.780561093092,0.0,1.0,20468.941899398607,665809250.421402,4.207998610466769,14917.718863638447,485240285.66851044,180568964.75289154,1.3721227814053476,0.3721227814053476
Small to medium sharks (<90 cm),1,1,332.3150818777,332.3150818777,0.0,1.0,4953.648510535111,1646172.110371822,3.8399999999999994,4953.648510535105,1646172.11037182,2.0954757928848267e-09,1.0000000000000013,1.2729384611014474e-15
