commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,0.0028653886999999998,3.1099999999999994,128.82495516931323,0.3691335708201567
Cod-likes,484.4840169687,4.276903698238854,1891.9240512144104,916606.9641320541
Crustaceans,1407.2283228161998,3.1545620920530646,142.7453901852074,200875.35602007346
Flatfishes,1745.0309281759,3.302035674545842,200.4636688831701,349815.3021767446
Herring-likes,54.692053183999995,3.3297437086904043,213.67007806911158,11686.055273585282
Molluscs,255.0159570159,2.229200298738944,16.9511941755591,4322.825005242554
Other fishes & inverts,197.01412378570004,3.6897705837824324,489.5201618534684,96442.38576299514
Perch-likes,112.719001407,3.6398002235507683,436.315080141479,49181.000132362686
"Salmon, smelts, etc",0.293067018,3.4634531077393356,290.70540579281516,85.19616639218027
Scorpionfishes,109.4550018143,3.8937614704679055,782.9994742854618,85703.20887851117
Sharks & rays,116.8869654519,3.9203122040458225,832.361921405326,97292.25915078145
