commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,37663.9962414135,37663.9962414135,0.0,1.0,128.82495516931337,4852062.627297281,3.11,128.82495516931337,4852062.627297281,0.0,1.0,0.0
Cod-likes,14,14,8929.392409867502,8929.392409867502,0.0,1.0,1896.3795032681692,16933516.742711093,4.2213481036890865,1664.746473910737,14865174.528492222,2068342.2142188717,1.1391401231283536,0.13914012312835347
Crustaceans,39,39,12359.532361244903,12359.532361244903,0.0,1.0,215.24978060362602,2660386.6291213813,3.254381133859064,179.63093640826884,2220154.371618724,440232.25750265736,1.1982890303171496,0.1982890303171496
Flatfishes,21,21,1721.6899969467997,1721.6899969467997,0.0,1.0,604.0527860931152,1039991.6394443613,3.6466528341862268,443.25417427038394,763146.2779462335,276845.3614981278,1.3627684095415749,0.3627684095415749
Herring-likes,5,5,21878.6922732003,21878.6922732003,0.0,1.0,143.69590188558442,3143878.4182746843,3.131941887103302,135.5008086737168,2964580.4957420398,179297.9225326446,1.0604800317583436,0.06048003175834361
Molluscs,31,31,1913.1323869670002,1913.1323869670002,0.0,1.0,29.119455431139123,55709.37327615437,2.228262018401765,16.914611156191086,32359.890415862505,23349.482860291868,1.7215563019597302,0.7215563019597303
Other fishes & inverts,61,61,30678.223666201407,30678.223666201407,0.0,1.0,710.4145799935932,21794257.380773984,3.576607106817769,377.2307671584901,11572769.848660903,10221487.53211308,1.883236050295757,0.8832360502957569
Perch-likes,121,121,57029.024177274696,57029.024177274696,0.0,1.0,858.9429431296493,48984677.870640256,3.7314672906836956,538.8492598826352,30730047.46975338,18254630.400886875,1.594031962327892,0.594031962327892
"Salmon, smelts, etc",2,2,112.19537917240001,112.19537917240001,0.0,1.0,406.51161781833076,45608.72509911338,3.6055096565270492,403.18991126149,45236.044972469186,372.68012664419075,1.008238565658669,0.008238565658668992
Scorpionfishes,16,16,1869.7674859862,1869.7674859862,0.0,1.0,605.2867634121502,1131745.50992586,3.7205878246774122,525.5182766646116,982596.9869989911,149148.52292686887,1.1517901285066956,0.1517901285066957
Sharks & rays,44,44,18237.707346765197,18237.707346765197,0.0,1.0,2146.743242441065,39151675.00428595,4.307181955458646,2028.5324315348312,36995780.82975426,2155894.1745316833,1.0582740552078789,0.05827405520787878
Tuna & billfishes,20,20,8274.4762623008,8274.4762623008,0.0,1.0,2603.7219133777326,21544435.165876467,4.4006841646490304,2515.8466436084054,20817313.33212689,727121.8337495774,1.0349287068003836,0.03492870680038364
