functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,11621.914083307,3.8482672353554728,705.1268227030502,8194923.3512900965
Large bathydemersals (>=90 cm),1412.8864063861997,4.331578918004016,2145.7489960702223,3031699.588064452
Large bathypelagics (>=90 cm),21.0519825709,4.139127300751075,1377.6132168219908,29001.489429978035
Large benthopelagics (>=90 cm),4267.598494265299,4.235368105333291,1719.3650930069614,7337559.882008825
Large demersals (>=90 cm),8709.1981867549,4.166210267550869,1466.2575708249349,12769927.777144168
Large flatfishes (>=90 cm),6.9313463133,4.36,2290.867652767775,15878.79705927014
Large pelagics (>=90 cm),8364.2860268065,4.443261256899767,2774.9889423152777,23210801.234750226
Large rays (>=90 cm),90.6256936779,4.065478285699004,1162.728414262018,105373.06910150006
Large reef assoc. fish (>=90 cm),761.4811576957001,4.258405358069558,1813.0315349944074,1380589.3522063536
Large sharks (>=90 cm),16386.290920610598,4.357772427922245,2279.14747647878,37346773.60055679
"Lobsters, crabs",2495.8565319968993,2.8966891231795158,78.82956375640357,196747.28161588588
Medium bathydemersals (30 - 89 cm),1817.8326751684997,3.7365004357030007,545.1304425870647,990955.9307638322
Medium bathypelagics (30 - 89 cm),61.0634747958,3.828056606470286,673.0643785959196,41099.64971834273
Medium benthopelagics (30 - 89 cm),15343.5005844606,3.6405039970176505,437.02270117884837,6705458.07096021
Medium demersals (30 - 89 cm),22195.1684702086,3.423265894719886,265.01221666410567,5881990.795523248
Medium pelagics (30 - 89 cm),26194.2099437701,3.8754456474890437,750.6641016666291,19663053.076307267
Medium reef assoc. fish (30 - 89 cm),1803.6461408050998,3.2134757122777957,163.48417207904527,294867.59605308686
Other demersal invertebrates,4468.204694366,2.3429279657547086,22.02561105001948,98414.93868997668
Shrimps,9863.675829248,3.3448897795964334,221.25331154539487,2182370.941231389
Small benthopelagics (<30 cm),410.3341699955,3.474821131090595,298.4153309761828,122450.0071500444
Small demersals (<30 cm),921.6152375855999,3.3588614835563195,228.48699372524214,210577.0950073085
Small pelagics (<30 cm),59943.1922695257,3.118842260059255,131.47472166020523,7881014.519060058
Small reef assoc. fish (<30 cm),31.7162839158,3.1360019930951046,136.77351024885925,4337.947483213401
Small to medium flatfishes (<90 cm),1714.7586506334999,3.643769363532185,440.3209645126116,755044.1829532871
Small to medium rays (<90 cm),647.6111878366,3.7773794321966747,598.9346407153454,387876.7741101521
Small to medium sharks (<90 cm),1113.1795446400997,3.8903762409728406,776.9198917317742,864851.331299812
