functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,1507.3078119471995,3.8452137449389867,700.1865191495615,1055396.6101342514
Large bathypelagics (>=90 cm),1.0583852268,4.34,2187.761623949552,2315.4945825481827
Large benthopelagics (>=90 cm),1416.8518305571,4.418322367060446,2620.1271482434086,3712331.946281027
Large demersals (>=90 cm),6367.099657480099,3.808428805721323,643.3225959053611,4096099.080038233
Large pelagics (>=90 cm),19305.907497257096,4.422400031344898,2644.843817744091,51061110.090059735
Large rays (>=90 cm),678.4036837221001,3.4950599812145144,312.651114554602,212103.6678336623
Large reef assoc. fish (>=90 cm),16.6868183389,3.872763478420717,746.0423448372607,12449.073081426359
Large sharks (>=90 cm),847.3258353878001,4.336652529126498,2170.9635366011084,1839513.492246987
"Lobsters, crabs",1.7643012404000002,2.696164491649699,49.67804444059311,87.64703542718476
Medium bathydemersals (30 - 89 cm),193.5839601436,4.209448304324207,1619.7511774645209,313557.847380841
Medium bathypelagics (30 - 89 cm),67.2016245641,4.081536039515392,1206.5242063089886,81080.38673987538
Medium benthopelagics (30 - 89 cm),24560.844621935103,3.597412985242826,395.74276631339524,9719776.593678074
Medium demersals (30 - 89 cm),112826.84428951557,3.3722802178498585,235.65693119432106,26588427.881606746
Medium pelagics (30 - 89 cm),24717.328122337505,3.6513234811685793,448.04690448415147,11074522.352332383
Medium reef assoc. fish (30 - 89 cm),24722.564736048702,3.3166821011097776,207.33952588166528,5125964.850951116
Other demersal invertebrates,308.9782732733,2.0002266277792615,10.00521965923014,3091.395494029003
Shrimps,61.66092358219999,3.3336578989479833,215.6045386930874,13294.374984329943
Small benthopelagics (<30 cm),88.2915331451,3.27,186.20871366628674,16440.652814573394
Small demersals (<30 cm),7410.337262774,3.0933625979185115,123.98313052518438,918756.8120861463
Small pelagics (<30 cm),14378.0958900467,3.2238776775312212,167.4471181576183,2407570.7213822156
Small reef assoc. fish (<30 cm),0.29544458630000003,3.73,537.0317963702527,158.66313690855515
Small to medium flatfishes (<90 cm),79.46006172969999,3.2338663354193593,171.34298770595112,13614.924380066102
Small to medium rays (<90 cm),2.5086777252,3.8,630.957344480193,1582.8686356488033
Small to medium sharks (<90 cm),2.2373894655,3.9699999999999998,933.2543007969905,2088.053341235755
