commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,3.1109069236,3.11,128.82495516931337,400.76244496867656
Cod-likes,5869.317880056501,4.25805463966488,1811.5679961411156,10632668.430689177
Crustaceans,13347.3256181285,3.1683470616423035,147.34895549721088,1966714.488512399
Flatfishes,27758.4343506487,3.3048370629354475,201.7609262174668,5600567.424933627
Herring-likes,22182.485742326797,3.1837716941546623,152.6763237519867,3386740.374819315
Molluscs,8783.6747635139,2.0937903091562116,12.410529440606643,109010.05424930285
Other fishes & inverts,18814.810553427396,3.3085822614179947,203.50836325036053,3828971.3005936192
Perch-likes,1701.6757559103,3.593617110081313,392.2989177995826,667565.5574893975
"Salmon, smelts, etc",10.112061075600002,3.4416869378884734,276.49478082914464,2795.9321108289473
Scorpionfishes,1637.6099620132,3.896176347605331,787.3654387554685,1289397.4862508492
Sharks & rays,982.1616555362999,3.9390611758027365,869.0828418387939,853579.8427385822
Tuna & billfishes,14.0373818371,4.386358228259711,2434.211042744337,34169.94987908761
