commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,11,11,36494.180468461804,36494.180468461804,0.0,1.0,10444.167598083575,381151337.16732323,4.087992000070825,10412.864533570088,380008957.4817521,1142379.685571134,1.0030061914675419,0.0030061914675418955
Crustaceans,4,4,991.5554287606999,991.5554287606999,0.0,1.0,480.60427297011995,476545.77594911173,3.0549785641321523,471.6162409429196,467633.6439986662,8912.131950445531,1.019057935768349,0.01905793576834893
Flatfishes,7,7,7446.7601847677,7446.7601847677,0.0,1.0,24101.837477017667,179480603.70359716,4.340069594008816,22158.00874372508,165005377.28650647,14475226.417090684,1.0877257860024567,0.08772578600245663
Herring-likes,2,2,171.6707849823,171.6707849823,0.0,1.0,1247.969471148291,214239.8987459729,3.3797403909517825,1247.7099272862758,214195.34264744344,44.55609852945781,1.0002080161873679,0.00020801618736778646
Molluscs,4,4,15.614821926900001,15.614821926900001,0.0,1.0,2393.119614943374,37368.136637112286,3.1840236693911805,694.1931199381883,10839.701950713945,26528.43468639834,3.4473398629425485,2.4473398629425485
Other fishes & inverts,8,8,32942.1627605002,32942.1627605002,0.0,1.0,927.522394566979,30554593.685834307,3.2799712594665524,925.3605864677634,30483379.05157298,71214.63426132873,1.0023361791401422,0.0023361791401420758
Perch-likes,8,8,304.30787965790006,304.30787965790006,0.0,1.0,2464.840412908911,750070.3597474135,3.5788916252842506,2265.767588920674,689490.9307820428,60579.42896537075,1.0878610961519968,0.08786109615199668
"Salmon, smelts, etc",5,5,36.434822630300005,36.434822630300005,0.0,1.0,28442.590874040077,1036300.7536418398,4.226722966699646,15778.414738148273,574883.7423717438,461417.01127009606,1.8026266482445152,0.8026266482445151
Scorpionfishes,6,6,8432.802223788201,8432.802223788201,0.0,1.0,6736.171846129155,56804804.92385741,3.8974046333511767,5883.155635709009,49611487.92769902,7193316.996158391,1.1449929703104555,0.1449929703104556
Sharks & rays,9,9,258.3341982442,258.3341982442,0.0,1.0,11758.497311964924,3037621.9756430397,4.117510165506271,11375.598023591703,2938705.994972869,98915.98067017086,1.0336597062922874,0.03365970629228736
