functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Jellyfish,1000.0153846154,3.46,288.40315031266056,288407.5872842083
Large pelagics (>=90 cm),52.64,4.35,2238.7211385683377,117846.2807342373
Large rays (>=90 cm),160.73005446999997,3.682687749843827,481.6014101044817,77407.82087892214
Large reef assoc. fish (>=90 cm),2452.8060081177,3.92,831.7637711026708,2040155.1750952664
Large sharks (>=90 cm),310.9099004116,4.174513503838103,1494.56051311448,464673.6602915328
"Lobsters, crabs",4461.24,3.269279393173199,185.90000145592856,829344.5224952467
Medium demersals (30 - 89 cm),8505.0860942659,3.2919340562488055,195.85472629591632,1665761.3091156518
Medium pelagics (30 - 89 cm),86.3895630261,4.092151938894782,1236.379908062113,106810.31999173564
Medium reef assoc. fish (30 - 89 cm),3787.4583495455,4.017824580528659,1041.8965033667134,3946139.61103852
Other demersal invertebrates,12429.643574222298,2.1843415174168093,15.287677672427808,190020.384545874
Shrimps,1358.8607170794999,2.7064392597658307,50.86736717946807,69121.6670414382
