year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,442,186375.5749921838,186375.5749921838,0.0,True
1951,446,234643.9028472574,234643.90284725738,-2.9103830456733704e-11,True
1952,433,206503.8888153996,206503.8888153996,0.0,True
1953,442,285431.2189529959,285431.2189529959,0.0,True
1954,461,324003.7238836175,324003.7238836175,0.0,True
1955,464,353489.7785173187,353489.7785173187,0.0,True
1956,472,490955.3902880114,490955.39028801135,-5.820766091346741e-11,True
1957,502,464404.379960315,464404.379960315,0.0,True
1958,590,349293.6622177389,349293.66221773886,-5.820766091346741e-11,True
1959,603,353520.4268124207,353520.4268124207,0.0,True
1960,575,353702.1431614983,353702.1431614983,0.0,True
1961,641,360884.1100102239,360884.11001022387,-5.820766091346741e-11,True
1962,701,422005.365601697,422005.365601697,0.0,True
1963,713,419635.8005863381,419635.8005863381,0.0,True
1964,717,576785.4159164969,576785.4159164969,0.0,True
1965,703,488605.81732112763,488605.81732112763,0.0,True
1966,732,596021.176445416,596021.176445416,0.0,True
1967,830,616787.8804179366,616787.8804179366,0.0,True
1968,838,616069.2970463962,616069.2970463962,0.0,True
1969,850,719539.6679675858,719539.6679675858,0.0,True
1970,838,669629.8924104125,669629.8924104125,0.0,True
1971,833,689525.1133570153,689525.1133570153,0.0,True
1972,846,1004737.5835405518,1004737.5835405518,0.0,True
1973,845,1008851.7458204374,1008851.7458204374,0.0,True
1974,887,866840.4269580193,866840.4269580193,0.0,True
1975,842,581634.858675149,581634.858675149,0.0,True
1976,840,460911.9406892922,460911.9406892922,0.0,True
1977,905,443068.1691919768,443068.1691919768,0.0,True
1978,983,558481.5779264682,558481.5779264682,0.0,True
1979,1075,486589.1579187553,486589.1579187553,0.0,True
1980,991,409926.7109953052,409926.7109953052,0.0,True
1981,979,568748.9674882028,568748.9674882028,0.0,True
1982,1041,562186.8776449302,562186.8776449302,0.0,True
1983,949,604744.4918005125,604744.4918005125,0.0,True
1984,965,541040.7377430603,541040.7377430603,0.0,True
1985,972,399980.0390963001,399980.0390963001,0.0,True
1986,984,392516.8506161354,392516.8506161354,0.0,True
1987,981,372026.7562529311,372026.7562529311,0.0,True
1988,961,841803.9384634407,841803.9384634407,0.0,True
1989,935,878401.2620704902,878401.2620704902,0.0,True
1990,933,631107.9242021879,631107.9242021879,0.0,True
1991,870,736385.7064803623,736385.7064803622,-1.1641532182693481e-10,True
1992,823,642966.5626565804,642966.5626565805,1.1641532182693481e-10,True
1993,797,657165.1135439972,657165.1135439972,0.0,True
1994,789,656633.9206526635,656633.9206526633,-1.1641532182693481e-10,True
1995,781,583461.1831123022,583461.1831123022,0.0,True
1996,809,612688.2774580307,612688.2774580307,0.0,True
1997,809,610773.0182720913,610773.0182720913,0.0,True
1998,1175,698563.8590889712,698563.8590889712,0.0,True
1999,1236,718508.1324776199,718508.1324776199,0.0,True
2000,1168,816138.4434179001,816138.4434179001,0.0,True
2001,1222,803817.3518703292,803817.3518703292,0.0,True
2002,1199,686656.9050071891,686656.9050071891,0.0,True
2003,1329,602754.6432602745,602754.6432602745,0.0,True
2004,1138,604538.6108323038,604538.6108323038,0.0,True
2005,1133,599650.7642175711,599650.7642175711,0.0,True
2006,1084,629092.5524944935,629092.5524944935,0.0,True
2007,1212,748730.897708439,748730.897708439,0.0,True
2008,1172,726547.397776004,726547.397776004,0.0,True
2009,1211,666657.9028814746,666657.9028814746,0.0,True
2010,1262,637267.104048461,637267.104048461,0.0,True
2011,1199,681313.3511006802,681313.3511006802,0.0,True
2012,1226,706358.965005104,706358.965005104,0.0,True
2013,1286,711953.0397594771,711953.0397594771,0.0,True
2014,1315,758466.7687445859,758466.7687445859,0.0,True
2015,1052,743809.3838980858,743809.3838980858,0.0,True
2016,1186,759078.9345941703,759078.9345941703,0.0,True
2017,1179,786482.7366466499,786482.7366466499,0.0,True
2018,1496,724619.2131852184,724619.2131852184,0.0,True
2019,1429,619737.0070171057,619737.0070171057,0.0,True
