commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,162.3237991113,162.3237991113,0.0,1.0,1052.6209441005662,170865.43067052725,3.3015184389741647,987.0622089984554,160223.6877238213,10641.742946705956,1.06641803779382,0.06641803779381987
Cod-likes,3,3,0.0029815033999999996,0.0029815033999999996,0.0,1.0,5493.680655195852,16.37942755198066,3.874301112988837,5489.742380049559,16.36768557124185,0.011741980738808167,1.00071738797081,0.0007173879708099304
Crustaceans,34,34,9562.6943585574,9562.6943585574,0.0,1.0,1032.0169234866923,9868862.412161957,3.1152629416158146,564.9636886760906,5402575.078492631,4466287.333669326,1.8266960234295275,0.8266960234295276
Flatfishes,6,6,89.0071116168,89.0071116168,0.0,1.0,4217.485256124623,375386.18093409267,3.764498878083259,3950.899325323917,351658.1372358457,23728.043698247,1.0674747465955363,0.06747474659553625
Herring-likes,11,11,8126.3838744744,8126.3838744744,0.0,1.0,288.04885408456676,2340795.562893653,2.845612895134718,251.8823502583977,2046892.6694045558,293902.893489097,1.1435849069578201,0.14358490695782003
Molluscs,17,17,536.0909585622,536.0909585622,0.0,1.0,23.354270100279294,12520.013044579253,2.0182409552191425,21.12331257200316,11324.016884734145,1195.9961598451082,1.1056158933723796,0.10561589337237964
Other fishes & inverts,66,66,5789.581704746001,5789.581704746001,0.0,1.0,3078.4579756624767,17822983.974724885,3.4043282859095334,1343.0841359376345,7775895.341359121,10047088.633365765,2.292081257823317,1.2920812578233172
Perch-likes,235,235,17993.354565951,17993.354565951,0.0,1.0,13549.007802664111,243792101.410172,3.915804505699747,6216.545596366332,111856509.0908207,131935592.31935129,2.1795075082508393,1.1795075082508393
Scorpionfishes,7,7,1787.1674925151995,1787.1674925151995,0.0,1.0,5929.471859518067,10596959.35511434,3.900004567776379,5929.156725903492,10596396.158562573,563.1965517681092,1.0000531498203107,5.3149820310654394e-05
Sharks & rays,53,53,371.03246496730003,371.03246496730003,0.0,1.0,17869.966905268535,6630337.869745858,4.195390814591317,14364.790537931935,5329803.6420278335,1300534.2277180245,1.2440116587903434,0.24401165879034326
Tuna & billfishes,17,17,454.80512832889985,454.80512832889985,0.0,1.0,25537.98934992014,11614808.523552507,4.386440457492074,25460.129817473335,11579397.608906409,35410.91464609839,1.0030580964435372,0.0030580964435370744
