system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,540,New Caledonia (France),1366908.3379088638,1367585.9802790766,100.04957482161895,common mask,1,172441488.52009875,172631178.94836318,172631178.94836318,172441488.52009875,172441488.52009875,172441488.52009875,172441488.52009875,172441488.52009875,,,Antoine-Morel,Antoine-Morel,345.62846768818207
EEZ,eez,548,Vanuatu,813309.0310644727,814387.3241632642,100.13258098184157,common mask,1,105731988.6927525,105898953.65926562,105898953.65926562,105731988.6927525,105731988.6927525,105731988.6927525,105731988.6927525,105731988.6927525,,,Antoine-Morel,Antoine-Morel,356.17049643586654
EEZ,eez,554,New Zealand,3461333.639124696,3463938.7253396953,100.07526249956238,common mask,1,471832925.8036554,471091243.85388523,471091243.85388523,471832925.8036554,471832925.8036554,471832925.8036554,471832925.8036554,471832925.8036554,,,Antoine-Morel,Antoine-Morel,373.4667276206785
EEZ,eez,570,Niue (New Zealand),317773.70062973374,317803.561586543,100.00939692515462,common mask,1,31613312.875153273,31616318.96839121,31616318.96839121,31613312.875153273,31613312.875153273,31613312.875153273,31613312.875153273,31613312.875153273,,,Antoine-Morel,Antoine-Morel,272.558163009309
EEZ,eez,574,Norfolk Isl. (Australia),430042.61130188167,430047.64512147673,100.00117053972392,common mask,1,51863338.36431335,51864287.31303539,51864287.31303539,51863338.36431335,51863338.36431335,51863338.36431335,51863338.36431335,51863338.36431335,,,Antoine-Morel,Antoine-Morel,330.41222950968165
EEZ,eez,580,Northern Marianas (USA),763570.4980662032,763672.3101140138,100.01333368013412,common mask,1,77645774.65850934,77656126.29985477,77656126.29985477,77645774.65850934,77645774.65850934,77645774.65850934,77645774.65850934,77645774.65850934,,,Antoine-Morel,Antoine-Morel,278.5966067155421
EEZ,eez,583,Micronesia (Federated States of),3004644.172975076,3004839.844722747,100.0065123101574,common mask,1,337983208.08779633,338013923.10049474,338013923.10049474,337983208.08779633,337983208.08779633,337983208.08779633,337983208.08779633,337983208.08779633,,,Antoine-Morel,Antoine-Morel,308.1833783680584
EEZ,eez,584,Marshall Isl.,1999833.495537512,1999833.2405409196,99.99998724910884,common mask,1,212648309.72027063,212649044.35341063,212649044.35341063,212648309.72027063,212648309.72027063,212648309.72027063,212648309.72027063,212648309.72027063,,,Antoine-Morel,Antoine-Morel,291.3233077267113
EEZ,eez,585,Palau,617159.5637455372,617192.655962625,100.0053620196513,common mask,1,83157909.29218172,83165172.94948502,83165172.94948502,83157909.29218172,83157909.29218172,83157909.29218172,83157909.29218172,83157909.29218172,,,Antoine-Morel,Antoine-Morel,369.15880730913847
EEZ,eez,598,Papua New Guinea,2400506.192197251,2406190.054660617,100.2367776630546,common mask,1,431735246.4427226,434087077.06579745,434087077.06579745,431735246.4427227,431735246.4427227,431735246.4427227,431735246.4427227,431735246.4427227,,,Antoine-Morel,Antoine-Morel,492.744528411824
EEZ,eez,612,Pitcairn (UK),837948.9846344747,837957.9340815583,100.0010680181309,common mask,1,54073906.57585669,54074977.96808375,54074977.96808375,54073906.57585669,54073906.57585669,54073906.57585669,54073906.57585669,54073906.57585669,,,Antoine-Morel,Antoine-Morel,176.79798169759295
EEZ,eez,621,Madeira Isl. (Portugal),458701.3836361583,458756.0747070303,100.01192302286915,common mask,1,52721362.45185081,52727880.31586906,52727880.31586906,52721362.45185081,52721362.45185081,52721362.45185081,52721362.45185081,52721362.45185081,,,Antoine-Morel,Antoine-Morel,314.89351037962354
EEZ,eez,622,Azores Isl. (Portugal),956617.5196939092,956912.6924870386,100.03085588409711,common mask,1,141310078.51425323,141354306.43965274,141354306.43965274,141310078.51425323,141310078.51425323,141310078.51425323,141310078.51425323,141310078.51425323,,,Antoine-Morel,Antoine-Morel,404.7081430862017
EEZ,eez,626,Timor Leste,77941.48029072814,78141.9722162998,100.25723392065919,common mask,1,19043137.80074891,19100621.307900283,19100621.307900283,19043137.80074891,19043137.80074891,19043137.80074891,19043137.80074891,19043137.80074891,,,Antoine-Morel,Antoine-Morel,669.3865715844105
EEZ,eez,638,Réunion (France),314952.42924940115,315077.0602216074,100.03957136400035,common mask,1,36338904.956014134,36354651.926006444,36354651.926006444,36338904.956014134,36338904.956014134,36338904.956014134,36338904.956014134,36338904.956014134,,,Antoine-Morel,Antoine-Morel,316.10692431354386
EEZ,eez,654,Saint Helena (UK),446333.36187975656,446352.081977001,100.00419419627643,common mask,1,53695962.8878085,53697797.19435888,53697797.19435888,53695962.88780851,53695962.88780851,53695962.88780851,53695962.88780851,53695962.88780851,,,Antoine-Morel,Antoine-Morel,329.60168263092726
EEZ,eez,660,Anguilla (UK),90412.39567325941,90425.67937021986,100.01469234042692,common mask,1,10510166.275005512,10513212.807565613,10513212.807565613,10510166.275005512,10510166.275005512,10510166.275005512,10510166.275005512,10510166.275005512,,,Antoine-Morel,Antoine-Morel,318.48482590780395
EEZ,eez,690,Seychelles,1341247.6156472927,1341342.2597934236,100.0070564260489,common mask,1,266331096.46017268,266351530.82338375,266351530.82338375,266331096.46017268,266331096.46017268,266331096.46017268,266331096.46017268,266331096.46017268,,,Antoine-Morel,Antoine-Morel,544.0264932176905
EEZ,eez,711,Prince Edward Isl. (South Africa),472003.39807942585,472015.3804703747,100.00253862387382,common mask,1,38348778.312894404,38199175.41463903,38199175.41463903,38348778.312894404,38348778.312894404,38348778.312894404,38348778.312894404,38348778.312894404,,,Antoine-Morel,Antoine-Morel,222.59404591202684
EEZ,eez,723,Canary Isl. (Spain),444370.92272252217,444792.4132761932,100.09485106520668,common mask,1,60775852.58634164,60847648.427650034,60847648.427650034,60775852.58634164,60775852.58634164,60775852.58634164,60775852.58634164,60775852.58634164,,,Antoine-Morel,Antoine-Morel,374.7076522197029
