functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,3.3440687152999997,3.8,630.957344480193,2109.9647163649784
Large benthopelagics (>=90 cm),5.9118649332,4.45,2818.382931264455,16661.89921967176
Large pelagics (>=90 cm),550.9306401005,4.496955608544317,3140.1877028584527,1730025.621171526
Large reef assoc. fish (>=90 cm),39.5103823091,4.108058070998585,1282.5020589223402,50672.14666022956
Large sharks (>=90 cm),986.5706251291,4.253416290163366,1792.3230505539796,1768253.272418335
"Lobsters, crabs",6.1703556533,3.3465517241459786,222.10161890559854,1370.445979821242
Medium demersals (30 - 89 cm),680.82693685,3.352636263455372,225.23519998023178,153346.1912733384
Medium pelagics (30 - 89 cm),0.0087033055,3.35,223.872113856834,1.9484273998268096
Medium reef assoc. fish (30 - 89 cm),348.08509255,3.8885183187528467,773.6033090512498,269279.77942809055
Other demersal invertebrates,2937.5509644841995,2.310626825894141,20.446869534673425,60063.721322262514
Small pelagics (<30 cm),9.3222918727,3.622024030332526,418.816738396597,3904.3318765053177
