commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,11447.2441360498,11447.2441360498,0.0,1.0,1004.3525583222287,11497068.933780747,3.3055836075749245,999.1562997225005,11437586.09299561,59482.840785136446,1.0052006463865277,0.005200646386527644
Perch-likes,4,4,6578.2319181244,6578.2319181244,0.0,1.0,19068.739884602917,125438593.34730671,4.276568321378021,18319.50222723934,120509934.27537687,4928659.071929842,1.0408983632890163,0.04089836328901631
Sharks & rays,7,7,22977.887308863603,22977.887308863603,0.0,1.0,21070.43570978085,484154097.2879998,4.299497131294167,19622.066283098655,450873627.820093,33280469.467906833,1.0738132980383284,0.0738132980383283
Tuna & billfishes,10,10,530814.4231922082,530814.4231922082,0.0,1.0,28781.52193849354,15277646966.375334,4.426167894304057,28677.890401674573,15222637851.934252,55009114.441082,1.0036136387777295,0.0036136387777294665
