commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,146954.0672195994,146954.0672195994,0.0,1.0,158.48931924611142,23290650.074081607,3.2,158.48931924611142,23290650.074081607,0.0,1.0,0.0
Crustaceans,10,10,106994.0230725569,106994.0230725569,0.0,1.0,89.2384983816827,9547985.95481009,2.746670247511138,55.80463186610322,5970762.069437392,3577223.8853726983,1.5991235027909545,0.5991235027909545
Flatfishes,1,1,416.2367967645,416.2367967645,0.0,1.0,2454.7089156850284,1021740.1760539954,4.39,2454.7089156850284,1021740.1760539954,0.0,1.0,0.0
Herring-likes,2,2,103389.9989006993,103389.9989006993,0.0,1.0,135.3838239232239,13997333.406594586,2.84168649588663,69.45227814992072,7180670.961571365,6816662.445023221,1.9493071721993391,0.949307172199339
Molluscs,4,4,36019.626730407,36019.626730407,0.0,1.0,10.559559565592876,380351.3939901541,2.0216108400375044,10.510196604238617,378573.35854786617,1778.0354422879172,1.0046966734508422,0.004696673450842171
Other fishes & inverts,12,12,235876.25217079857,235876.25217079857,0.0,1.0,989.4962210905112,233398660.1679977,3.832719873667397,680.3303940226441,160473783.57994395,72924876.58805373,1.4544348301710255,0.4544348301710255
Perch-likes,24,24,644440.128433602,644440.128433602,0.0,1.0,608.4329714856995,392098622.28748226,3.6095280409644923,406.9378075951037,262247052.99107707,129851569.2964052,1.4951497750513267,0.49514977505132685
Scorpionfishes,1,1,40329.318471720704,40329.318471720704,0.0,1.0,794.3282347242813,32034716.349275257,3.9000000000000004,794.3282347242822,32034716.349275295,-3.725290298461914e-08,0.9999999999999989,-1.1628916135373209e-15
Sharks & rays,2,2,2517.8727224348,2517.8727224348,0.0,1.0,634.9167353472576,1598639.5289482148,3.78084292008026,603.7302267675145,1520115.8696873009,78523.65926091396,1.0516563643777148,0.051656364377714745
Tuna & billfishes,2,2,10028.7869241279,10028.7869241279,0.0,1.0,3162.2776601683795,31713808.848758414,4.5,3162.2776601683795,31713808.848758418,-3.725290298461914e-09,0.9999999999999999,-1.1746587476224123e-16
