functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,3,3,0.7379492284999999,0.7379492284999999,0.0,1.0,4718.240725437996,3481.8221032142487,3.818399643862491,4643.254373128613,3426.485982379511,55.33612083473781,1.016149524941675,0.01614952494167504
Large bathydemersals (>=90 cm),2,2,2543.7530976598,2543.7530976598,0.0,1.0,30637.607215430922,77934508.25913665,4.447960781511645,30612.612956122717,77870929.0345977,63579.22453895211,1.0008164693208002,0.0008164693208001173
Large bathypelagics (>=90 cm),2,2,42.2148659618,42.2148659618,0.0,1.0,2111.262254183127,89126.65307054843,3.544787723552999,2045.7151476401527,86359.59075365294,2767.0623168954917,1.0320411698659937,0.03204116986599369
Large benthopelagics (>=90 cm),6,6,21642.826085908706,21642.826085908706,0.0,1.0,11033.542218581826,238797035.34829774,4.099427937338333,10775.779992416035,233218332.31587487,5578703.03242287,1.0239205167836762,0.02392051678367625
Large demersals (>=90 cm),10,10,9197.557679569301,9197.557679569301,0.0,1.0,23087.236416764372,212346188.60504317,4.300196196010266,19663.20208336242,180853435.3267531,31492753.278290063,1.1741341170622013,0.17413411706220122
Large flatfishes (>=90 cm),3,3,317.79970326020003,317.79970326020003,0.0,1.0,1367.5696389665575,434613.2254512308,3.310402224125172,1013.6840093272759,322148.47736381815,112464.74808741268,1.3491084266724647,0.3491084266724647
Large rays (>=90 cm),8,8,53.157836763700004,53.157836763700004,0.0,1.0,3431.7642398299654,182425.16327238432,3.65498556186009,2845.8752193940927,151280.57036241013,31144.59290997419,1.205873053197537,0.20587305319753693
Large reef assoc. fish (>=90 cm),1,1,1525.4638402142,1525.4638402142,0.0,1.0,4264.554685980751,6505423.968079658,3.79,4264.554685980751,6505423.968079658,0.0,1.0,0.0
Large sharks (>=90 cm),6,6,88.1931783041,88.1931783041,0.0,1.0,20509.382174674516,1808787.599038,4.292422193655642,19210.560324242102,1694240.371997553,114547.22704044706,1.0676097848532513,0.06760978485325134
"Lobsters, crabs",6,6,44.7371900637,44.7371900637,0.0,1.0,207.137273200663,9266.739560454613,2.750952154271275,189.68861854221524,8486.13578064377,780.6037798108428,1.0919857753856992,0.09198577538569917
Medium bathydemersals (30 - 89 cm),4,4,18426.909917236397,18426.909917236397,0.0,1.0,1173.3596957979375,21621393.4149845,3.3512256662702553,1145.5528190322325,21108998.601743158,512394.8132413402,1.024273762242754,0.02427376224275401
Medium bathypelagics (30 - 89 cm),2,2,4.5135139951,4.5135139951,0.0,1.0,3451.4874710601543,15578.337004542314,3.716150736283113,3418.1693894941336,15427.955377104196,150.3816274381188,1.0097473465383036,0.009747346538303588
Medium benthopelagics (30 - 89 cm),10,10,277839.4550820987,277839.4550820987,0.0,1.0,11819.655970738117,3283966774.1677527,4.130014600868489,11809.809238455275,3281230963.435949,2735810.731803894,1.000833775726942,0.0008337757269421483
Medium demersals (30 - 89 cm),12,12,30462.982592970802,30462.982592970802,0.0,1.0,3406.6823245102055,103777704.3513357,3.5184863669198196,1890.716033267431,57596849.609676555,46180854.74165915,1.8017948039626899,0.80179480396269
Medium pelagics (30 - 89 cm),4,4,49793.8724709729,49793.8724709729,0.0,1.0,2660.054223498973,132454400.7707807,3.630864855893931,2647.4885593428803,131828707.69227915,625693.0785015523,1.0047462581516164,0.004746258151616528
Medium reef assoc. fish (30 - 89 cm),1,1,0.00028852980000000004,0.00028852980000000004,0.0,1.0,97.8533939563155,0.028233620187536924,2.53,97.8533939563155,0.028233620187536924,0.0,1.0,0.0
Other demersal invertebrates,12,12,5382.748382637102,5382.748382637102,0.0,1.0,20.79947318141772,111958.33062698001,2.0021704274950727,20.13046407425062,108357.22293740681,3601.1076895731967,1.033233665388909,0.03323366538890903
Shrimps,5,5,28.5930954154,28.5930954154,0.0,1.0,177.60678079348995,5078.32762965029,2.7133559678150245,169.48353252734177,4846.058816893333,232.26881275695723,1.0479294250303504,0.04792942503035034
Small pelagics (<30 cm),3,3,110.110890758,110.110890758,0.0,1.0,631.5923334454832,69545.19443160591,3.1524489358190793,631.5396609733751,69539.39461878367,5.799812822238891,1.0000834032688095,8.340326880947957e-05
Small reef assoc. fish (<30 cm),1,1,5.32991e-05,5.32991e-05,0.0,1.0,1248.6806726928048,0.06655355604192108,3.38,1248.6806726928048,0.06655355604192108,0.0,1.0,0.0
Small to medium flatfishes (<90 cm),10,10,2598.1289270666,2598.1289270666,0.0,1.0,20602.602049049983,53528216.35647837,4.17611995327875,13558.989644367011,35228003.21682641,18300213.13965196,1.5194791492158997,0.5194791492158998
Small to medium rays (<90 cm),3,3,118.44437266,118.44437266,0.0,1.0,4289.252294879672,508037.7972474881,3.7864675238324983,4219.663609039799,499795.40900895046,8242.38823853765,1.016491524511763,0.016491524511762858
