commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,18,18,317786.93108064664,317786.93108064664,0.0,1.0,11967.191779173078,3803017149.1569557,4.129416217806036,11788.657991602204,3746281444.7106037,56735704.446352005,1.0151445387335907,0.015144538733590738
Crustaceans,11,11,73.3302854791,73.3302854791,0.0,1.0,195.62268299355543,14345.0671901049,2.7362925720867066,181.53848949068444,13312.269259796485,1032.7979303084157,1.0775824098921662,0.07758240989216626
Flatfishes,13,13,2915.9286303268,2915.9286303268,0.0,1.0,18506.224405047175,53962829.5819296,4.081767562561537,10220.497552368202,29802241.429135423,24160588.15279418,1.8106970145263697,0.8106970145263698
Herring-likes,1,1,26.9654504448,26.9654504448,0.0,1.0,645.9885058849935,17419.371043352185,3.16,645.9885058849935,17419.371043352185,0.0,1.0,0.0
Molluscs,11,11,5382.748381211001,5382.748381211001,0.0,1.0,20.799473162510814,111958.33049554675,2.0021704273605287,20.130464066136884,108357.22286502454,3601.1076305222086,1.033233664866143,0.033233664866143146
Other fishes & inverts,15,15,23369.3204811083,23369.3204811083,0.0,1.0,4155.465041191196,97110394.29563898,3.406678115158531,1352.5720778842363,31608690.361875296,65501703.93376368,3.072268834420559,2.072268834420559
Perch-likes,16,16,50453.40687292501,50453.40687292501,0.0,1.0,2969.1121148328593,149801821.5809931,3.6389931151159995,2712.7464331144297,136867299.53299835,12934522.047994733,1.094504107936142,0.09450410793614185
"Salmon, smelts, etc",3,3,18402.121408367,18402.121408367,0.0,1.0,1141.309833560509,21002522.12174362,3.349984466079881,1141.301215287119,21002363.527230367,158.5945132523775,1.0000075512697915,7.551269791457217e-06
Scorpionfishes,9,9,1551.6530363375002,1551.6530363375002,0.0,1.0,4274.057605183797,6631854.460564823,3.7902431660637848,4267.662377077781,6621931.285456052,9923.17510877084,1.0014985318755218,0.0014985318755217846
Sharks & rays,17,17,259.7953877278,259.7953877278,0.0,1.0,9620.07286355852,2499250.559557873,3.9313217264676643,6512.346398556681,1691877.557630775,807373.0019270978,1.4772053381083348,0.4772053381083349
