commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,154.0864098901,3.11,128.82495516931337,19850.174846292575
Cod-likes,1.925266245,4.061674996026328,1152.590394779068,2219.043381379364
Crustaceans,892.7031155608,2.911781905995425,81.61724029678152,72859.96469641133
Flatfishes,148.51102072900002,3.2184860386414673,165.3811618477378,24560.925155355493
Herring-likes,7560.8620535623995,2.7700656910970296,58.89327301952413,445283.9131834103
Molluscs,0.458565789,2.252763041466227,17.896291351867795,8.206626963943132
Other fishes & inverts,10662.502386982602,3.4728979423124855,297.0967782638254,3167795.1074028793
Perch-likes,18643.7305388342,3.4613870951822654,289.32575505835706,5394111.415252754
"Salmon, smelts, etc",0.061036241000000005,3.35,223.872113856834,13.66431229454516
Scorpionfishes,315.9911427395,3.9226362043305643,836.8280023283396,264430.236732145
Sharks & rays,5612.541422619199,4.15392657297013,1425.3665836719485,7999928.993276025
Tuna & billfishes,2072.0961174597,4.462901095841344,2903.3613814647742,6016043.84611559
