unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
EEZ_450,Madagascar,EEZ,1950,14669.072630363198,14669.072630363198,0.0,1.0,39,39,9773238.7115418,9773238.7115418,9773238.7115418,6456626.170698895,7447035.287749681,available
EEZ_450,Madagascar,EEZ,1951,15640.0186825041,15640.0186825041,0.0,1.0,39,39,10391525.341248766,10391525.341248767,10391525.341248767,6866222.319671868,7921395.286558356,available
EEZ_450,Madagascar,EEZ,1952,17020.755997790002,17020.755997790002,0.0,1.0,46,46,11498962.404951243,11498962.404951245,11498962.404951245,7728424.544698026,8847380.79925635,available
EEZ_450,Madagascar,EEZ,1953,18589.951318931995,18589.951318931995,0.0,1.0,46,46,13015044.443378527,13015044.443378527,13015044.443378527,8891533.347108815,10052168.133108117,available
EEZ_450,Madagascar,EEZ,1954,20509.635100612202,20509.635100612202,0.0,1.0,47,47,15387182.839571303,15387182.8395713,15387182.8395713,11060535.897493154,12299008.237279758,available
EEZ_450,Madagascar,EEZ,1955,21165.279448607092,21165.279448607092,0.0,1.0,47,47,15368007.592317263,15368007.59231726,15368007.59231726,10801508.740264839,12101624.59945354,available
EEZ_450,Madagascar,EEZ,1956,23509.7811630761,23509.7811630761,0.0,1.0,47,47,17568765.956247695,17568765.9562477,17568765.9562477,12389351.34834905,13707034.420734124,available
EEZ_450,Madagascar,EEZ,1957,23922.5675929442,23922.5675929442,0.0,1.0,46,46,18384050.387843728,18384050.38784373,18384050.38784373,13417917.66431395,14879287.77497179,available
EEZ_450,Madagascar,EEZ,1958,23957.5217029643,23957.5217029643,0.0,1.0,47,47,17975700.12534092,17975700.125340924,17975700.125340924,12885454.49656855,14366281.959261863,available
EEZ_450,Madagascar,EEZ,1959,27003.8425042946,27003.8425042946,0.0,1.0,47,47,19808819.026127286,19808819.026127283,19808819.02612728,13364348.697647953,14670558.087958928,available
EEZ_450,Madagascar,EEZ,1960,29505.907532788802,29505.907532788802,0.0,1.0,47,47,22355415.427531958,22355415.42753196,22355415.42753196,15241079.299530774,16571036.495686967,available
EEZ_450,Madagascar,EEZ,1961,29313.6777361509,29313.6777361509,0.0,1.0,47,47,21693775.364966556,21693775.364966556,21693775.364966556,14484944.08773128,15889902.162528157,available
EEZ_450,Madagascar,EEZ,1962,29522.523779549603,29522.523779549603,0.0,1.0,46,46,22487531.20123305,22487531.201233055,22487531.201233055,16256893.216311011,18088094.264261983,available
EEZ_450,Madagascar,EEZ,1963,30909.525197248204,30909.525197248204,0.0,1.0,52,52,22728101.37282637,22728101.372826375,22728101.372826375,16162882.275196336,18003478.82560006,available
EEZ_450,Madagascar,EEZ,1964,32168.193569777897,32168.193569777897,0.0,1.0,52,52,23736697.29396858,23736697.29396858,23736697.29396858,15979857.744182669,17594531.890033517,available
EEZ_450,Madagascar,EEZ,1965,43304.841500974806,43304.841500974806,0.0,1.0,62,62,28660953.445555,28660953.445555,28660953.445555,21307521.48512931,23027346.69705805,available
EEZ_450,Madagascar,EEZ,1966,50071.73611287079,50071.73611287079,0.0,1.0,61,61,31825517.0758069,31825517.075806897,31825517.075806897,23713145.969556928,25168766.00374124,available
EEZ_450,Madagascar,EEZ,1967,44139.6075260475,44139.6075260475,0.0,1.0,71,71,29304444.1988339,29304444.198833905,29304444.1988339,20709981.06767651,22885775.251552813,available
EEZ_450,Madagascar,EEZ,1968,44958.286366129396,44958.286366129396,0.0,1.0,67,67,29954502.209537394,29954502.2095374,29954502.209537398,20938617.82365188,23135627.752870254,available
EEZ_450,Madagascar,EEZ,1969,50018.1948939171,50018.1948939171,0.0,1.0,67,67,30913423.197261203,30913423.197261203,30913423.197261207,20143011.813683435,22446283.795084197,available
EEZ_450,Madagascar,EEZ,1970,64857.320219802794,64857.320219802794,0.0,1.0,66,66,41253929.41325987,41253929.41325987,41253929.413259864,29836120.148830518,32497205.422375463,available
EEZ_450,Madagascar,EEZ,1971,65835.00440478619,65835.00440478619,0.0,1.0,65,65,34413640.055961,34413640.055961,34413640.055961,23668359.30944241,26682445.667893223,available
EEZ_450,Madagascar,EEZ,1972,72405.5133072017,72405.5133072017,0.0,1.0,69,69,36723579.25627729,36723579.25627729,36723579.25627729,25774704.755506687,28881056.118214693,available
EEZ_450,Madagascar,EEZ,1973,78687.2740363506,78687.2740363506,0.0,1.0,72,72,46070488.87000587,46070488.87000587,46070488.87000587,33431939.393758837,36170219.87240711,available
EEZ_450,Madagascar,EEZ,1974,76641.8212552758,76641.8212552758,0.0,1.0,72,72,47834393.521470025,47834393.521470025,47834393.521470025,36934332.867972225,39476343.082613885,available
EEZ_450,Madagascar,EEZ,1975,74076.9970801734,74076.9970801734,0.0,1.0,71,71,41586469.581601426,41586469.58160142,41586469.58160142,30001944.429538462,33072613.57485815,available
EEZ_450,Madagascar,EEZ,1976,75689.8877136074,75689.8877136074,0.0,1.0,78,78,41429372.351868995,41429372.351869,41429372.351868995,28790105.383584958,32173605.850267667,available
EEZ_450,Madagascar,EEZ,1977,98804.6917173231,98804.6917173231,0.0,1.0,79,79,50485476.90188807,50485476.90188807,50485476.90188807,35462299.25499707,38537152.33552909,available
EEZ_450,Madagascar,EEZ,1978,89461.35884303141,89461.35884303141,0.0,1.0,73,73,52028737.0362219,52028737.03622189,52028737.03622189,38008883.91043849,41489785.149720825,available
EEZ_450,Madagascar,EEZ,1979,85859.2307783074,85859.2307783074,0.0,1.0,73,73,48735505.88850687,48735505.88850687,48735505.88850687,34955088.33712299,38834227.06354907,available
EEZ_450,Madagascar,EEZ,1980,97399.363492493,97399.363492493,0.0,1.0,83,83,56318295.44877783,56318295.44877783,56318295.44877783,40230790.35314258,44570333.2790137,available
EEZ_450,Madagascar,EEZ,1981,97438.24227968579,97438.24227968579,0.0,1.0,83,83,52111361.925856695,52111361.925856695,52111361.925856695,36534979.69265717,41522287.43071966,available
EEZ_450,Madagascar,EEZ,1982,96851.94986762438,96851.94986762438,0.0,1.0,79,79,51831036.81151804,51831036.81151804,51831036.81151804,36224605.64105039,41117013.58787111,available
EEZ_450,Madagascar,EEZ,1983,106270.558517447,106270.558517447,0.0,1.0,81,81,58584077.938818544,58584077.938818544,58584077.938818544,41240527.8140654,46645454.43060483,available
EEZ_450,Madagascar,EEZ,1984,111587.61365424481,111587.61365424481,0.0,1.0,83,83,61579562.878013514,61579562.87801351,61579562.878013514,43732950.652790904,49049055.48909378,available
EEZ_450,Madagascar,EEZ,1985,103831.85374839051,103831.85374839051,0.0,1.0,57,57,59179412.24701024,59179412.24701023,59179412.24701024,42634341.5681106,47720008.81162064,available
EEZ_450,Madagascar,EEZ,1986,115063.43280759771,115063.43280759771,0.0,1.0,55,55,75680051.78879184,75680051.78879184,75680051.78879184,58527880.76146155,63928476.233505584,available
EEZ_450,Madagascar,EEZ,1987,122582.02841682329,122582.02841682329,0.0,1.0,60,60,76624401.64257067,76624401.64257067,76624401.64257069,59765910.85625329,64705088.8688722,available
EEZ_450,Madagascar,EEZ,1988,115347.28458717611,115347.28458717611,0.0,1.0,61,61,67496975.28759782,67496975.28759782,67496975.28759782,48529565.21297619,55673734.94422644,available
EEZ_450,Madagascar,EEZ,1989,117510.85415303799,117510.85415303799,0.0,1.0,58,58,71182642.77059543,71182642.77059543,71182642.77059542,51878846.33926965,59281549.46586082,available
EEZ_450,Madagascar,EEZ,1990,129075.12697320609,129075.12697320609,0.0,1.0,60,60,94176277.85895376,94176277.85895374,94176277.85895374,76918225.70394024,81524136.964954,available
EEZ_450,Madagascar,EEZ,1991,122690.5750620834,122690.5750620834,0.0,1.0,60,60,63779912.87915839,63779912.879158385,63779912.879158385,45933881.52905854,51083935.88334183,available
EEZ_450,Madagascar,EEZ,1992,119271.38906364181,119271.38906364181,0.0,1.0,57,57,63674382.906088874,63674382.906088874,63674382.906088874,46578371.1142567,50802543.08432304,available
EEZ_450,Madagascar,EEZ,1993,127475.1173814582,127475.1173814582,0.0,1.0,61,61,66638384.16863671,66638384.16863671,66638384.16863671,49747345.011141345,53630378.05349145,available
EEZ_450,Madagascar,EEZ,1994,142180.8337844868,142180.8337844868,0.0,1.0,64,64,77935851.16915321,77935851.16915321,77935851.16915321,58946326.57514156,64462478.0310289,available
EEZ_450,Madagascar,EEZ,1995,129886.06633210302,129886.06633210302,0.0,1.0,60,60,68173275.99488814,68173275.99488816,68173275.99488816,50137522.260434896,54859907.55580532,available
EEZ_450,Madagascar,EEZ,1996,133971.2118176184,133971.2118176184,0.0,1.0,60,60,71021568.31463486,71021568.31463486,71021568.31463484,52440442.264277816,56873623.80392848,available
EEZ_450,Madagascar,EEZ,1997,141481.3586313635,141481.3586313635,0.0,1.0,61,61,74911580.34248689,74911580.3424869,74911580.3424869,55136615.9663243,60669304.43718723,available
EEZ_450,Madagascar,EEZ,1998,145950.48750184325,145950.48750184325,0.0,1.0,63,63,87146853.3344847,87146853.33448471,87146853.33448471,66822590.58883853,72625052.25239527,available
EEZ_450,Madagascar,EEZ,1999,133356.14043649507,133356.14043649507,0.0,1.0,70,70,78004272.67861903,78004272.67861903,78004272.67861903,56198654.603958674,63318365.35128852,available
EEZ_450,Madagascar,EEZ,2000,142230.79538921072,142230.79538921072,0.0,1.0,68,68,82301382.84601052,82301382.84601054,82301382.84601052,58749218.346349925,67154587.94347799,available
EEZ_450,Madagascar,EEZ,2001,145454.5906526955,145454.5906526955,0.0,1.0,70,70,85199691.74097152,85199691.7409715,85199691.7409715,60889834.84803062,69657090.1944903,available
EEZ_450,Madagascar,EEZ,2002,144073.2620467769,144073.2620467769,0.0,1.0,79,79,79993339.88381436,79993339.88381436,79993339.88381436,55906503.20537327,64222351.66350445,available
EEZ_450,Madagascar,EEZ,2003,142944.38522494867,142944.38522494867,0.0,1.0,82,82,80009435.4431071,80009435.4431071,80009435.4431071,54640696.23546028,64257223.87654779,available
EEZ_450,Madagascar,EEZ,2004,140988.2428325224,140988.2428325224,0.0,1.0,82,82,81020851.0797694,81020851.07976939,81020851.07976939,56359135.47485612,64485856.47593375,available
EEZ_450,Madagascar,EEZ,2005,133716.4024380401,133716.4024380401,0.0,1.0,84,84,88377026.20569901,88377026.20569901,88377026.20569901,62982032.59418585,71576918.90369575,available
EEZ_450,Madagascar,EEZ,2006,137691.2938403102,137691.2938403102,0.0,1.0,86,86,86745152.5069635,86745152.50696349,86745152.50696349,59501315.28691268,69918476.84148915,available
EEZ_450,Madagascar,EEZ,2007,139400.8065528824,139400.8065528824,0.0,1.0,80,80,87532864.48428684,87532864.48428684,87532864.48428684,60992554.20954845,70520360.37715289,available
EEZ_450,Madagascar,EEZ,2008,146377.5222217341,146377.5222217341,0.0,1.0,85,85,108766429.92709377,108766429.92709379,108766429.92709377,79921265.5983411,91693800.87808138,available
EEZ_450,Madagascar,EEZ,2009,157438.6461764521,157438.6461764521,0.0,1.0,89,89,107188091.20373282,107188091.2037328,107188091.2037328,78146767.0804891,88340115.09049024,available
EEZ_450,Madagascar,EEZ,2010,154972.38455787968,154972.38455787968,0.0,1.0,93,93,117924053.88304262,117924053.8830426,117924053.8830426,88860602.25502679,99484859.2942535,available
EEZ_450,Madagascar,EEZ,2011,152440.35121105608,152440.35121105608,0.0,1.0,86,86,123155975.70901723,123155975.70901723,123155975.70901723,90435725.54393286,103844079.14015554,available
EEZ_450,Madagascar,EEZ,2012,170173.7567893172,170173.7567893172,0.0,1.0,114,114,140130548.25982356,140130548.25982356,140130548.25982356,103358021.21596488,120822105.78503829,available
EEZ_450,Madagascar,EEZ,2013,241403.14457300768,241403.14457300768,0.0,1.0,110,110,301363698.39460695,301363698.39460695,301363698.39460695,260023287.3176733,280296249.25957084,available
EEZ_450,Madagascar,EEZ,2014,165291.38407971148,165291.38407971148,0.0,1.0,111,111,124623351.96250986,124623351.96250987,124623351.96250986,87052181.05570269,105816420.50921771,available
EEZ_450,Madagascar,EEZ,2015,166886.94739280883,166886.94739280883,0.0,1.0,100,100,116905952.4705446,116905952.4705446,116905952.4705446,81855253.29348646,97159808.29158206,available
EEZ_450,Madagascar,EEZ,2016,180189.282895563,180189.282895563,0.0,1.0,99,99,114333803.75451696,114333803.75451697,114333803.75451696,79774957.71253908,93384737.62162887,available
EEZ_450,Madagascar,EEZ,2017,169830.6875569109,169830.6875569109,0.0,1.0,96,96,100402255.48404843,100402255.48404843,100402255.48404843,69051612.54784915,82663947.86033508,available
EEZ_450,Madagascar,EEZ,2018,167097.5873012317,167097.5873012317,0.0,1.0,100,100,105782287.75847167,105782287.75847167,105782287.75847167,70788373.32984868,89516463.3924057,available
EEZ_450,Madagascar,EEZ,2019,159996.68620932242,159996.68620932242,0.0,1.0,96,96,87751516.13578317,87751516.13578317,87751516.13578317,56239923.29380199,73763184.84527269,available
