commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,4130.6810922012,3.11,128.82495516931337,532134.8065215499
Cod-likes,7116.351371625101,4.124252987364108,1331.2296666281088,9473498.064056968
Crustaceans,538.0510175575,3.1541520382635118,142.6106759159044,76731.81929111523
Flatfishes,733.6327273358,3.633944635497567,430.4717298213029,315808.14918976213
Herring-likes,1608.1569821274,3.0737956077031514,118.5210820342795,190600.50560272092
Molluscs,1408.9252475538,2.6858967695621563,48.517316231415066,68357.27178199247
Other fishes & inverts,11418.245113671399,3.709458512130325,512.2223356603195,5848680.181266794
Perch-likes,18161.308503594297,3.5282095979427233,337.4501285677891,6128535.889497177
"Salmon, smelts, etc",9.165646156900001,3.35,223.872113856834,2051.93258000897
Scorpionfishes,1936.5553467619,3.8219587193253175,663.6799831172661,1285253.0198445893
Sharks & rays,1941.9561008534,4.013336835948673,1031.1855911433568,2002517.1498329614
Tuna & billfishes,420.37662623460005,4.4488024282497785,2810.6219151851446,1181519.7583265614
