functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,4,4,22.2812980733,22.2812980733,0.0,1.0,789.6199225459026,17593.756858861314,3.8114919339003785,647.8760622321935,14435.519657151364,3158.2372017099497,1.2187823699263474,0.21878236992634742
Large benthopelagics (>=90 cm),1,1,0.2,0.2,0.0,1.0,13.803842646028853,2.760768529205771,2.14,13.803842646028853,2.760768529205771,0.0,1.0,0.0
Large demersals (>=90 cm),3,3,3.4257602246,3.4257602246,0.0,1.0,700.0148231207648,2398.0829376775205,3.820437844721072,661.3598783273467,2265.6603653201196,132.4225723574009,1.0584476713210678,0.058447671321067866
Large flatfishes (>=90 cm),1,1,0.1000046299,0.1000046299,0.0,1.0,2290.867652767775,229.09737176492305,4.36,2290.867652767775,229.09737176492305,0.0,1.0,0.0
Large pelagics (>=90 cm),3,3,0.0002786134,0.0002786134,0.0,1.0,2518.9540900949078,0.7018143634852486,4.401091928816059,2518.209910714464,0.7016070251378533,0.00020733834739528056,1.0002955192008725,0.0002955192008725144
Large rays (>=90 cm),2,2,0.2000163901,0.2000163901,0.0,1.0,691.8647679798197,138.3842933286976,3.8400164983479517,691.8572532811676,138.3827902658005,0.001503062897086238,1.0000108616316683,1.0861631668209687e-05
Large reef assoc. fish (>=90 cm),1,1,0.0259904039,0.0259904039,0.0,1.0,831.7637711026708,21.617876360345562,3.9200000000000004,831.7637711026717,21.617876360345587,-2.4868995751603507e-14,0.9999999999999989,-1.1503903222067436e-15
Large sharks (>=90 cm),2,2,3.0885382035,3.0885382035,0.0,1.0,561.5218589201434,1734.2817133752003,3.749352444467828,561.5034699908048,1734.2249184644165,0.05679491078376486,1.000032749449151,3.274944915106766e-05
"Lobsters, crabs",3,3,0.11091837770000001,0.11091837770000001,0.0,1.0,101.56702395917867,11.265649525369131,3.0042741883521074,100.9890271007405,11.201539051515473,0.06411047385365798,1.0057233629735,0.005723362973500001
Medium bathydemersals (30 - 89 cm),1,1,0.9075490266,0.9075490266,0.0,1.0,1862.0871366628655,1689.9353683227648,4.27,1862.0871366628655,1689.9353683227648,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),9,9,34.1246483948,34.1246483948,0.0,1.0,1914.4253805020435,65329.09298771343,4.183540899427095,1525.9520936808576,52072.57866416818,13256.514323545256,1.2545776426598831,0.25457764265988303
Medium demersals (30 - 89 cm),16,16,43.5955994122,43.5955994122,0.0,1.0,308.43072712523326,13446.222426165239,3.4016387779452573,252.13827538092107,10992.119249989604,2454.103176175635,1.2232602394827508,0.22326023948275087
Medium pelagics (30 - 89 cm),12,12,5.7666928348,5.7666928348,0.0,1.0,887.3834971428519,5117.26805469345,3.7323781537745933,539.9805958512902,3113.90223302667,2003.36582166678,1.6433618244075492,0.6433618244075493
Medium reef assoc. fish (30 - 89 cm),2,2,3.7636098566,3.7636098566,0.0,1.0,79.07745874870542,297.61670318150766,2.695133345351171,49.56023367009248,186.52538393615924,111.09131924534842,1.5955828472299023,0.5955828472299024
Other demersal invertebrates,2,2,2.9022656356,2.9022656356,0.0,1.0,103.74177241150453,301.0861810461457,2.7214318035210243,52.65405266929114,152.81604763715612,148.2701334089896,1.9702523766420117,0.9702523766420118
Shrimps,1,1,1.4115488201,1.4115488201,0.0,1.0,416.8693834703355,588.4314863733665,3.62,416.8693834703355,588.4314863733665,0.0,1.0,0.0
Small benthopelagics (<30 cm),1,1,1.5097410155,1.5097410155,0.0,1.0,436.51583224016605,659.025855848096,3.64,436.5158322401661,659.025855848096,0.0,1.0,0.0
Small demersals (<30 cm),5,5,10.381084451300001,10.381084451300001,0.0,1.0,850.1858884981103,8825.85150780241,3.811378884029327,647.7074375398915,6723.905608836735,2101.945898965675,1.3126078831629109,0.3126078831629108
Small pelagics (<30 cm),6,6,55.0006119575,55.0006119575,0.0,1.0,142.61267343461282,7843.784311798809,3.152170829275795,141.96158162616632,7807.973863893735,35.81044790507349,1.004586394438469,0.004586394438468994
Small to medium flatfishes (<90 cm),4,4,14.5448579184,14.5448579184,0.0,1.0,270.8532610063624,3939.522198072852,3.2759002615268207,188.75578097323927,2745.426015532395,1194.096182540457,1.4349402153927273,0.4349402153927273
Small to medium rays (<90 cm),1,1,0.18,0.18,0.0,1.0,316.22776601683796,56.92099788303083,3.5,316.22776601683796,56.92099788303083,0.0,1.0,0.0
