functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,4,4,253581.8995405308,253581.8995405308,0.0,1.0,661.7396459683708,167805196.42593783,3.820531302759516,661.5022150378653,167744988.23957056,60208.18636727333,1.0003589268865742,0.00035892688657431014
Large bathydemersals (>=90 cm),4,4,11830.045580829501,11830.045580829501,0.0,1.0,1240.3412228471818,14673293.202063963,4.056966484391215,1140.1617949828426,13488166.004167408,1185127.197896555,1.0878642209422977,0.08786422094229779
Large bathypelagics (>=90 cm),1,1,94.5926493338,94.5926493338,0.0,1.0,2187.761623949552,206946.1681202048,4.34,2187.761623949552,206946.1681202048,0.0,1.0,0.0
Large benthopelagics (>=90 cm),7,7,60706.915371166004,60706.915371166004,0.0,1.0,891.0129470437703,54090647.57079938,3.9407097046435307,872.3880433231643,52959987.116836436,1130660.4539629444,1.0213493340069846,0.02134933400698464
Large demersals (>=90 cm),2,2,627.2547708773001,627.2547708773001,0.0,1.0,773.8419728046546,485396.06934682146,3.888373866493557,773.3460408428679,485084.9936577602,311.0756890612538,1.0006412807922909,0.000641280792290857
Large pelagics (>=90 cm),3,3,5349.284468381999,5349.284468381999,0.0,1.0,3341.542396405841,17874860.84153373,4.522257506203749,3328.5685559245085,17805460.078151673,69400.76338205859,1.003897723680121,0.003897723680120871
Large rays (>=90 cm),4,4,42908.0999208108,42908.0999208108,0.0,1.0,407.43733039496686,17482361.68405564,3.6100102544741155,407.3898968990061,17480326.402871363,2035.2811842784286,1.0001164326762195,0.00011643267621959897
Large sharks (>=90 cm),7,7,4034.7502554117004,4034.7502554117004,0.0,1.0,1278.6189545133489,5158908.153296975,4.0950372493240526,1244.621358041666,5021736.34224947,137171.8110475056,1.027315613902991,0.02731561390299116
"Lobsters, crabs",2,2,2362.8067569799996,2362.8067569799996,0.0,1.0,20.018823859201486,47300.612281313704,2.3011345302319293,20.00481457416732,47267.51104797451,33.10123333919182,1.0007002956704363,0.0007002956704362005
Medium bathydemersals (30 - 89 cm),1,1,1362.9277670796,1362.9277670796,0.0,1.0,1862.0871366628653,2537890.263279565,4.27,1862.0871366628655,2537890.263279565,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),14,14,628896.889216885,628896.889216885,0.0,1.0,1518.1591868901553,954765589.9712541,4.154420542383399,1426.9887273857746,897428771.6004752,57336818.37077892,1.063890104914426,0.06389010491442612
Medium demersals (30 - 89 cm),14,14,124094.87644476717,124094.87644476717,0.0,1.0,232.23084012647416,28818657.41215929,3.2994490484845005,199.2732704650601,24728791.877106305,4089865.535052985,1.1653888129827865,0.16538881298278651
Medium pelagics (30 - 89 cm),6,6,91.87386681219999,91.87386681219999,0.0,1.0,1518.7989755091594,139537.93479043432,4.004949694816575,1011.4622878094386,92926.95151576746,46610.983274666854,1.5015873491422786,0.5015873491422786
Medium reef assoc. fish (30 - 89 cm),1,1,99.0000000021,99.0000000021,0.0,1.0,33.88441561392024,3354.557145849261,2.53,33.88441561392024,3354.557145849261,0.0,1.0,0.0
Other demersal invertebrates,4,4,23992.265780434,23992.265780434,0.0,1.0,10.0,239922.65780434,2.0,10.0,239922.65780434,0.0,1.0,0.0
Shrimps,2,2,283848.87601948,283848.87601948,0.0,1.0,15.864048860387006,4502992.438138965,2.200220557744029,15.856982895998412,4500986.772089268,2005.666049696505,1.0004456058529507,0.00044560585295066644
Small benthopelagics (<30 cm),2,2,579.4018725424,579.4018725424,0.0,1.0,1762.5604961592346,1021230.8519439222,4.051341374329396,1125.4893098492282,652110.6136530964,369120.23829082586,1.5660393046250694,0.5660393046250692
Small pelagics (<30 cm),2,2,7923.398566567,7923.398566567,0.0,1.0,32.82610252088232,260094.2936599404,2.5146918505850433,32.710851586050985,259181.11456810226,913.1790918381303,1.003523324194974,0.0035233241949740282
Small to medium rays (<90 cm),5,5,363.000000003,363.000000003,0.0,1.0,2247.8299567951203,815962.2743233722,4.268539944902464,1855.8374950898676,673669.0107231895,142293.26360018272,1.2112213287760256,0.21122132877602562
Small to medium sharks (<90 cm),1,1,2831.0,2831.0,0.0,1.0,389.04514499428046,1101386.805478808,3.59,389.04514499428046,1101386.805478808,0.0,1.0,0.0
