year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,186,1145.4047327504,1145.4047327504,0.0,True
1951,185,1143.7890909097,1143.7890909097,0.0,True
1952,187,1463.1941134886,1463.1941134886,0.0,True
1953,188,1301.1780353211,1301.1780353211,0.0,True
1954,191,1620.4065492745,1620.4065492745,0.0,True
1955,189,1619.4566352803,1619.4566352803,0.0,True
1956,189,1617.4319905433,1617.4319905433,0.0,True
1957,191,1776.9451029913,1776.9451029913,0.0,True
1958,191,1774.8303362072,1774.8303362072,0.0,True
1959,187,1753.6090775667,1753.6090775667,0.0,True
1960,191,1752.2538832576,1752.2538832576,0.0,True
1961,191,1910.8163740259,1910.8163740259,0.0,True
1962,187,1909.4004176351,1909.4004176351,0.0,True
1963,187,1729.1568061831,1729.1568061831,0.0,True
1964,187,1727.6737334327,1727.6737334327,0.0,True
1965,191,1886.6685106577,1886.6685106577,0.0,True
1966,190,1884.9013636352,1884.9013636352,0.0,True
1967,161,1737.363385018,1737.363385018,0.0,True
1968,161,1737.3525928192,1737.3525928192,0.0,True
1969,173,1773.2195454506,1773.2195454506,0.0,True
1970,176,1672.9013636317,1672.9013636317,0.0,True
1971,176,2304.5672727268,2304.5672727268,0.0,True
1972,176,1607.3500000034,1607.3500000034,0.0,True
1973,179,1248.9185360351,1248.9185360351,0.0,True
1974,177,1338.8406865965,1338.8406865965,0.0,True
1975,181,1485.114194208,1485.114194208,0.0,True
1976,184,2192.1900917583002,2192.1900917583002,0.0,True
1977,200,2358.5069557934,2358.5069557934003,4.547473508864641e-13,True
1978,206,2490.4447461912,2490.4447461912,0.0,True
1979,208,1938.1090067141,1938.1090067141,0.0,True
1980,212,1941.7603778602,1941.7603778602,0.0,True
1981,208,1952.7554054549,1952.7554054549,0.0,True
1982,219,2189.1584672935,2189.1584672935,0.0,True
1983,217,1996.3519743513,1996.3519743513,0.0,True
1984,217,2312.7418326119,2312.7418326119,0.0,True
1985,205,2316.7172064143,2316.7172064143,0.0,True
1986,203,1802.0027267588,1802.0027267588,0.0,True
1987,216,2715.6763417667,2715.6763417667,0.0,True
1988,210,2497.9579048478,2497.9579048478,0.0,True
1989,221,2998.5029429032,2998.5029429032,0.0,True
1990,224,3364.3693262191,3364.3693262191,0.0,True
1991,225,3107.3073109768998,3107.3073109768998,0.0,True
1992,209,3531.9022244284,3531.9022244284,0.0,True
1993,223,3874.1643231972,3874.1643231972,0.0,True
1994,186,4119.370202197,4119.370202197,0.0,True
1995,166,3970.7713879981,3970.7713879981,0.0,True
1996,179,4928.8999895153,4928.8999895153,0.0,True
1997,190,4892.8185333787,4892.8185333787,0.0,True
1998,230,5368.5210494988,5368.5210494988,0.0,True
1999,238,5416.120799181,5416.120799181,0.0,True
2000,343,5165.2883336144,5165.2883336144,0.0,True
2001,307,4760.0455131169,4760.0455131169,0.0,True
2002,296,5002.2187392142,5002.2187392142,0.0,True
2003,295,5232.7984432051,5232.7984432051,0.0,True
2004,292,5364.9286135846,5364.9286135846,0.0,True
2005,304,5761.2107061948,5761.2107061948,0.0,True
2006,293,5123.1177706509,5123.1177706509,0.0,True
2007,353,5663.5468518754,5663.5468518754,0.0,True
2008,330,7218.9369383686,7218.9369383686,0.0,True
2009,309,7292.5039714797,7292.5039714797,0.0,True
2010,317,6566.4299999996,6566.4299999996,0.0,True
2011,409,5581.9328969758,5581.9328969758,0.0,True
2012,414,5019.2153926711,5019.2153926711,0.0,True
2013,416,4458.8066295691,4458.8066295691,0.0,True
2014,406,3824.3071879332,3824.3071879332,0.0,True
2015,413,4797.3143164128,4797.3143164128005,9.094947017729282e-13,True
2016,360,3984.1788548342,3984.1788548341997,-4.547473508864641e-13,True
2017,369,5124.8144400021,5124.8144400021,0.0,True
2018,349,3961.2078815287,3961.2078815287,0.0,True
2019,350,4003.3374784953003,4003.3374784953003,0.0,True
