functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large flatfishes (>=90 cm),392.78063118079996,4.36,2290.867652767775,899808.4426058043
Large pelagics (>=90 cm),6.2972978807,4.53,3388.4415613920273,21338.025863429815
Large rays (>=90 cm),1.01,4.05,1122.018454301963,1133.2386388449827
Medium benthopelagics (30 - 89 cm),1.8599999998,4.36,2290.867652767775,4261.013833689888
Medium demersals (30 - 89 cm),6818.893495030799,3.28,190.54607179632464,1299313.3694756296
Medium pelagics (30 - 89 cm),175.6080296904,3.8558399538379877,717.5298185207416,126003.99767453772
Medium reef assoc. fish (30 - 89 cm),224.2173194682,2.546591046618625,35.203921720139576,7893.3289628580405
Other demersal invertebrates,158.5,2.69,48.97788193684461,7762.9942869898705
Small pelagics (<30 cm),107.21688860040001,3.0762920066866544,119.20432330364137,12780.716652332585
Small reef assoc. fish (<30 cm),230.1273194682,3.11,128.82495516931337,29646.14161372512
