year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1913,97813.8962828489,97813.8962828489,0.0,True
1951,1913,109188.6343779444,109188.6343779444,0.0,True
1952,1913,110016.4179305391,110016.4179305391,0.0,True
1953,1920,87016.9766618775,87016.9766618775,0.0,True
1954,1906,130588.908542426,130588.908542426,0.0,True
1955,1900,117276.078039663,117276.078039663,0.0,True
1956,1900,150409.8544048864,150409.8544048864,0.0,True
1957,1923,124320.147791107,124320.147791107,0.0,True
1958,1916,109419.8306603923,109419.8306603923,0.0,True
1959,1913,115571.6065296392,115571.6065296392,0.0,True
1960,1924,111499.6988371278,111499.6988371278,0.0,True
1961,1970,106455.1805200689,106455.1805200689,0.0,True
1962,1955,68306.8292866298,68306.8292866298,0.0,True
1963,1962,161626.5935154325,161626.5935154325,0.0,True
1964,1933,148102.7288741864,148102.7288741864,0.0,True
1965,1944,180036.9703351313,180036.9703351313,0.0,True
1966,1958,155117.93274627,155117.93274627,0.0,True
1967,1593,267840.8593874096,267840.8593874096,0.0,True
1968,1552,165844.209459764,165844.20945976398,-2.9103830456733704e-11,True
1969,1633,207298.5066093104,207298.5066093104,0.0,True
1970,1433,244868.3164665407,244868.31646654068,-2.9103830456733704e-11,True
1971,1460,221762.6485711557,221762.6485711557,0.0,True
1972,1384,231914.2049680709,231914.20496807087,-2.9103830456733704e-11,True
1973,1506,197907.38424887852,197907.38424887852,0.0,True
1974,1405,162932.30358969021,162932.3035896902,-2.9103830456733704e-11,True
1975,1453,151449.6217975268,151449.6217975268,0.0,True
1976,1347,183883.2528182636,183883.2528182636,0.0,True
1977,1588,200545.6002650192,200545.6002650192,0.0,True
1978,1578,303484.6767218306,303484.6767218306,0.0,True
1979,1684,498127.04983468517,498127.0498346852,5.820766091346741e-11,True
1980,1424,528859.9652581884,528859.9652581884,0.0,True
1981,1278,572422.9194556047,572422.9194556047,0.0,True
1982,1284,629885.1603533447,629885.1603533447,0.0,True
1983,1520,701905.5418839161,701905.541883916,-1.1641532182693481e-10,True
1984,1498,700955.2721782068,700955.2721782068,0.0,True
1985,1458,725552.477666759,725552.477666759,0.0,True
1986,1341,702814.4550246132,702814.4550246132,0.0,True
1987,1379,749010.9038887683,749010.9038887684,1.1641532182693481e-10,True
1988,1409,779546.0749985503,779546.0749985503,0.0,True
1989,1671,466332.5280049424,466332.5280049424,0.0,True
1990,1501,353672.2159994093,353672.2159994093,0.0,True
1991,1509,310426.9929995603,310426.9929995603,0.0,True
1992,1544,413453.4639991228,413453.4639991228,0.0,True
1993,1338,515955.1806000359,515955.18060003594,5.820766091346741e-11,True
1994,1697,620168.9159941527,620168.9159941527,0.0,True
1995,1487,716613.9890005393,716613.9890005393,0.0,True
1996,1417,558001.591997793,558001.591997793,0.0,True
1997,1733,429369.8690037396,429369.8690037396,0.0,True
1998,1537,424633.9694127059,424633.96941270586,-5.820766091346741e-11,True
1999,1731,579452.8050032121,579452.8050032121,0.0,True
2000,1502,545754.7449962437,545754.7449962437,0.0,True
2001,1387,541485.6570046073,541485.6570046073,0.0,True
2002,1216,608652.0760019906,608652.0760019906,0.0,True
2003,1183,514339.4470013194,514339.4470013194,0.0,True
2004,1191,581145.1817549636,581145.1817549636,0.0,True
2005,1328,396824.1647543513,396824.1647543513,0.0,True
2006,1213,516592.31592180143,516592.31592180143,0.0,True
2007,1230,711451.1740010005,711451.1740010006,1.1641532182693481e-10,True
2008,1249,538091.1957469782,538091.1957469782,0.0,True
2009,1529,465183.7815044554,465183.7815044554,0.0,True
2010,1398,508427.0682257108,508427.06822571077,-5.820766091346741e-11,True
2011,1168,547917.0083699694,547917.0083699694,0.0,True
2012,1296,437260.744493443,437260.744493443,0.0,True
2013,1113,352879.0184832838,352879.0184832838,0.0,True
2014,1373,262486.6024004972,262486.6024004972,0.0,True
2015,1140,470415.934632577,470415.934632577,0.0,True
2016,1238,313551.122449937,313551.122449937,0.0,True
2017,1238,374041.4248279718,374041.4248279718,0.0,True
2018,1313,310340.2896793912,310340.2896793912,0.0,True
2019,1263,557210.7803783925,557210.7803783925,0.0,True
