unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
EEZ_574,Norfolk Isl. (Australia),EEZ,1950,93.8,93.8,0.0,1.0,8,8,21687.209145987956,21687.209145987956,21687.209145987956,21593.426077920478,21647.04110972655,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1951,94.1425638271,94.1425638271,0.0,1.0,8,8,21706.503599802127,21706.503599802127,21706.503599802127,21613.85113844637,21666.819811214908,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1952,94.57407263029998,94.57407263029998,0.0,1.0,9,9,21801.50249873197,21801.50249873197,21801.50249873197,21709.980644639018,21762.30295845598,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1953,94.9903882319,94.9903882319,0.0,1.0,9,9,21883.569893208016,21883.569893208016,21883.569893208012,21793.17864582677,21844.854600606213,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1954,753.6173520611001,753.6173520611001,0.0,1.0,24,24,1470576.8289960602,1470576.8289960602,1470576.8289960602,1448431.561988717,1443567.8876669917,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1955,302.9072450799,302.9072450799,0.0,1.0,24,24,473316.40099128376,473316.4009912837,473316.40099128376,466672.8794693139,464946.6615253075,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1956,323.2312178194,323.2312178194,0.0,1.0,24,24,521437.6475837658,521437.6475837658,521437.6475837658,512405.38804954564,510231.2188942353,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1957,307.003464313,307.003464313,0.0,1.0,24,24,480330.491607989,480330.49160798895,480330.49160798895,472592.0658634279,472003.86758327426,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1958,214.71229979679998,214.71229979679998,0.0,1.0,25,25,274512.93957776035,274512.93957776035,274512.93957776035,269517.353748776,268476.8039141653,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1959,1041.9745471401002,1041.9745471401002,0.0,1.0,25,25,2135214.337821708,2135214.337821708,2135214.3378217076,2106390.4020276074,2097014.8398766755,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1960,1216.6423624066,1216.6423624066,0.0,1.0,25,25,2471426.787258389,2471426.787258389,2471426.7872583885,2436218.5395567394,2426825.9817204317,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1961,1088.603411836,1088.603411836,0.0,1.0,25,25,2139232.239337623,2139232.2393376227,2139232.2393376227,2106893.9374687173,2097835.044961529,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1962,345.15983181030003,345.15983181030003,0.0,1.0,25,25,591771.4181509452,591771.4181509451,591771.4181509451,578380.9856642336,577166.975176747,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1963,1716.3669504823004,1716.3669504823004,0.0,1.0,25,25,3838579.126419707,3838579.126419707,3838579.1264197077,3767577.4171608835,3752213.7216229984,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1964,226.30882656059995,226.30882656059995,0.0,1.0,25,25,321901.2999949039,321901.2999949039,321901.29999490385,312200.26997348754,311839.6060270994,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1965,460.59803940949996,460.59803940949996,0.0,1.0,25,25,841276.614240858,841276.614240858,841276.614240858,821492.5772982491,815696.1717096969,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1966,1505.6977270574002,1505.6977270574002,0.0,1.0,25,25,3252301.548983208,3252301.548983208,3252301.548983208,3141351.4711670103,3124453.160381362,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1967,990.7021181201001,990.7021181201001,0.0,1.0,25,25,1600529.6254458856,1600529.6254458856,1600529.6254458858,1569066.0381190784,1561201.6695880943,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1968,712.4851392278,712.4851392278,0.0,1.0,25,25,757750.5402973256,757750.5402973257,757750.5402973256,742004.2683370218,734314.3821453585,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1969,1183.5145904909998,1183.5145904909998,0.0,1.0,26,26,1829092.584681498,1829092.584681498,1829092.584681498,1792527.6929993473,1788557.2078964976,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1970,1073.0500149790998,1073.0500149790998,0.0,1.0,25,25,1737187.2394339212,1737187.2394339214,1737187.2394339214,1698594.0465401164,1694757.6745004945,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1971,2821.22654308,2821.22654308,0.0,1.0,27,27,4385912.974525794,4385912.974525793,4385912.974525793,4092021.56493776,4238573.111505404,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1972,1996.1056985777,1996.1056985777,0.0,1.0,28,28,1927154.2715185029,1927154.271518503,1927154.271518503,1850557.870796143,1869042.3595339966,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1973,5202.8948426942,5202.8948426942,0.0,1.0,28,28,8783742.96873256,8783742.968732558,8783742.968732558,8555486.787081515,8580002.62173322,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1974,2472.5552132466005,2472.5552132466005,0.0,1.0,28,28,1953240.7863042406,1953240.7863042403,1953240.7863042403,1911816.9068808893,1901158.1147864007,available
EEZ_574,Norfolk Isl. (Australia),EEZ,1975,1745.4460237698,1745.4460237698,0.0,1.0,28,28,2927335.257911462,2927335.257911463,2927335.257911463,2870417.3103434662,2875109.5050611272,available
