functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large pelagics (>=90 cm),15,15,27964.925305575995,27964.925305575995,0.0,1.0,2168.205739213404,60633711.544224024,4.312848702477923,2055.1744989790063,57472801.35387248,3160910.190351546,1.0549983664601477,0.0549983664601476
Large sharks (>=90 cm),8,8,13144.3799647761,13144.3799647761,0.0,1.0,2196.2300994140164,28868082.91677582,4.329759704970958,2136.779482806935,28086641.422952116,781441.4938237034,1.0278225325006327,0.02782253250063275
Medium demersals (30 - 89 cm),1,1,2429.5427242088,2429.5427242088,0.0,1.0,190.54607179632464,462939.82235932816,3.28,190.54607179632464,462939.82235932816,0.0,1.0,0.0
Medium pelagics (30 - 89 cm),3,3,1713.6188281562,1713.6188281562,0.0,1.0,829.5614905499718,1421552.1893197533,3.69546156453712,495.9770310281046,849915.5787027718,571636.6106169815,1.6725804596845628,0.6725804596845628
