functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,12,12,244503.22427324337,244503.22427324337,0.0,1.0,8333.237472010193,2037503430.5411036,3.9132250246698677,6168.692774911325,1508265273.0168796,529238157.52422404,1.3508919597847833,0.35089195978478327
Jellyfish,4,4,162114.0124525696,162114.0124525696,0.0,1.0,1331.7768963459243,215899696.35826766,3.330054953624773,1075.1557606870692,174297814.37647545,41601881.98179221,1.2386827518785406,0.23868275187854057
Large benthopelagics (>=90 cm),8,8,476355.10137950536,476355.10137950536,0.0,1.0,24714.839352067433,11773039805.13227,4.247357637866828,16784.549666431147,7995405857.962152,3777633947.1701193,1.4724755708815203,0.4724755708815203
Large demersals (>=90 cm),8,8,176147.4223718903,176147.4223718903,0.0,1.0,19691.418116272234,3468592544.0284977,4.252081924391599,17023.785243596503,2998695889.672147,469896654.3563509,1.1567003362944301,0.15670033629443017
Large flatfishes (>=90 cm),1,1,6225.5744773235,6225.5744773235,0.0,1.0,16917.940215049024,105323896.81169406,4.25,16917.940215049024,105323896.81169406,0.0,1.0,0.0
Large pelagics (>=90 cm),22,22,202034.0561244017,202034.0561244017,0.0,1.0,27628.979082283775,5581994710.570041,4.4055812237734795,26962.69659968089,5447382958.085143,134611752.4848976,1.0247112702596213,0.024711270259621356
Large rays (>=90 cm),2,2,123.5927614649,123.5927614649,0.0,1.0,3487.9285073952724,431082.7160211286,3.7224158945628933,3482.9299471687386,430464.93015938264,617.7858617459424,1.0014351595646065,0.001435159564606582
Large reef assoc. fish (>=90 cm),9,9,8538.7138993152,8538.7138993152,0.0,1.0,4786.960354158954,40874484.91152787,3.694247164666593,3201.0788869063877,27333096.784432,13541388.12709587,1.4954209262818907,0.4954209262818907
Large sharks (>=90 cm),9,9,2970.086662857,2970.086662857,0.0,1.0,9626.657220923109,28592006.21975976,4.052951386894772,9375.217019450653,27845207.030860342,746799.1888994165,1.0268196673155188,0.026819667315518696
"Lobsters, crabs",14,14,190068.9074390354,190068.9074390354,0.0,1.0,2192.105327939452,416651064.67274,3.37967391038888,1247.4614606555667,237103636.8991068,179547427.77363318,1.757252946946718,0.7572529469467179
Medium bathydemersals (30 - 89 cm),1,1,51.0150887386,51.0150887386,0.0,1.0,7534.759367064222,384386.41773477884,3.98,7534.759367064222,384386.41773477884,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),14,14,491914.4929935596,491914.4929935596,0.0,1.0,3434.8299052047337,1689642611.3379028,3.601221167929004,2422.5166175634836,1191671033.697214,497971577.6406889,1.4178767156030547,0.4178767156030547
Medium demersals (30 - 89 cm),31,31,802517.451637214,802517.451637214,0.0,1.0,1499.6092398168632,1203462585.589449,3.2791069818779723,922.9677933918086,740697761.496017,462764824.09343195,1.6247687628470313,0.6247687628470312
Medium pelagics (30 - 89 cm),23,23,1256219.369034917,1256219.369034917,0.0,1.0,1697.2602972817056,2132131259.73924,3.292741658825281,961.447712393981,1207789238.6236312,924342021.1156087,1.7653173182507964,0.7653173182507964
Medium reef assoc. fish (30 - 89 cm),24,24,142021.1774306962,142021.1774306962,0.0,1.0,2103.0387438575435,298676038.58502066,3.3429902839988848,1117.636660626256,158728074.4818523,139947964.10316837,1.8816837510315096,0.8816837510315096
Other demersal invertebrates,26,26,267441.1187589663,267441.1187589663,0.0,1.0,38.34632184792092,10255383.215299362,2.087358067374111,25.982770761444158,6948861.280898384,3306521.9344009785,1.475836514896365,0.4758365148963651
Shrimps,17,17,485220.74737202906,485220.74737202906,0.0,1.0,381.6188698400937,185169393.23507935,2.641442098876874,136.63608405419836,66298662.822765514,118870730.41231383,2.7929581887660064,1.7929581887660067
Small bathydemersals (<30 cm),1,1,821.8729190527,821.8729190527,0.0,1.0,1843.2544417784345,1514920.908621297,3.51,1843.2544417784343,1514920.908621297,0.0,1.0,0.0
Small bathypelagics (<30 cm),1,1,1098.2277475731,1098.2277475731,0.0,1.0,539.7131390694254,592727.9450558224,3.1,539.7131390694254,592727.9450558224,0.0,1.0,0.0
Small benthopelagics (<30 cm),3,3,18813.6042749636,18813.6042749636,0.0,1.0,5212.5934696315535,98067670.78390753,3.80520223130672,4463.260617986803,83970019.0428332,14097651.741074339,1.1678891097295465,0.1678891097295466
Small demersals (<30 cm),4,4,147151.0558012176,147151.0558012176,0.0,1.0,2993.2810733736387,440464470.2567328,3.6277016413314143,2622.519070723754,385906450.1158284,54558020.14090443,1.1413762846527418,0.1413762846527417
Small pelagics (<30 cm),14,14,549933.5988958498,549933.5988958498,0.0,1.0,698.6270735853444,384198500.86286414,3.172402845796297,670.4420804143782,368698626.13349974,15499874.729364395,1.04203941547575,0.04203941547574995
Small reef assoc. fish (<30 cm),1,1,460.141634313,460.141634313,0.0,1.0,556.1261167405597,255896.78024114337,3.1100000000000003,556.1261167405605,255896.78024114374,-3.7834979593753815e-10,0.9999999999999986,-1.478525034902749e-15
Small to medium flatfishes (<90 cm),5,5,17085.4187794957,17085.4187794957,0.0,1.0,2873.8876650699726,49101574.282947555,3.573162613302082,2227.2129526120834,38052866.00649456,11048708.276452996,1.2903515407897868,0.29035154078978676
