commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,454628.9630161339,454628.9630161339,0.0,1.0,608.5405285229066,276660149.43565905,3.140059778697121,608.5299595962023,276655344.4954713,4804.940187752247,1.0000173679644488,1.7367964448743556e-05
Cod-likes,3,3,38524.95924793061,38524.95924793061,0.0,1.0,12650.138236146486,487346060.02823216,4.147533967293153,12446.180752060998,479488606.26552826,7857453.762703896,1.0163871542723428,0.016387154272342903
Crustaceans,31,31,675289.6548110644,675289.6548110644,0.0,1.0,891.2034319201874,601820457.9078193,2.849226881082793,254.6241786412533,171945073.70120272,429875384.2066165,3.5000738605261343,2.500073860526134
Flatfishes,6,6,23310.9932568192,23310.9932568192,0.0,1.0,6624.577056555376,154425471.09464157,3.7539228886580993,3827.6858254265317,89227158.46574032,65198312.62890124,1.7307003131107757,0.7307003131107755
Herring-likes,10,10,531385.4480865031,531385.4480865031,0.0,1.0,504.4469889135609,268055789.2397198,2.9353863811764684,329.60647533639155,175148084.58884135,92907704.65087846,1.530452301941974,0.5304523019419739
Molluscs,20,20,237555.4154648459,237555.4154648459,0.0,1.0,34.283580240803175,8144250.14772638,2.0462365377571445,22.9712759093557,5456950.992404599,2687299.1553217815,1.4924543319267791,0.49245433192677923
Other fishes & inverts,53,53,1467729.6398684385,1467729.6398684385,0.0,1.0,5058.032134892506,7423823683.788768,3.562752273323506,2158.8256975897893,3168572463.662192,4255251220.126576,2.3429553115564277,1.3429553115564274
Perch-likes,91,91,2114850.9149905555,2114850.9149905555,0.0,1.0,8952.521530743046,18933248350.76458,3.6997918258146196,3254.6938810838155,6883192332.42427,12050056018.34031,2.750649326123982,1.7506493261239822
"Salmon, smelts, etc",3,3,25523.5132571323,25523.5132571323,0.0,1.0,6519.410367520129,166398256.94408578,3.9030115137737282,5982.807882497426,152702276.3037987,13695980.640287071,1.0896907431362657,0.08969074313626563
Scorpionfishes,9,9,11817.8142094672,11817.8142094672,0.0,1.0,3538.586251132743,41818354.880061805,3.702939803774302,3285.5324520374534,38827812.09735383,2990542.7827079743,1.0770206360123955,0.07702063601239545
Sharks & rays,11,11,3093.6794243219,3093.6794243219,0.0,1.0,9381.414476111215,29023088.935780883,4.039746465292913,9011.588052398518,27878964.53817036,1144124.3976105228,1.0410389846453605,0.04103898464536048
Tuna & billfishes,14,14,66118.98857698057,66118.98857698057,0.0,1.0,26801.01838932075,1772056228.7349448,4.395223895578804,26138.949526364595,1728280905.1479723,43775323.586972475,1.0253288244153946,0.025328824415394736
