commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,27091.6933762591,3.11,128.82495516931337,3490086.1846573623
Cod-likes,80337.6089392526,4.305187574987113,2019.2382992718187,162220776.8420609
Crustaceans,7280.636644615702,3.057663102746476,114.1992108311641,831442.9591635676
Flatfishes,5649.9613347060995,3.6590230411769076,456.061111299008,2576727.64510249
Herring-likes,25098.1419405148,3.0658527538988753,116.37314032502098,2920749.5939408233
Molluscs,22406.596545823097,2.1007813926887042,12.611925384695432,282590.3237608953
Other fishes & inverts,121655.11614862122,3.4283117444337936,268.1092170701309,32616857.943182677
Perch-likes,115258.7509581911,3.592529813303126,391.3179892719866,45102822.67096
"Salmon, smelts, etc",644.3311274291999,4.157123915719983,1435.8990749525822,925194.4698387425
Scorpionfishes,4734.427981729001,3.691516002012012,491.4914893582643,2326931.0599994278
Sharks & rays,9148.7216320734,4.087283560049473,1222.5976594823267,11185205.654628271
Tuna & billfishes,10210.346465610499,4.398749816320576,2504.665976406188,25573507.39973379
