unit_id,ecosystem,region_type,year,method,model,default_model,catch_tonnes,landings_tonnes,discards_tonnes,discard_catch_percent,covered_catch_percent,covered_discard_percent,ppr_total_tC,ppr_landings_tC,ppr_discards_tC,discard_share_of_total_ppr_percent,increase_over_landings_only_percent,npp_ensemble_2019_tC,ppr_total_over_npp_percent,ppr_landings_over_npp_percent,discard_contribution_npp_percentage_points,status
LME_032,Arabian Sea,LME,2019,EwE_TE_EE,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,255536319.5533311,245452234.0339268,10084085.519404285,3.9462435465263517,4.108369825638029,1599715112.5364206,15.973864193116656,15.343496608264905,0.6303675848517497,available
LME_032,Arabian Sea,LME,2019,SPPR_2015,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,487981410.4146494,468669247.393195,19312163.02145446,3.9575612122282395,4.120637982729069,1599715112.5364206,30.504269578408422,29.297044437499792,1.2072251409086305,available
LME_032,Arabian Sea,LME,2019,new_TE_noEEfix,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,487981410.4146494,468669247.393195,19312163.02145446,3.9575612122282395,4.120637982729069,1599715112.5364206,30.504269578408422,29.297044437499792,1.2072251409086305,available
LME_032,Arabian Sea,LME,2019,new_TE_EEfix,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,487981410.4146494,468669247.393195,19312163.02145446,3.9575612122282395,4.120637982729069,1599715112.5364206,30.504269578408422,29.297044437499792,1.2072251409086305,available
LME_032,Arabian Sea,LME,2019,new_GE,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,264764335.90343034,254737017.54334185,10027318.360088488,3.787261726876173,3.9363412733614207,1599715112.5364206,16.550717926495956,15.923898920942541,0.6268190055534152,available
LME_032,Arabian Sea,LME,2019,new_WithEgestion,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,90483832.2255665,87044634.58088897,3439197.6446775286,3.800897420109238,3.951073677587268,1599715112.5364206,5.656246635196207,5.441258502764019,0.21498813243218823,available
LME_032,Arabian Sea,LME,2019,sym_TE_asPP,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,487981410.4146494,468669247.393195,19312163.02145446,3.9575612122282395,4.120637982729069,1599715112.5364206,30.504269578408422,29.297044437499792,1.2072251409086305,available
LME_032,Arabian Sea,LME,2019,sym_TE_asDC,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,487981410.4146494,468669247.393195,19312163.02145446,3.9575612122282395,4.120637982729069,1599715112.5364206,30.504269578408422,29.297044437499792,1.2072251409086305,available
LME_032,Arabian Sea,LME,2019,sym_GE_asPP,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,264764335.90343034,254737017.54334185,10027318.360088488,3.787261726876173,3.9363412733614207,1599715112.5364206,16.550717926495956,15.923898920942541,0.6268190055534152,available
LME_032,Arabian Sea,LME,2019,sym_GE_asDC,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,264764335.90343034,254737017.54334185,10027318.360088488,3.787261726876173,3.9363412733614207,1599715112.5364206,16.550717926495956,15.923898920942541,0.6268190055534152,available
LME_032,Arabian Sea,LME,2019,sym_WithEgestion_asPP,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,90483832.2255665,87044634.58088897,3439197.6446775286,3.800897420109238,3.951073677587268,1599715112.5364206,5.656246635196207,5.441258502764019,0.21498813243218823,available
LME_032,Arabian Sea,LME,2019,sym_WithEgestion_asDC,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,90483832.2255665,87044634.58088897,3439197.6446775286,3.800897420109238,3.951073677587268,1599715112.5364206,5.656246635196207,5.441258502764019,0.21498813243218823,available
LME_032,Arabian Sea,LME,2019,MC_new_GE,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,284101737.4645373,273353466.0171235,10748271.447413772,3.7832473477060007,3.932004815604012,1599715112.5364206,17.75952075704787,17.08763415904156,0.6718865980063102,available
LME_032,Arabian Sea,LME,2019,MC_new_TE_EEfix,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,524608551.63101643,503755737.8009963,20852813.830020126,3.9749283089626335,4.139469243774216,1599715112.5364206,32.79387357910409,31.49034061460286,1.303532964501226,available
LME_034,Bay of Bengal,LME,2019,SPPR_1986,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,205892366.76827225,198343443.33178982,7548923.436482407,3.6664416243165387,3.805985874639946,1061393189.7977166,19.398312401788804,18.68708460147466,0.7112278003141421,available
LME_034,Bay of Bengal,LME,2019,SPPR_1995_TE0.1,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,463914011.1075947,448518399.93788165,15395611.169713043,3.3186346609700403,3.432548401993159,1061393189.7977166,43.708025976312214,42.257516276636515,1.4505096996756859,available
LME_034,Bay of Bengal,LME,2019,SPPR_1995_TEmean,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,65417995.67161443,63119418.47469674,2298577.1969176875,3.513677197412309,3.6416324048345587,1061393189.7977166,6.16340827324151,5.946846002161199,0.2165622710803107,available
LME_034,Bay of Bengal,LME,2019,Ulanowicz_globalTEmean,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,124311314.45691569,119919208.63337864,4392105.823537039,3.5331504961756894,3.6625540425010175,1061393189.7977166,11.712088946096149,11.298283217384615,0.4138057287115342,available
LME_034,Bay of Bengal,LME,2019,Ulanowicz_TE,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,298213710.331509,287427552.07271296,10786158.258795986,3.6169223228554994,3.752652861917469,1061393189.7977166,28.096440904086016,27.080214461098223,1.0162264429877907,available
LME_034,Bay of Bengal,LME,2019,EwE_TE_noEE,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,356736824.92641616,343819151.1433168,12917673.783099303,3.621065413071337,3.757112929906202,1061393189.7977166,33.61024249594103,32.393193629671096,1.217048866269925,available
