functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,5,5,26.551646836799996,26.551646836799996,0.0,1.0,1091.0030224963725,28967.926951205045,4.022435646432423,1053.0176398722763,27959.352486809323,1008.5744643957223,1.0360728834786694,0.03607288347866955
Jellyfish,3,3,2620.5628722214,2620.5628722214,0.0,1.0,227.06278108550978,595032.2937760225,3.3542817357551336,226.09019881678122,592483.5807924116,2548.7129836109234,1.0043017444976319,0.004301744497631768
Large bathydemersals (>=90 cm),3,3,11.834365251000001,11.834365251000001,0.0,1.0,3526.026477454633,41728.28521889505,4.528609495753174,3377.609953208889,39971.86986168702,1756.4153572080322,1.0439412857913748,0.04394128579137485
Large bathypelagics (>=90 cm),1,1,6.0252607273,6.0252607273,0.0,1.0,2187.761623949552,13181.834193477307,4.34,2187.761623949552,13181.834193477307,0.0,1.0,0.0
Large benthopelagics (>=90 cm),8,8,1252.1202815591,1252.1202815591,0.0,1.0,587.324218720758,735400.566111114,2.699123318920969,50.01765410983474,62628.119146931946,672772.4469641821,11.74233836379134,10.74233836379134
Large demersals (>=90 cm),9,9,4971.268331687601,4971.268331687601,0.0,1.0,1124.0185938480556,5587798.039824867,4.021949544341666,1051.8396656258126,5228977.219738477,358820.8200863898,1.0686216070576677,0.06862160705766776
Large pelagics (>=90 cm),24,24,16751.9163155047,16751.9163155047,0.0,1.0,2703.385509778679,45286887.82836044,4.42091845849817,2635.836444605256,44155311.54138469,1131576.2869757488,1.025627183853412,0.025627183853411967
Large rays (>=90 cm),6,6,121.58843417170002,121.58843417170002,0.0,1.0,441.99002859747776,53740.87549667223,3.609359713686656,406.78011399472354,49459.75711280407,4281.118383868161,1.0865576103437813,0.0865576103437813
Large reef assoc. fish (>=90 cm),13,13,1329.0887395217997,1329.0887395217997,0.0,1.0,2255.189317213753,2997346.7269986547,4.200518969498025,1586.7882265758112,2108982.363947677,888364.3630509777,1.4212289198038157,0.4212289198038157
Large sharks (>=90 cm),22,22,1094.3045552505998,1094.3045552505998,0.0,1.0,2085.979513667002,2282696.883965231,4.292318934299441,1960.2837251934607,2145147.4100628193,137549.47390241176,1.0641212222792575,0.0641212222792576
"Lobsters, crabs",11,11,13890.3964873802,13890.3964873802,0.0,1.0,950.462730557912,13202304.173927413,3.95152067756734,894.3771138752749,12423252.72096636,779051.4529610537,1.0627091366857788,0.06270913668577886
Medium bathydemersals (30 - 89 cm),3,3,12.6000007764,12.6000007764,0.0,1.0,557.5003109247342,7024.504350494893,3.6166606269667216,413.67628723454936,5212.321540333592,1812.182810161301,1.3476728740041084,0.3476728740041084
Medium benthopelagics (30 - 89 cm),12,12,2563.2686812825,2563.2686812825,0.0,1.0,453.3841280990916,1162145.3361469745,3.525872460635581,335.63903257340394,860333.0204113632,301812.31573561125,1.3508087084595468,0.3508087084595468
Medium demersals (30 - 89 cm),32,32,36683.613978719695,36683.613978719695,0.0,1.0,348.99329870039656,12802335.450685365,3.414044906824188,259.44476187616084,9517371.493465936,3284963.9572194293,1.3451545376236171,0.3451545376236171
Medium pelagics (30 - 89 cm),18,18,2538.9393308454996,2538.9393308454996,0.0,1.0,2368.956026066154,6014635.627622816,4.109915122374676,1287.997803436862,3270148.2811884596,2744487.346434356,1.839254709709046,0.8392547097090459
Medium reef assoc. fish (30 - 89 cm),48,48,4955.269112202101,4955.269112202101,0.0,1.0,1003.0451412770885,4970358.606714749,3.8222826319025724,664.1751643606678,3291166.677048171,1679191.9296665778,1.5102117560246555,0.5102117560246556
Other demersal invertebrates,23,23,6189.757676640102,6189.757676640102,0.0,1.0,65.28629223444483,404106.3285375239,2.625448084192466,42.213181415952654,261289.3637247942,142816.9648127297,1.5465854513816077,0.5465854513816076
Shrimps,9,9,16603.2723072148,16603.2723072148,0.0,1.0,117.19616789491602,1945839.8889213554,3.0355488658390666,108.5297658016344,1801949.2550427841,143890.6338785712,1.079852766927754,0.07985276692775391
Small benthopelagics (<30 cm),5,5,143.24254142169997,143.24254142169997,0.0,1.0,781.185125380532,111898.94268033674,3.412352338297839,258.4355999734307,37018.972134036034,74879.9705463007,3.0227458038321506,2.0227458038321506
Small demersals (<30 cm),1,1,3.1560096309,3.1560096309,0.0,1.0,3090.295432513592,9753.002147339177,4.49,3090.295432513592,9753.002147339177,0.0,1.0,0.0
Small pelagics (<30 cm),6,6,773.9682329659998,773.9682329659998,0.0,1.0,2109.83085846267,1632942.0613814914,4.013512835730921,1031.603568406556,798428.390961042,834513.6704204493,2.045195386171041,1.0451953861710412
Small reef assoc. fish (<30 cm),14,14,53.9488271063,53.9488271063,0.0,1.0,2028.1909425505414,109418.5224982228,4.242455203741149,1747.6529876124673,94283.82887051365,15134.693627709144,1.1605226878142023,0.16052268781420237
Small to medium flatfishes (<90 cm),5,5,2975.3840267695996,2975.3840267695996,0.0,1.0,1489.975291903449,4433248.683810893,4.162072344773832,1452.353530486144,4321309.4958309075,111939.18797998596,1.0259039969453663,0.025903996945366242
Small to medium rays (<90 cm),2,2,27.492019123200002,27.492019123200002,0.0,1.0,363.07678603209126,9981.71394478425,3.5599984648646643,363.0767713714177,9981.71354173273,0.000403051519242581,1.0000000403789908,4.0378990797266966e-08
