functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,268132.43554690445,3.7771755783755268,598.6535722939468,160518440.3880308
Large bathydemersals (>=90 cm),8812.2845096176,4.138979817841758,1377.1454698915,12135797.691814916
Large bathypelagics (>=90 cm),111.70175488439999,4.339999999964333,2187.761623769881,244376.81264384018
Large benthopelagics (>=90 cm),56397.7267513365,3.9485210944384233,888.2211177162243,50093651.89172631
Large demersals (>=90 cm),1022.1082134011001,3.8810341173960365,760.38600915583,777196.785313458
Large pelagics (>=90 cm),5935.954651133299,4.522139846892052,3327.66690035424,19752879.81458008
Large rays (>=90 cm),43216.571585102996,3.611818612796608,409.0897638301645,17679457.063299183
Large reef assoc. fish (>=90 cm),0.00030940359999999997,3.92,831.7637711026708,0.2573507051287423
Large sharks (>=90 cm),4337.1856435953,4.12441133062097,1331.7151198899392,5775895.699345437
"Lobsters, crabs",3132.4864857304,2.635052228802838,43.157097497748985,135189.02467504796
Medium bathydemersals (30 - 89 cm),1672.9610970957,4.270026407230731,1862.2003641195909,3115388.764169523
Medium benthopelagics (30 - 89 cm),688220.2750522562,4.160328891440915,1446.534817636503,995534590.0664593
Medium demersals (30 - 89 cm),185519.60716435403,3.297844920109977,198.538583997072,36832800.110103905
Medium pelagics (30 - 89 cm),3196.074051204399,3.418189460946705,261.93254396042687,837155.8069178759
Medium reef assoc. fish (30 - 89 cm),270.7946149653,2.5305803990611033,33.92972963702581,9187.988072935132
Other demersal invertebrates,23703.8202913302,2.000002667625962,10.000061424546384,237039.658909711
Shrimps,282365.88009286043,2.200286128196271,15.859377188531385,4478146.997564299
Small benthopelagics (<30 cm),612.5453061119,4.028031054814844,1066.6723923566865,653385.1670972392
Small demersals (<30 cm),0.4739487329,3.5412829895277484,347.7626923980412,164.8216874119441
Small pelagics (<30 cm),9766.286896612399,2.5815175267373656,38.15201909043947,372603.56412226503
Small to medium flatfishes (<90 cm),0.084540174,3.4901731731472427,309.1527920878317,26.135830835691113
Small to medium rays (<90 cm),403.47464129570005,4.183806243568228,1526.8847008930502,616059.2569927156
Small to medium sharks (<90 cm),3060.2053885812998,3.59,389.04514499428046,1190558.0491128901
