commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,6.9827345882,3.1949052822100508,156.64094055844174,1093.7821135656113
Cod-likes,26.899342075600003,4.356226704181584,2271.050043515909,61089.7519913407
Crustaceans,1.5224671978,3.5751416882841958,375.9600409941573,572.3868300971477
Flatfishes,14.6448625483,3.283303198410873,192.00087080236912,2811.8263620546027
Herring-likes,48.017877369299995,3.1459564075029043,139.9446845438068,6719.846700909888
Molluscs,2.9022656356,2.7214318035210243,52.65405266929114,152.81604763715612
Other fishes & inverts,50.01236277040001,3.5402309716938993,346.9213052431263,17350.35417059991
Perch-likes,45.550184333199994,3.554100417299714,358.17924551095746,16315.130657350608
Scorpionfishes,2.7830428949999995,3.9073679506359182,807.9192399614232,2248.4739005084384
Sharks & rays,3.4685545936000004,3.7416405453140333,551.6206876324003,1913.3264700121529
Tuna & billfishes,0.7373202328,4.349454811130743,2235.912537198397,1648.5835524475608
