commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,68.2644818689,68.2644818689,0.0,1.0,218.77616239495518,14934.64137115794,3.34,218.77616239495518,14934.64137115794,0.0,1.0,0.0
Cod-likes,1,1,5.0458315365,5.0458315365,0.0,1.0,812.8305161640995,4101.405852290386,3.9099999999999997,812.8305161640986,4101.4058522903815,4.547473508864641e-12,1.000000000000001,1.1087596967086685e-15
Crustaceans,33,33,140760.2274834424,140760.2274834424,0.0,1.0,248.044909123369,34914857.83431522,3.0938490930970803,124.12209381832832,17471454.161589075,17443403.672726143,1.9983944960388815,0.9983944960388815
Flatfishes,2,2,369.8143464417,369.8143464417,0.0,1.0,584.0855083911059,216003.20055172493,3.765620835283373,582.9359445558626,215578.07535330142,425.1251984235132,1.0019720242781034,0.0019720242781033934
Herring-likes,9,9,639414.9387617346,639414.9387617346,0.0,1.0,127.92684980177543,81798338.83198386,2.945156446439089,88.13663115069147,56355878.60988498,25442460.222098887,1.4514606257533569,0.45146062575335677
Molluscs,24,24,27370.1976902875,27370.1976902875,0.0,1.0,14.157560607932469,387495.23265133856,2.0436588095781283,11.057547396374295,302647.2582084883,84847.97444285027,1.2803526949000146,0.2803526949000147
Other fishes & inverts,85,85,131615.8841629343,131615.8841629343,0.0,1.0,178.71481810909256,23521708.798446197,3.16753987944954,147.07534623556302,19357451.733363315,4164257.0650828816,1.215124238584856,0.21512423858485585
Perch-likes,173,173,159577.92729074782,159577.92729074782,0.0,1.0,853.3491282726076,136175685.1451092,3.6995708606302453,500.69224012761987,79899429.89012697,56276255.25498223,1.704338633359087,0.7043386333590872
Scorpionfishes,5,5,65.85848659399998,65.85848659399998,0.0,1.0,797.9932526561673,52554.62793215864,3.871241526308358,743.432471677719,48961.33746953133,3593.2904626273084,1.0733903657117907,0.07339036571179076
Sharks & rays,28,28,1864.7764262068,1864.7764262068,0.0,1.0,1553.813497700655,2897514.7812341154,4.122694285282179,1326.4603882380961,2473552.062283521,423962.7189505943,1.1713983406353705,0.17139834063537057
Tuna & billfishes,14,14,3081.0915413233997,3081.0915413233997,0.0,1.0,2871.2247108546117,8846506.169852868,4.454946091590354,2850.664396274679,8783157.958513688,63348.21133917943,1.0072124640861975,0.007212464086197466
