functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,31.872672961,3.81,645.6542290346556,20578.72608790817
Large pelagics (>=90 cm),1358.5821729367,4.376068348497558,2377.2143789822194,3229641.076534032
Large reef assoc. fish (>=90 cm),209.996812806,4.42,2630.2679918953813,552347.8951236679
Large sharks (>=90 cm),658.3919726485,4.362863153339854,2306.0204446952835,1518265.349550699
"Lobsters, crabs",126.5539958,3.169525894069004,147.74945720615727,18698.284186720306
Medium demersals (30 - 89 cm),2035.4603719876,3.579299873610136,379.57698653672406,772613.9142139726
Medium pelagics (30 - 89 cm),2765.2250355169003,4.226206124625799,1683.4728805289324,4655181.355852355
Medium reef assoc. fish (30 - 89 cm),4165.125946125,3.5589513108003046,362.20238925910877,1508618.569251581
Other demersal invertebrates,385.65719805699996,2.0767571391785484,11.933206037671772,4602.12680432537
Shrimps,86.0,2.7,50.11872336272725,4310.2102091945435
Small benthopelagics (<30 cm),16.152049728,3.03,107.1519305237606,1730.7233102709824
Small reef assoc. fish (<30 cm),68.646205007,3.8399999999999994,691.8309709189356,47491.570659893114
