functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,3,3,772235.6888825401,772235.6888825401,0.0,1.0,11988.299889601458,9257793023.776861,4.125498863940818,11651.122632592273,8997412712.434847,260380311.3420143,1.028939465117806,0.0289394651178062
Large bathydemersals (>=90 cm),3,3,3430.7812618647004,3430.7812618647004,0.0,1.0,11041.2397873687,37880078.57025953,4.084900556308515,10316.874733167173,35394940.515555315,2485138.0547042117,1.070211674846919,0.07021167484691906
Large bathypelagics (>=90 cm),2,2,88.63360555339999,88.63360555339999,0.0,1.0,15491.493119982895,1373066.8906297737,4.22049653785407,15486.83233867895,1372653.7887781092,413.10185166448355,1.0003009512340562,0.00030095123405604927
Large benthopelagics (>=90 cm),9,9,47013.6653487684,47013.6653487684,0.0,1.0,6397.711944450519,300779888.3542151,2.779723186894632,206.76320245699378,9720696.006752754,291059192.34746236,30.942217321194892,29.942217321194896
Large pelagics (>=90 cm),17,17,134005.7971244533,134005.7971244533,0.0,1.0,28667.327129099114,3841588023.362392,4.422191197710235,28338.27426014009,3797493031.3614497,44094992.00094223,1.0116116057716986,0.011611605771698707
Large rays (>=90 cm),5,5,2407.6701515243003,2407.6701515243003,0.0,1.0,3467.289278739738,8348088.903121887,3.703443792770811,3290.4967484826852,7922430.805009524,425658.09811236244,1.0537282191020476,0.05372821910204752
Large reef assoc. fish (>=90 cm),1,1,0.9583645265,0.9583645265,0.0,1.0,645.9885058849935,619.0924685669142,3.16,645.9885058849935,619.0924685669142,0.0,1.0,0.0
Large sharks (>=90 cm),15,15,21410.421413411106,21410.421413411106,0.0,1.0,26840.3186053792,574662532.2113874,4.2974018531274805,19499.28642496485,417487939.6193039,157174592.5920835,1.3764769653834954,0.37647696538349545
"Lobsters, crabs",14,14,22642.5299963914,22642.5299963914,0.0,1.0,588.8017300074633,13331960.833621139,2.7479539982273633,187.99252570991084,4256626.402484038,9075334.4311371,3.1320486162095436,2.1320486162095436
Medium bathydemersals (30 - 89 cm),2,2,92289.99909944879,92289.99909944879,0.0,1.0,23704.996093803875,2187734068.1495967,4.356679506885347,23288.457504898655,2149291722.1546483,38442345.99494839,1.0178860531582052,0.017886053158205174
Medium bathypelagics (30 - 89 cm),2,2,111.7859422966,111.7859422966,0.0,1.0,9023.174353844639,1008664.0476510378,3.99384636997689,7853.874002935088,877952.7060968686,130711.3415541692,1.148881984925219,0.14888198492521898
Medium benthopelagics (30 - 89 cm),5,5,5947.935259250001,5947.935259250001,0.0,1.0,6187.074892915587,36800320.90719304,3.58936558357239,2337.988087232413,13906201.779756136,22894119.127436906,2.6463243874948565,1.6463243874948565
Medium demersals (30 - 89 cm),20,20,205016.99627990994,205016.99627990994,0.0,1.0,1761.3215624474915,361100856.21602255,3.3641767219502223,1190.8713038922592,244148857.6799308,116951998.53609174,1.4790192329689744,0.47901923296897436
Medium pelagics (30 - 89 cm),13,13,906308.6454068447,906308.6454068447,0.0,1.0,5820.074397863866,5274783743.695057,3.532918474957145,1974.2534812624267,1789282998.2926974,3485500745.4023595,2.947987405417792,1.9479874054177921
Medium reef assoc. fish (30 - 89 cm),6,6,578.6945306206,578.6945306206,0.0,1.0,6315.099463004185,3654513.5195656097,3.8989408198833226,5910.292332657836,3420253.847277957,234259.67228765273,1.0684918964345558,0.06849189643455576
Other demersal invertebrates,33,33,185617.4712506701,185617.4712506701,0.0,1.0,43.873099067339815,8143613.704809749,2.072045160328389,24.817778851527123,4606613.352478824,3537000.352330925,1.7678092519806685,0.7678092519806684
Shrimps,7,7,4233.6996095533,4233.6996095533,0.0,1.0,152.32066883085542,644879.9561560901,2.606102861315313,122.9102207542775,520364.9536174946,124515.00253859552,1.2392839903475186,0.23928399034751857
Small benthopelagics (<30 cm),1,1,3079.5185024602,3079.5185024602,0.0,1.0,2342.4357563948306,7213574.252642235,3.59,2342.4357563948306,7213574.252642235,0.0,1.0,0.0
Small demersals (<30 cm),4,4,12061.0102495401,12061.0102495401,0.0,1.0,265.8588306690049,3206526.081629614,2.7684558706443907,199.9006166003108,2411003.3857057346,795522.6959238793,1.3299550306069017,0.3299550306069017
Small pelagics (<30 cm),10,10,4968218.762643736,4968218.762643736,0.0,1.0,180.32301651473767,895884193.985036,2.6601330639551874,144.50501286884327,717932516.2310616,177951677.75397444,1.24786685897467,0.2478668589746699
Small reef assoc. fish (<30 cm),2,2,2.3318729875,2.3318729875,0.0,1.0,1730.1192557469064,4034.4183576298155,3.4860130092930284,1715.4477502951925,4000.2062703810047,34.2120872488108,1.0085525807761788,0.008552580776178882
Small to medium flatfishes (<90 cm),6,6,2102.1049634653,2102.1049634653,0.0,1.0,3619.056120634,7607635.834244205,3.639823474641467,2719.502884319172,5716680.511285531,1890955.3229586734,1.3307785557065261,0.33077855570652615
Small to medium rays (<90 cm),3,3,1440.9350347292,1440.9350347292,0.0,1.0,12823.070760820512,18477211.912077893,3.7954249927649277,4334.427730689167,6245628.772651803,12231583.13942609,2.9584230162678624,1.9584230162678622
Small to medium sharks (<90 cm),1,1,134.6438070681,134.6438070681,0.0,1.0,2888.948423684737,388979.0141882993,3.66,2888.948423684737,388979.0141882993,0.0,1.0,0.0
