commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,10154.0682814682,10154.0682814682,0.0,1.0,131.74167306394332,1337713.9438061405,3.118849156848166,131.476809553651,1335024.5016373629,2689.4421687775757,1.0020145264491245,0.0020145264491243904
Cod-likes,2,2,1783.6560895068,1783.6560895068,0.0,1.0,2063.9950174909727,3681457.281659468,4.261095376978488,1824.2962986236357,3253917.2021047636,427540.0795547045,1.131392427342083,0.1313924273420831
Crustaceans,4,4,483.6534921858001,483.6534921858001,0.0,1.0,81.77335388387966,39549.96817368366,2.8975407676048075,78.98429891757985,38201.031999334606,1348.9361743490517,1.0353115113322737,0.035311511332273636
Flatfishes,1,1,709.3718302606,709.3718302606,0.0,1.0,141.2537544622754,100201.43433408569,3.1499999999999995,141.25375446227525,100201.43433408558,1.0186340659856796e-10,1.000000000000001,1.0165863121174605e-15
Herring-likes,3,3,48353.411555478306,48353.411555478306,0.0,1.0,114.93329487298627,5557416.908420649,3.0603869905112795,114.91771725627959,5556663.677508978,753.230911671184,1.0001355545261306,0.00013555452613048073
Other fishes & inverts,7,7,9185.236562752098,9185.236562752098,0.0,1.0,277.7374900928293,2551084.5488476544,3.376480866171637,237.94734655469566,2185602.667584035,365481.8812636193,1.1672224721740585,0.16722247217405847
Perch-likes,13,13,4079.9934932567007,4079.9934932567007,0.0,1.0,421.3897340973889,1719267.373242518,3.475377853896406,298.798115370001,1219094.366506969,500173.00673554884,1.410282436271671,0.41028243627167116
Scorpionfishes,2,2,84.85119619400001,84.85119619400001,0.0,1.0,1460.616485945727,123935.05601317174,4.139247720123708,1377.9952486625252,116924.54519866376,7010.510814507972,1.0599575632524085,0.05995756325240844
Sharks & rays,4,4,0.36677227149999997,0.36677227149999997,0.0,1.0,3034.520370421456,1112.9779291724988,4.440404012815347,2756.792082514434,1011.1148941570342,101.86303501546456,1.1007432840759286,0.10074328407592859
Tuna & billfishes,7,7,2238.3641143326995,2238.3641143326995,0.0,1.0,2680.091539797133,5999020.72580857,4.4239359082894385,2654.213833172092,5941096.995937849,57923.72987072077,1.0097496691116683,0.009749669111668332
