commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,246.7655621586,3.11,128.82495516931337,31789.562482412057
Cod-likes,138.8352095434,4.257280100530457,1808.3400484958388,251061.26955864188
Crustaceans,402.72670208709997,3.218130673548974,165.24589267882945,66548.93339198384
Flatfishes,26.5973268938,3.656202404613881,453.1087037566054,12051.480312240417
Herring-likes,310.4743974603,3.0996553085119953,125.79266224204012,39055.40101452444
Molluscs,21.371671899800003,2.0841970860751813,12.139396203379674,259.4391927203082
Other fishes & inverts,971.3176680596999,3.671202538919295,469.03207039585993,455579.1368621197
Perch-likes,2775.6115091679003,3.4756980103634727,299.01846681840175,829959.0979548958
"Salmon, smelts, etc",19.2273334355,3.493733296260857,311.69748368718393,5993.111449859807
Scorpionfishes,181.37635281220003,4.0564392696512055,1138.778527600707,206547.49599706352
Sharks & rays,3577.0459599010996,4.351906159810572,2248.568693812537,8043233.561762228
Tuna & billfishes,6664.636544243501,4.392863302051911,2470.9462708702354,16467958.815703971
