year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,21,0.9502237037000001,0.9502237037,-1.1102230246251565e-16,True
1951,34,1.0406229570999999,1.0406229570999999,0.0,True
1952,47,20.0236988514,20.0236988514,0.0,True
1953,46,27.2459183694,27.2459183694,0.0,True
1954,49,42.508165108899995,42.508165108899995,0.0,True
1955,64,45.8969788652,45.896978865200005,7.105427357601002e-15,True
1956,64,42.2509654816,42.2509654816,0.0,True
1957,76,43.1028130761,43.1028130761,0.0,True
1958,73,50.5935603523,50.593560352299995,-7.105427357601002e-15,True
1959,81,44.0567011687,44.056701168699995,-7.105427357601002e-15,True
1960,87,54.7052585019,54.705258501900005,7.105427357601002e-15,True
1961,90,68.94847697430001,68.9484769743,-1.4210854715202004e-14,True
1962,84,84.86594539229999,84.86594539229999,0.0,True
1963,101,87.7984379748,87.7984379748,0.0,True
1964,95,68.2929750864,68.2929750864,0.0,True
1965,118,55.2820953085,55.2820953085,0.0,True
1966,87,54.3089020075,54.3089020075,0.0,True
1967,159,54.0727803008,54.0727803008,0.0,True
1968,115,38.334961136800004,38.3349611368,-7.105427357601002e-15,True
1969,206,40.1779099599,40.1779099599,0.0,True
1970,176,13.1544272951,13.1544272951,0.0,True
1971,183,38.2378366913,38.2378366913,0.0,True
1972,183,84.0817883998,84.0817883998,0.0,True
1973,167,15.1363360044,15.1363360044,0.0,True
1974,132,17.1299260787,17.1299260787,0.0,True
1975,151,13.5025307453,13.5025307453,0.0,True
1976,196,31.1269942414,31.126994241400002,3.552713678800501e-15,True
1977,168,8.5527501356,8.5527501356,0.0,True
1978,114,4.1544528244,4.1544528244,0.0,True
1979,98,41.5703155128,41.5703155128,0.0,True
1980,88,37.498528188,37.498528188,0.0,True
1981,81,51.034102916,51.034102916,0.0,True
1982,96,34.0725833737,34.0725833737,0.0,True
1983,80,30.4921242055,30.4921242055,0.0,True
1984,99,26.881353550500002,26.881353550500002,0.0,True
1985,102,41.6248046363,41.6248046363,0.0,True
1986,97,17.6975810314,17.6975810314,0.0,True
1987,97,38.0634281287,38.0634281287,0.0,True
1988,157,12.9497515912,12.9497515912,0.0,True
1989,64,16.0989915018,16.0989915018,0.0,True
1990,77,4.8369077822,4.8369077822,0.0,True
1991,240,20.2533519407,20.2533519407,0.0,True
1992,146,18.0197327784,18.0197327784,0.0,True
1993,197,33.8313877637,33.8313877637,0.0,True
1994,92,27.0206034732,27.0206034732,0.0,True
1995,188,21.6997895638,21.6997895638,0.0,True
1996,218,22.6570478777,22.6570478777,0.0,True
1997,163,14.0152955298,14.0152955298,0.0,True
1998,64,13.729160519099999,13.7291605191,1.7763568394002505e-15,True
1999,141,13.4780103304,13.478010330400002,1.7763568394002505e-15,True
2000,102,19.2653317101,19.2653317101,0.0,True
2001,224,10.21572614,10.215726140000001,1.7763568394002505e-15,True
2002,188,25.9997835434,25.9997835434,0.0,True
2003,199,30.8260894462,30.8260894462,0.0,True
2004,193,22.0328607268,22.032860726800003,3.552713678800501e-15,True
2005,224,19.528522894800002,19.528522894800002,0.0,True
2006,221,24.9178526418,24.9178526418,0.0,True
2007,220,44.013284790499995,44.013284790499995,0.0,True
2008,209,61.0474822288,61.0474822288,0.0,True
2009,194,67.75777017899999,67.757770179,1.4210854715202004e-14,True
2010,74,66.8069629742,66.8069629742,0.0,True
2011,60,15.107434638,15.107434638,0.0,True
2012,71,58.5624677407,58.5624677407,0.0,True
2013,86,6.335752618,6.335752617999999,-8.881784197001252e-16,True
2014,89,3.6157608927,3.6157608926999996,-4.440892098500626e-16,True
2015,79,39.873425687499996,39.873425687499996,0.0,True
2016,84,46.5027182452,46.5027182452,0.0,True
2017,129,54.7713837954,54.7713837954,0.0,True
2018,154,50.2866605186,50.2866605186,0.0,True
2019,110,53.5919340839,53.5919340839,0.0,True
