year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,326,161155.1685486374,161155.1685486374,0.0,True
1951,329,159628.6647723728,159628.6647723728,0.0,True
1952,326,158828.570598552,158828.570598552,0.0,True
1953,329,156541.68207232832,156541.6820723283,-2.9103830456733704e-11,True
1954,335,173626.2013954708,173626.2013954708,0.0,True
1955,338,189968.9575359581,189968.9575359581,0.0,True
1956,381,204811.0774004444,204811.0774004444,0.0,True
1957,395,217945.1034355825,217945.1034355825,0.0,True
1958,422,225261.40835169778,225261.40835169778,0.0,True
1959,419,232157.1892046962,232157.1892046962,0.0,True
1960,419,238902.0116353075,238902.0116353075,0.0,True
1961,428,238423.7860922483,238423.7860922483,0.0,True
1962,434,234156.3830318122,234156.3830318122,0.0,True
1963,434,235609.427005012,235609.427005012,0.0,True
1964,437,234571.026375824,234571.026375824,0.0,True
1965,437,236006.9146178507,236006.9146178507,0.0,True
1966,451,246762.6618178821,246762.6618178821,0.0,True
1967,457,255805.0869853486,255805.0869853486,0.0,True
1968,457,259445.9450292341,259445.9450292341,0.0,True
1969,468,261520.5593059881,261520.5593059881,0.0,True
1970,502,258466.8531591533,258466.8531591533,0.0,True
1971,506,269380.9853965735,269380.9853965735,0.0,True
1972,506,283483.6766862301,283483.6766862301,0.0,True
1973,495,290393.27619276417,290393.2761927642,5.820766091346741e-11,True
1974,493,309415.6825955482,309415.6825955482,0.0,True
1975,496,319752.2579111271,319752.2579111271,0.0,True
1976,498,378668.8858887297,378668.8858887297,0.0,True
1977,167,367907.7490615322,367907.7490615322,0.0,True
1978,184,415355.5251783762,415355.5251783762,0.0,True
1979,124,398015.2993266003,398015.29932660033,5.820766091346741e-11,True
1980,124,377419.7813955004,377419.7813955004,0.0,True
1981,124,393689.0406541998,393689.0406541998,0.0,True
1982,124,381022.5500224,381022.5500224,0.0,True
1983,124,309230.7553561002,309230.7553561002,0.0,True
1984,124,288035.8352643008,288035.8352643008,0.0,True
1985,124,279798.7702419006,279798.7702419006,0.0,True
1986,124,286086.9801147004,286086.9801147004,0.0,True
1987,66,308449.1723487003,308449.1723487003,0.0,True
1988,124,270243.0797644009,270243.0797644009,0.0,True
1989,124,274756.8901022008,274756.8901022008,0.0,True
1990,124,177835.6143815008,177835.6143815008,0.0,True
1991,69,143889.8935089213,143889.8935089213,0.0,True
1992,69,141325.4336178937,141325.4336178937,0.0,True
1993,66,156546.6675435004,156546.6675435004,0.0,True
1994,77,108212.4975080166,108212.49750801659,-1.4551915228366852e-11,True
1995,77,78926.76769294559,78926.76769294559,0.0,True
1996,134,103477.4889666939,103477.4889666939,0.0,True
1997,131,67446.7043504242,67446.7043504242,0.0,True
1998,134,62497.7391889467,62497.739188946696,-7.275957614183426e-12,True
1999,134,63043.974040523404,63043.974040523404,0.0,True
2000,204,64146.4474025283,64146.4474025283,0.0,True
2001,207,63638.7445738677,63638.7445738677,0.0,True
2002,210,67450.3556291035,67450.3556291035,0.0,True
2003,222,72823.6488155143,72823.6488155143,0.0,True
2004,349,126781.1369511096,126781.1369511096,0.0,True
2005,349,108944.4776364416,108944.4776364416,0.0,True
2006,334,110725.2599343821,110725.25993438209,-1.4551915228366852e-11,True
2007,334,105877.5816400312,105877.5816400312,0.0,True
2008,325,104570.8672741347,104570.8672741347,0.0,True
2009,282,91073.9109683161,91073.9109683161,0.0,True
2010,273,92446.1698418632,92446.1698418632,0.0,True
2011,262,101235.74930759359,101235.7493075936,1.4551915228366852e-11,True
2012,268,95144.4948248163,95144.4948248163,0.0,True
2013,271,91817.5101985882,91817.51019858819,-1.4551915228366852e-11,True
2014,287,107303.0272841594,107303.0272841594,0.0,True
2015,290,94362.3335621156,94362.3335621156,0.0,True
2016,281,91711.0461791404,91711.0461791404,0.0,True
2017,287,90055.6840772416,90055.6840772416,0.0,True
2018,293,88750.0651852778,88750.0651852778,0.0,True
2019,320,89045.4804653548,89045.4804653548,0.0,True
