commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,2032.4354173112,2032.4354173112,0.0,1.0,138.03842646028852,280554.1868877979,3.14,138.03842646028852,280554.1868877979,0.0,1.0,0.0
Cod-likes,1,1,482.9157456254,482.9157456254,0.0,1.0,1445.439770745928,698025.624646377,4.16,1445.439770745928,698025.624646377,0.0,1.0,0.0
Crustaceans,11,11,16746.945985377002,16746.945985377002,0.0,1.0,171.72585189758706,2875883.5660217414,2.9740615861928257,94.20231729551102,1577601.1194452688,1298282.4465764726,1.8229472143332321,0.8229472143332321
Flatfishes,3,3,1940.6920436587,1940.6920436587,0.0,1.0,397.8898596382963,772181.6848525185,3.581505002865157,381.5091890579015,740391.8477873522,31789.837065166328,1.042936503366656,0.04293650336665603
Herring-likes,4,4,4534.427333081301,4534.427333081301,0.0,1.0,98.42667874560381,446308.6224084783,2.946049208335856,88.3179964674706,400471.5371850765,45837.08522340178,1.1144577853037738,0.11445778530377387
Molluscs,6,6,1083.1836227341998,1083.1836227341998,0.0,1.0,24.402805662308968,26432.719442178473,2.169790734712909,14.783958498016775,16013.74172423387,10418.977717944603,1.6506273110535674,0.6506273110535675
Other fishes & inverts,15,15,39335.86897466821,39335.86897466821,0.0,1.0,985.8090759665976,38777656.64626082,3.748065474363922,559.8419970774621,22021871.44355563,16755785.20270519,1.760870176072548,0.760870176072548
Perch-likes,14,14,22236.1687226481,22236.1687226481,0.0,1.0,666.4281510840847,14818808.809028126,3.557863086270141,361.2959441454794,8033837.572827324,6784971.236200802,1.844549217568135,0.8445492175681351
Scorpionfishes,2,2,652.8426201031999,652.8426201031999,0.0,1.0,410.9906781475042,268312.2311598076,3.611203674036248,408.5109235614953,266693.3416786646,1618.8894811429782,1.0060702283414842,0.006070228341484271
Sharks & rays,1,1,1.475e-07,1.475e-07,0.0,1.0,2238.7211385683377,0.0003302113679388298,4.35,2238.7211385683377,0.0003302113679388298,0.0,1.0,0.0
