commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,0.7307336672,3.166906904477714,146.86114318219123,107.31638172670688
Cod-likes,192.4067355421,3.8996500574622233,793.6884446971025,152711.00268165604
Crustaceans,382.92261337580004,3.378830466976048,239.238167391,91609.70427659882
Flatfishes,16.348062845600005,3.6843956894924905,483.4991216889768,7904.274027163797
Herring-likes,46.4750860016,3.0579130452854537,114.26495298766575,5310.473517070546
Molluscs,0.605175093,2.221747577076838,16.66278447918969,10.083902146832578
Other fishes & inverts,678.7479246459998,3.5592156405447652,362.4229078492392,245993.79654683953
Perch-likes,2376.8161029934,4.126249313894996,1337.3630314817422,3178665.988773874
"Salmon, smelts, etc",2.323418335,3.5028571428278754,318.31502815114715,739.5789727124164
Scorpionfishes,70.6726329488,3.9972655921246636,993.7235727643216,70229.06131054305
Sharks & rays,233.99447578950003,4.085309718920166,1217.0536381053746,284783.828056171
Tuna & billfishes,3730.9551272451,4.469532197615017,2948.0320289616734,10998975.21373733
