functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,165.559567826,3.858136205735429,721.3336721975629,119423.69102737008
Large bathydemersals (>=90 cm),147.56160706810002,3.8429163229427243,696.4923055405927,102775.52391613601
Large benthopelagics (>=90 cm),10.9568148255,4.1503403252911895,1413.6448823259318,15489.045204660973
Large demersals (>=90 cm),25.089315940700004,4.213202031281916,1633.811810946528,40991.22071248467
Large flatfishes (>=90 cm),0.043431715,4.36,2290.867652767775,99.49631099772897
Large pelagics (>=90 cm),3834.9746269847997,4.4550785912828195,2851.5342433389987,10935561.47118336
Large rays (>=90 cm),38.0399862662,3.7790353386082156,601.2226570722369,22870.501617956164
Large reef assoc. fish (>=90 cm),23.688031261200003,4.257396415966319,1808.8244341815955,42847.48974291604
Large sharks (>=90 cm),47.6051128632,4.1430737926159,1390.1888233808368,66180.09583820394
"Lobsters, crabs",19.830380283600004,2.9846007167377646,96.51631157304325,1913.9551620638717
Medium bathydemersals (30 - 89 cm),20.6656508696,3.931452037798438,853.9885302362776,17648.228812505757
Medium benthopelagics (30 - 89 cm),242.64432898670003,3.744805887150665,555.6558450707654,134826.73967473363
Medium demersals (30 - 89 cm),581.2487899915,3.408969075333783,256.430143463658,149049.71060559797
Medium pelagics (30 - 89 cm),1788.0974957280005,4.2848350708652045,1926.7930488160139,3445293.8253740333
Medium reef assoc. fish (30 - 89 cm),59.50119312329999,3.600843222157513,398.88088263436094,23733.88843081947
Other demersal invertebrates,0.7025845086000001,2.249131634235409,17.747273175023906,12.468959202664134
Shrimps,363.09223309220005,3.400361431160426,251.39777588200863,91280.57983941094
Small bathydemersals (<30 cm),2.2680988514,3.5,316.22776601683796,717.2358328835782
Small benthopelagics (<30 cm),6.063879482100001,3.416182886878553,260.72512652116444,1581.0057451796158
Small demersals (<30 cm),142.5207524063,3.62174810668863,418.55073285680345,59652.1653669599
Small pelagics (<30 cm),45.205819668800004,3.0644491854365556,115.99764853256559,5243.768781568004
Small reef assoc. fish (<30 cm),2.9843789496,3.4449725904258877,278.5945334056598,831.431660969485
Small to medium flatfishes (<90 cm),16.304631130600004,3.6825960379927603,481.4997189816776,7850.675307483814
Small to medium rays (<90 cm),0.4436159559999999,3.5722764044582744,373.487786523008,165.6851414727281
Small to medium sharks (<90 cm),147.90576070410003,4.147027380854572,1402.9021501915552,207497.30971749956
