commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,12442.0459115962,3.11,128.82495516931337,1602846.006775919
Cod-likes,62407.6279853657,4.333772830621041,2156.6160381948002,134589291.41893432
Crustaceans,412.31370274359995,2.928795602519935,84.87809085714925,34996.3999231189
Flatfishes,2660.0517784703998,3.9160556545960485,824.2437346209783,2192531.0121716177
Herring-likes,8079.4288996141,3.077152207027848,119.44066343742233,965012.3479653912
Molluscs,566.8937692769,2.06389673225753,11.585018516284688,6567.474813839306
Other fishes & inverts,42886.8511639813,3.4939335002799514,311.8412052339385,13373887.355664467
Perch-likes,55098.35376173869,3.588520519425852,387.7220670628703,21362847.6122626
"Salmon, smelts, etc",625.1618504999,4.176479989298119,1501.3432277536133,938582.5104979416
Scorpionfishes,1344.0071435886998,3.708175323353763,510.7111308865837,686399.408221832
Sharks & rays,4594.6461932521,4.174207857830393,1493.5090474243812,6862145.659336003
Tuna & billfishes,3374.6031431352003,4.369286119273141,2340.3786049942046,7897848.996539818
