commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,292071.1512066533,292071.1512066533,0.0,1.0,128.82495516931337,37626052.96044686,3.11,128.82495516931337,37626052.96044686,0.0,1.0,0.0
Cod-likes,1,1,644.4329878801,644.4329878801,0.0,1.0,2290.867652767775,1476310.6863110086,4.36,2290.867652767775,1476310.6863110086,0.0,1.0,0.0
Crustaceans,3,3,2035.7232577528998,2035.7232577528998,0.0,1.0,63.74393676278849,129765.01460873862,2.7568383198116226,57.12659248351565,116293.9329548648,13471.081653873829,1.115836495607231,0.11583649560723114
Flatfishes,1,1,212.2170145408,212.2170145408,0.0,1.0,2290.867652767775,486161.0939784672,4.36,2290.867652767775,486161.0939784672,0.0,1.0,0.0
Herring-likes,1,1,28301.88127405,28301.88127405,0.0,1.0,102.32929922807536,2896111.677609725,3.01,102.32929922807536,2896111.677609725,0.0,1.0,0.0
Molluscs,2,2,1458.4434751301,1458.4434751301,0.0,1.0,26.150050315166173,38138.37025647792,2.319872807410622,20.8868432461329,30462.280248387728,7676.090008090196,1.2519867175240917,0.2519867175240917
Other fishes & inverts,6,6,8459.826773565303,8459.826773565303,0.0,1.0,188.25679210782297,1592619.850179278,3.254931574726946,179.85875163231154,1521573.8825190612,71045.96766021685,1.046692420576118,0.046692420576118054
Perch-likes,8,8,3265.0881076189,3265.0881076189,0.0,1.0,599.5684340073951,1957643.763581233,3.3580714032652166,228.0717018637728,744674.2014398079,1212969.5621414252,2.6288593854818396,1.6288593854818398
Scorpionfishes,1,1,914.9315067800001,914.9315067800001,0.0,1.0,831.7637711026708,761006.8803799817,3.92,831.7637711026708,761006.8803799817,0.0,1.0,0.0
Sharks & rays,4,4,12638.364153120197,12638.364153120197,0.0,1.0,1213.2702582635093,15333751.34008442,3.910680812012271,814.1057309775226,10288964.687236037,5044786.652848383,1.4903104254120618,0.4903104254120619
Tuna & billfishes,1,1,90.2256857621,90.2256857621,0.0,1.0,3162.2776601683795,285318.67045886104,4.5,3162.2776601683795,285318.67045886104,0.0,1.0,0.0
