commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,37.405491737,3.8482493175021353,705.0977316164873,26374.52737375796
Crustaceans,0.039521334799999995,2.5648186470159406,36.71289625238641,1.4509426642682284
Flatfishes,330.90189610809995,4.379277945164669,2394.847950527138,792459.7277200271
Herring-likes,0.0014391964000000001,3.38,239.88329190194898,0.34523917012543415
Molluscs,0.4989456176,2.121235571766249,13.220125311124162,6.596123588108237
Other fishes & inverts,6.9472549449,3.2799829169685086,190.53857678853268,1323.720069788342
Perch-likes,2.5346428208000007,3.413541223465231,259.1440390592954,656.837578154758
"Salmon, smelts, etc",885.9440098595002,4.34054750700178,2190.5214337240877,1940679.3426766996
Scorpionfishes,2.3894261478999996,3.798335377685352,628.5435551926709,1501.8584058713943
Sharks & rays,3.073002841,4.206976096233294,1610.5569869462756,4949.246196478305
