functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,12.5857998791,4.13,1348.9628825916532,16977.776884632414
Large benthopelagics (>=90 cm),19.1262251189,3.2,158.48931924611142,3031.3023988423374
Large pelagics (>=90 cm),1683.8903315459002,4.41286709149327,2587.4209574001425,4356933.133805336
Large sharks (>=90 cm),1079.2405544183998,4.421357132216477,2638.500204760263,2847576.4238185277
"Lobsters, crabs",0.745139215,3.14,138.03842646028852,102.85784473245462
Medium benthopelagics (30 - 89 cm),19.1262251261,4.03333333333403,1079.7751623294428,20652.022840284095
Medium demersals (30 - 89 cm),11184.609642777801,3.327584662432098,212.61047729030918,2377965.1944567827
Medium pelagics (30 - 89 cm),1077.0253760102999,4.049372418714672,1120.3982420194375,1206697.3378922637
Medium reef assoc. fish (30 - 89 cm),579.5434919326,3.999999999999999,999.999999999998,579543.4919325988
Other demersal invertebrates,6.9576023071,2.1,12.589254117941675,87.59102349565917
Shrimps,2036.9280041580002,2.645701252453336,44.22840242092676,90090.07147035522
Small bathydemersals (<30 cm),3.1877041869,3.5,316.22776601683796,1008.0405737459079
Small benthopelagics (<30 cm),289.7717459663,3.03,107.1519305237606,31049.60199152978
Small demersals (<30 cm),491.6596777942,3.7154595900997163,519.349347238488,255343.1327259031
Small pelagics (<30 cm),1.062568062,4.46,2884.031503126606,3064.4797650241844
Small to medium flatfishes (<90 cm),659.0061551642999,3.6235907246287273,420.3303260065209,277000.2720405141
