commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,3850.3552854922,3850.3552854922,0.0,1.0,963.1873599201502,3708613.5421878286,3.292237724398614,959.9973553735673,3696330.8913211487,12282.650866679847,1.0033229305567635,0.0033229305567634834
Perch-likes,6,6,766.8285754965001,766.8285754965001,0.0,1.0,20143.10770444379,15446310.587071208,4.3037153144300175,19871.594721436722,15238106.673083093,208203.91398811527,1.0136633716021881,0.013663371602188017
Sharks & rays,9,9,757.0219326704,757.0219326704,0.0,1.0,18344.447100246995,13887148.797598895,4.248051555732182,16819.477547750263,12732713.399704304,1154435.397894591,1.0906668800007233,0.09066688000072325
Tuna & billfishes,15,15,11484.8054095696,11484.8054095696,0.0,1.0,26995.864086604903,310042245.8978457,4.3976781806934,26331.841283444068,302416073.21602654,7626172.681819141,1.0252174846420001,0.025217484642000146
