functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large pelagics (>=90 cm),16,16,12023.375190387502,12023.375190387502,0.0,1.0,26726.710343665778,321345266.06670415,4.394120367877951,26052.68014095555,313241148.0498661,8104118.016838074,1.0258718181416828,0.025871818141682802
Large reef assoc. fish (>=90 cm),1,1,0.0206110207,0.0206110207,0.0,1.0,2141.099198485972,44.130239900747775,3.56,2141.099198485972,44.130239900747775,0.0,1.0,0.0
Large sharks (>=90 cm),9,9,757.0219326704,757.0219326704,0.0,1.0,18344.447100246995,13887148.797598895,4.248051555732182,16819.477547750263,12732713.399704304,1154435.397894591,1.0906668800007233,0.09066688000072325
Medium bathypelagics (30 - 89 cm),1,1,0.0074160617,0.0074160617,0.0,1.0,10166.52157532747,75.39555127700972,4.08,10166.521575327472,75.39555127700972,0.0,1.0,0.0
Medium demersals (30 - 89 cm),1,1,3177.2183309122,3177.2183309122,0.0,1.0,925.4402624666747,2940325.7660733163,3.28,925.4402624666747,2940325.7660733163,0.0,1.0,0.0
Medium pelagics (30 - 89 cm),4,4,901.3677221762,901.3677221762,0.0,1.0,5448.8956590082735,4911458.668536072,3.582818991610967,2292.5825447516536,2066459.9062637142,2844998.7622723575,2.3767500417737546,1.3767500417737546
