commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,10154.0682814682,3.118849156848166,131.476809553651,1335024.5016373629
Cod-likes,1783.6560895068,4.261095376978488,1824.2962986236357,3253917.2021047636
Crustaceans,483.6534921858001,2.8975407676048075,78.98429891757985,38201.031999334606
Flatfishes,709.3718302606,3.1499999999999995,141.25375446227525,100201.43433408558
Herring-likes,48353.411555478306,3.0603869905112795,114.91771725627959,5556663.677508978
Other fishes & inverts,9185.236562752098,3.376480866171637,237.94734655469566,2185602.667584035
Perch-likes,4079.9934932567007,3.475377853896406,298.798115370001,1219094.366506969
Scorpionfishes,84.85119619400001,4.139247720123708,1377.9952486625252,116924.54519866376
Sharks & rays,0.36677227149999997,4.440404012815347,2756.792082514434,1011.1148941570342
Tuna & billfishes,2238.3641143326995,4.4239359082894385,2654.213833172092,5941096.995937849
