functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,29423.1921881003,4.0983166425123,1254.0551687255884,36898306.243893534
Jellyfish,90.2704306015,3.46,288.40315031266056,26034.276565553
Large bathydemersals (>=90 cm),18.5198210184,3.8400000000000003,691.8309709189369,12812.585756404605
Large benthopelagics (>=90 cm),35793.013380934004,3.749026832611323,561.0826410995487,20082838.48068594
Large demersals (>=90 cm),24448.8637201099,4.173316961196745,1490.4484550470409,36439771.15929345
Large flatfishes (>=90 cm),631.5496346164,4.1658727010407866,1465.1183273817057,925294.9443277074
Large rays (>=90 cm),3226.378593176,3.7200000000000006,524.8074602497734,1693227.5552889332
Large sharks (>=90 cm),2.6947672231000004,4.05,1122.018454301963,3023.5785543662555
"Lobsters, crabs",24858.0365366239,2.628227246556657,42.484180619784716,1056073.3140751375
Medium bathydemersals (30 - 89 cm),53.916510077000005,3.5572621011079315,360.79632155497563,19452.878506863377
Medium benthopelagics (30 - 89 cm),237528.47553457308,3.570350553801467,371.8352459551314,88321459.1217454
Medium demersals (30 - 89 cm),230123.27332873974,3.7606954183207546,576.3621043273982,132634334.07046148
Medium pelagics (30 - 89 cm),76451.8157791084,3.2041633653728767,160.01598358188141,12233512.498514831
Medium reef assoc. fish (30 - 89 cm),9.7934661029,2.53,33.88441561392024,331.8458757315034
Other demersal invertebrates,3641.713393941999,2.7031675215283903,50.48559994138582,183854.08550774216
Shrimps,10388.844141261103,2.7449182058040047,55.57995691795003,577411.5097985896
Small demersals (<30 cm),3096.1231134459003,2.9999999999999996,99.9999999999999,309612.31134458975
Small pelagics (<30 cm),1856.3491574334998,3.197636300819261,157.62906548552164,292614.58290107804
Small to medium flatfishes (<90 cm),24044.6985805167,3.6217838848269164,418.585215410638,10064755.334809445
