functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,92.0823955691,3.9795094378812825,953.9144726322712,87838.72980801422
Large bathydemersals (>=90 cm),2622.1929192933,4.448004056816334,2805.4598440921022,7356456.938539996
Large bathypelagics (>=90 cm),47.3148323582,3.544311544389624,350.1962928698193,16569.47888959861
Large benthopelagics (>=90 cm),39256.068657656506,4.095428244584507,1245.7423950327689,48902948.98915983
Large demersals (>=90 cm),9357.069111680601,4.2985790433190925,1988.7447368936591,18608821.948605023
Large flatfishes (>=90 cm),410.27239468339997,3.2996583499429732,199.36933025812974,81795.73255142852
Large rays (>=90 cm),73.1691900002,3.643681649338926,440.23204213441477,32211.421935109047
Large reef assoc. fish (>=90 cm),1573.8520598225,3.79,616.5950018614822,970429.3137559519
Large sharks (>=90 cm),91.9043916188,4.300406844409167,1997.1323402553649,183545.2327133996
"Lobsters, crabs",55.5836742308,2.7312980469834796,53.86393123030686,2993.955206295591
Medium bathydemersals (30 - 89 cm),18861.090097317297,3.3540805933109175,225.98550993033237,4262333.063484192
Medium bathypelagics (30 - 89 cm),362.4317074741,3.651155877299256,447.8740266108966,162323.74819788773
Medium benthopelagics (30 - 89 cm),308780.00115113065,4.130013204140717,1349.0038966207092,416545424.7514223
Medium demersals (30 - 89 cm),34154.708044732,3.499072218696306,315.55293117505204,10777618.236943312
Medium pelagics (30 - 89 cm),149063.72355246454,3.4662780239248407,292.60249427410145,43616417.317236245
Medium reef assoc. fish (30 - 89 cm),0.0019222656,3.2,158.48931924611142,0.3046585663542179
Other demersal invertebrates,5554.1009274917,2.0023850219873687,10.05506823189301,55846.86379274929
Shrimps,56.047126843300006,2.7977231288885007,62.76580870958328,3517.8432421683187
Small pelagics (<30 cm),113.545735195,3.1524493954552173,142.05266816427562,16129.474643124047
Small reef assoc. fish (<30 cm),0.006970666699999999,3.38,239.88329190194898,1.6721464747472952
Small to medium flatfishes (<90 cm),2678.6860445050993,4.176086893837254,1499.9849231454527,4017988.680597778
Small to medium rays (<90 cm),122.1418,3.7865214038109802,611.675948108024,74711.20131862066
