year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,113,905.6354156161,905.6354156161,0.0,True
1951,114,893.2227609603,893.2227609603,0.0,True
1952,113,919.2312598738,919.2312598738,0.0,True
1953,112,940.9250987442,940.9250987442,0.0,True
1954,112,965.4340455574,965.4340455574,0.0,True
1955,113,990.8149381792,990.8149381792,0.0,True
1956,117,965.0017627930999,965.0017627931,1.1368683772161603e-13,True
1957,116,1147.7999186365,1147.7999186365,0.0,True
1958,116,1313.6267313394,1313.6267313394,0.0,True
1959,120,1495.4612661649,1495.4612661649,0.0,True
1960,119,1575.5577424861,1575.5577424861,0.0,True
1961,134,1629.6662720576,1629.6662720576,0.0,True
1962,134,1825.4787285015,1825.4787285015,0.0,True
1963,160,1990.1045476853,1990.1045476853,0.0,True
1964,173,1937.0891421187,1937.0891421187,0.0,True
1965,178,2141.6042959435,2141.6042959435,0.0,True
1966,185,2034.898973822,2034.898973822,0.0,True
1967,183,2129.4758067975,2129.4758067975,0.0,True
1968,188,2117.2064887104,2117.2064887103998,-4.547473508864641e-13,True
1969,212,2167.0500783119,2167.0500783119,0.0,True
1970,217,2100.4093746508,2100.4093746508,0.0,True
1971,187,2111.8160642232,2111.8160642232,0.0,True
1972,185,2408.7932541232,2408.7932541232,0.0,True
1973,199,2098.9626197706,2098.9626197706,0.0,True
1974,215,2181.3346527567,2181.3346527567,0.0,True
1975,197,2536.1725554527,2536.1725554527,0.0,True
1976,209,2041.6645114337,2041.6645114337,0.0,True
1977,167,2010.015938273,2010.015938273,0.0,True
1978,112,2428.0479706155,2428.0479706155,0.0,True
1979,90,1777.7434121538,1777.7434121538,0.0,True
1980,110,1715.8220008017,1715.8220008017,0.0,True
1981,101,1086.6404826246,1086.6404826246,0.0,True
1982,130,1337.3458717484,1337.3458717484,0.0,True
1983,190,2168.8781560531,2168.8781560530997,-4.547473508864641e-13,True
1984,193,1948.3476505105,1948.3476505105,0.0,True
1985,188,1699.1703702372,1699.1703702372,0.0,True
1986,143,2104.7182827131,2104.7182827131,0.0,True
1987,177,2264.8069730422,2264.8069730422,0.0,True
1988,185,2496.61830454,2496.61830454,0.0,True
1989,180,2076.4398631844,2076.4398631844,0.0,True
1990,180,2476.2595022383,2476.2595022383002,4.547473508864641e-13,True
1991,189,3045.8799201629,3045.8799201629,0.0,True
1992,197,2769.9916002256,2769.9916002256,0.0,True
1993,202,3301.4626758853,3301.4626758853,0.0,True
1994,196,2471.5354951367,2471.5354951367,0.0,True
1995,175,2394.828035726,2394.828035726,0.0,True
1996,191,2259.6511558145,2259.6511558145,0.0,True
1997,208,2344.3198280202,2344.3198280202,0.0,True
1998,203,2300.2375133134,2300.2375133134,0.0,True
1999,184,2368.7486315099,2368.7486315099,0.0,True
2000,192,2222.9306785259,2222.9306785259,0.0,True
2001,195,2606.0912119869,2606.0912119869,0.0,True
2002,216,2661.7702266969,2661.7702266969,0.0,True
2003,249,3072.7872840833,3072.7872840833,0.0,True
2004,249,2492.5072936533,2492.5072936533,0.0,True
2005,246,2490.2825197813,2490.2825197813,0.0,True
2006,219,2503.7058795834,2503.7058795834,0.0,True
2007,217,2676.105848794,2676.105848794,0.0,True
2008,219,2626.3193042317002,2626.3193042317,-4.547473508864641e-13,True
2009,205,2766.8003939275,2766.8003939275,0.0,True
2010,203,2577.401004583,2577.401004583,0.0,True
2011,229,3498.4424708088,3498.4424708088,0.0,True
2012,206,2499.2624147206,2499.2624147206,0.0,True
2013,246,3172.029120876,3172.029120876,0.0,True
2014,237,2626.9315409806,2626.9315409806,0.0,True
2015,268,4196.909652847,4196.909652847,0.0,True
2016,270,4866.2573891266,4866.2573891266,0.0,True
2017,300,4219.2240652614,4219.2240652614,0.0,True
2018,299,4361.5772614378,4361.5772614378,0.0,True
2019,295,3717.1043054866,3717.1043054866,0.0,True
