system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,474,Martinique (France),47510.12471645912,47579.20311659477,100.14539721911468,common mask,1,8370420.798432601,8385295.211987919,8385295.211987919,8370420.798432601,8370420.798432601,8370420.798432601,8370420.798432601,8370420.798432601,,,Antoine-Morel,Antoine-Morel,482.689949954783
EEZ,eez,480,Mauritius,2191851.726822586,2191993.833728325,100.00648341783344,common mask,1,289372563.86220956,289397006.4521135,289397006.4521135,289372563.86220956,289372563.86220956,289372563.86220956,289372563.86220956,289372563.86220956,,,Antoine-Morel,Antoine-Morel,361.7040035720185
EEZ,eez,488,Hawaii Northwest Islands (USA),1578387.4005096853,1578387.1792432424,99.999985981487,common mask,1,176732619.36348668,176732372.20784706,176732372.20784706,176732619.36348668,176732619.36348668,176732619.36348668,176732619.36348668,176732619.36348668,,,Antoine-Morel,Antoine-Morel,306.7681337318597
EEZ,eez,520,Nauru,308943.5051900903,308958.10982651234,100.00472728384857,common mask,1,67604559.4123289,67607872.82613134,67607872.82613134,67604559.4123289,67604559.4123289,67604559.4123289,67604559.4123289,67604559.4123289,,,Antoine-Morel,Antoine-Morel,599.5205203576586
EEZ,eez,540,New Caledonia (France),1366908.3379088638,1367585.9802790766,100.04957482161895,common mask,1,194387066.4593581,194603135.8680951,194603135.8680951,194387066.4593581,194387066.4593581,194387066.4593581,194387066.4593581,194387066.4593581,,,Antoine-Morel,Antoine-Morel,389.6144976208437
EEZ,eez,548,Vanuatu,813309.0310644727,814387.3241632642,100.13258098184157,common mask,1,107017230.21211898,107168131.77891439,107168131.77891439,107017230.21211898,107017230.21211898,107017230.21211898,107017230.21211898,107017230.21211898,,,Antoine-Morel,Antoine-Morel,360.49998191753065
EEZ,eez,554,New Zealand,3461333.639124696,3463938.7253396953,100.07526249956238,common mask,1,468014700.45920485,467277234.7605782,467277234.7605782,468014700.45920485,468014700.45920485,468014700.45920485,468014700.45920485,468014700.45920485,,,Antoine-Morel,Antoine-Morel,370.444513513256
EEZ,eez,570,Niue (New Zealand),317773.70062973374,317803.561586543,100.00939692515462,common mask,1,25316181.843350764,25318889.177568763,25318889.177568763,25316181.843350764,25316181.843350764,25316181.843350764,25316181.843350764,25316181.843350764,,,Antoine-Morel,Antoine-Morel,218.26665382660732
EEZ,eez,574,Norfolk Isl. (Australia),430042.61130188167,430047.64512147673,100.00117053972392,common mask,1,51946302.69278491,51947452.621053085,51947452.621053085,51946302.69278491,51946302.69278491,51946302.69278491,51946302.69278491,51946302.69278491,,,Antoine-Morel,Antoine-Morel,330.94078069062385
EEZ,eez,580,Northern Marianas (USA),763570.4980662032,763672.3101140138,100.01333368013412,common mask,1,76765784.09852466,76776203.53082682,76776203.53082682,76765784.09852466,76765784.09852466,76765784.09852466,76765784.09852466,76765784.09852466,,,Antoine-Morel,Antoine-Morel,275.439160157353
EEZ,eez,583,Micronesia (Federated States of),3004644.172975076,3004839.844722747,100.0065123101574,common mask,1,393596840.68699723,393634856.9031751,393634856.9031751,393596840.68699723,393596840.68699723,393596840.68699723,393596840.68699723,393596840.68699723,,,Antoine-Morel,Antoine-Morel,358.8935816196045
EEZ,eez,584,Marshall Isl.,1999833.495537512,1999833.2405409196,99.99998724910884,common mask,1,233795473.14862004,233796688.0510772,233796688.0510772,233795473.14862004,233795473.14862004,233795473.14862004,233795473.14862004,233795473.14862004,,,Antoine-Morel,Antoine-Morel,320.294436662973
EEZ,eez,585,Palau,617159.5637455372,617192.655962625,100.0053620196513,common mask,1,81049416.6542232,81059000.26239577,81059000.26239577,81049416.6542232,81049416.6542232,81049416.6542232,81049416.6542232,81049416.6542232,,,Antoine-Morel,Antoine-Morel,359.79867988320706
EEZ,eez,598,Papua New Guinea,2400506.192197251,2406190.054660617,100.2367776630546,common mask,1,437404418.38409114,439781846.5741704,439781846.5741704,437404418.38409114,437404418.38409114,437404418.38409114,437404418.38409114,437404418.38409114,,,Antoine-Morel,Antoine-Morel,499.2148212075865
EEZ,eez,612,Pitcairn (UK),837948.9846344747,837957.9340815583,100.0010680181309,common mask,1,55923471.44282499,55924195.56936524,55924195.56936524,55923471.44282499,55923471.44282499,55923471.44282499,55923471.44282499,55923471.44282499,,,Antoine-Morel,Antoine-Morel,182.84524841467478
EEZ,eez,621,Madeira Isl. (Portugal),458701.3836361583,458756.0747070303,100.01192302286915,common mask,1,50178213.89619805,50184594.47479736,50184594.47479736,50178213.89619806,50178213.89619806,50178213.89619806,50178213.89619806,50178213.89619806,,,Antoine-Morel,Antoine-Morel,299.7038237163144
EEZ,eez,622,Azores Isl. (Portugal),956617.5196939092,956912.6924870386,100.03085588409711,common mask,1,125495575.80666515,125535805.68439186,125535805.68439186,125495575.80666515,125495575.80666515,125495575.80666515,125495575.80666515,125495575.80666515,,,Antoine-Morel,Antoine-Morel,359.4158462315643
EEZ,eez,626,Timor Leste,77941.48029072814,78141.9722162998,100.25723392065919,common mask,1,18173741.92604654,18230460.61433406,18230460.61433406,18173741.92604654,18173741.92604654,18173741.92604654,18173741.92604654,18173741.92604654,,,Antoine-Morel,Antoine-Morel,638.8263808214281
EEZ,eez,638,Réunion (France),314952.42924940115,315077.0602216074,100.03957136400035,common mask,1,35706033.79791834,35721997.4949062,35721997.4949062,35706033.79791834,35706033.79791834,35706033.79791834,35706033.79791834,35706033.79791834,,,Antoine-Morel,Antoine-Morel,310.60166884383267
EEZ,eez,654,Saint Helena (UK),446333.36187975656,446352.081977001,100.00419419627643,common mask,1,52943896.987513945,52946040.596490644,52946040.596490644,52943896.987513945,52943896.987513945,52943896.987513945,52943896.987513945,52943896.987513945,,,Antoine-Morel,Antoine-Morel,324.98527996571477
EEZ,eez,660,Anguilla (UK),90412.39567325941,90425.67937021986,100.01469234042692,common mask,1,10501305.541696249,10504183.373656245,10504183.373656245,10501305.541696249,10501305.541696249,10501305.541696249,10501305.541696249,10501305.541696249,,,Antoine-Morel,Antoine-Morel,318.2163231047486
EEZ,eez,690,Seychelles,1341247.6156472927,1341342.2597934236,100.0070564260489,common mask,1,245190871.91531056,245212251.1914916,245212251.1914916,245190871.91531056,245190871.91531056,245190871.91531056,245190871.91531056,245190871.91531056,,,Antoine-Morel,Antoine-Morel,500.8439945240175
EEZ,eez,711,Prince Edward Isl. (South Africa),472003.39807942585,472015.3804703747,100.00253862387382,common mask,1,40421372.7325061,40190486.44831635,40190486.44831635,40421372.7325061,40421372.7325061,40421372.7325061,40421372.7325061,40421372.7325061,,,Antoine-Morel,Antoine-Morel,234.62434251318172
EEZ,eez,723,Canary Isl. (Spain),444370.92272252217,444792.4132761932,100.09485106520668,common mask,1,63633053.06907023,63709635.866201736,63709635.866201736,63633053.06907023,63633053.06907023,63633053.06907023,63633053.06907023,63633053.06907023,,,Antoine-Morel,Antoine-Morel,392.32344598060905
EEZ,eez,772,Tokelau (New Zealand),320426.9692318663,320426.9269617339,99.99998680818518,common mask,1,36271334.454252884,31166452.772755098,31166452.772755098,36271334.454252884,36271334.454252884,36271334.454252884,36271334.454252884,36271334.454252884,,,Antoine-Morel,Antoine-Morel,310.1284492094025
EEZ,eez,776,Tonga,666294.9725173794,666451.5623097878,100.02350157195646,common mask,1,66001019.0400416,66020824.085245706,66020824.085245706,66001019.0400416,66001019.0400416,66001019.0400416,66001019.0400416,66001019.0400416,,,Antoine-Morel,Antoine-Morel,271.3883747547375
EEZ,eez,796,Turks & Caicos Isl. (UK),90797.46547904855,90861.63510115948,100.07067336271157,common mask,1,10158915.05602632,10168874.379711263,10168874.379711263,10158915.05602632,10158915.05602632,10158915.05602632,10158915.05602632,10158915.05602632,,,Antoine-Morel,Antoine-Morel,306.5354725736873
EEZ,eez,798,Tuvalu,755048.9446114263,755048.8392712025,99.99998604855689,common mask,1,86135103.17647015,86135603.61145811,86135603.61145811,86135103.17647015,86135103.17647015,86135103.17647015,86135103.17647015,86135103.17647015,,,Antoine-Morel,Antoine-Morel,312.5447505480196
EEZ,eez,842,Hawaii Main Islands (USA),895734.4237853414,896322.597533067,100.06566385438666,common mask,1,100934093.08346921,101013229.45104797,101013229.45104797,100934093.08346921,100934093.08346921,100934093.08346921,100934093.08346921,100934093.08346921,,,Antoine-Morel,Antoine-Morel,308.7207039603381
EEZ,eez,844,Palmyra Atoll & Kingman Reef (USA),352896.2312479594,352896.1877396738,99.9999876710824,common mask,1,53852008.37091221,53852439.51443073,53852439.51443073,53852008.37091221,53852008.37091221,53852008.37091221,53852008.37091221,53852008.37091221,,,Antoine-Morel,Antoine-Morel,418.082529358994
EEZ,eez,845,Jarvis Isl. (USA),324452.7598786858,324452.71420598053,99.9999859231571,common mask,1,70873726.17791751,70872597.07305211,70872597.07305211,70873726.17791751,70873726.17791751,70873726.17791751,70873726.17791751,70873726.17791751,,,Antoine-Morel,Antoine-Morel,598.4679937408141
EEZ,eez,846,Howland & Baker Isl. (USA),435124.7728929609,435124.7145057955,99.99998658151202,common mask,1,91701021.3496527,91699888.99262808,91699888.99262808,91701021.3496527,91701021.3496527,91701021.3496527,91701021.3496527,91701021.3496527,,,Antoine-Morel,Antoine-Morel,577.387661153364
EEZ,eez,855,Ascension Isl. (UK),443464.8976272523,443476.6630971624,100.00265307806166,common mask,1,70334773.23944435,70336765.75023764,70336765.75023764,70334773.23944435,70334773.23944435,70334773.23944435,70334773.23944435,70334773.23944435,,,Antoine-Morel,Antoine-Morel,434.52821160415584
EEZ,eez,856,Tristan da Cunha Isl. (UK),812788.9758704035,812788.8652357397,99.99998638826719,common mask,1,108639846.69756046,108638446.26784049,108638446.26784049,108639846.69756046,108639846.69756046,108639846.69756046,108639846.69756046,108639846.69756046,,,Antoine-Morel,Antoine-Morel,366.20011398532176
EEZ,eez,872,Wake Isl. (USA),408603.83248243737,408603.7630892948,99.99998301701133,common mask,1,38332995.00109618,38332925.8851162,38332925.8851162,38332995.00109618,38332995.00109618,38332995.00109618,38332995.00109618,38332995.00109618,,,Antoine-Morel,Antoine-Morel,257.02623363696995
EEZ,eez,876,Wallis & Futuna Isl. (France),262523.71354493906,262529.1739738075,100.00207997547905,common mask,1,26714657.077660657,26703828.368367195,26703828.368367195,26714657.077660657,26714657.077660657,26714657.077660657,26714657.077660657,26714657.077660657,,,Antoine-Morel,Antoine-Morel,278.7970668262334
EEZ,eez,882,Samoa,131929.1470305049,132106.98208344134,100.13479587865093,common mask,1,13523389.47731551,13461205.751679266,13461205.751679266,13523389.47731551,13523389.47731551,13523389.47731551,13523389.47731551,13523389.47731551,,,Antoine-Morel,Antoine-Morel,280.83545572431143
EEZ,eez,895,St Paul & Amsterdam Isl. (France),508610.7296478754,508618.84425850434,100.00159544621376,common mask,1,59486373.170200504,59486973.572464,59486973.572464,59486373.1702005,59486373.1702005,59486373.1702005,59486373.1702005,59486373.1702005,,,Antoine-Morel,Antoine-Morel,320.43438203259535
