year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,250,106559.0320674331,106559.0320674331,0.0,True
1951,249,108712.68251731241,108712.68251731241,0.0,True
1952,250,117141.9814932908,117141.9814932908,0.0,True
1953,249,134414.9871901461,134414.98719014612,2.9103830456733704e-11,True
1954,362,142791.5046125437,142791.5046125437,0.0,True
1955,366,167212.1705011552,167212.1705011552,0.0,True
1956,346,185889.4707692999,185889.4707692999,0.0,True
1957,365,185662.2034848563,185662.2034848563,0.0,True
1958,359,214900.8464122511,214900.8464122511,0.0,True
1959,403,287695.6141855729,287695.6141855729,0.0,True
1960,403,291308.0682028683,291308.06820286834,5.820766091346741e-11,True
1961,413,319165.8726979897,319165.8726979897,0.0,True
1962,413,304468.1739896428,304468.1739896428,0.0,True
1963,429,312563.1486104468,312563.1486104468,0.0,True
1964,464,232139.3532443774,232139.3532443774,0.0,True
1965,480,197897.2281126788,197897.2281126788,0.0,True
1966,478,227003.9912078215,227003.9912078215,0.0,True
1967,478,268118.3617465328,268118.3617465328,0.0,True
1968,496,219215.1264841212,219215.1264841212,0.0,True
1969,491,207446.0823179675,207446.0823179675,0.0,True
1970,513,249239.70358264341,249239.7035826434,-2.9103830456733704e-11,True
1971,473,263608.4892395348,263608.4892395348,0.0,True
1972,529,275126.069594958,275126.069594958,0.0,True
1973,522,284785.7046171018,284785.7046171018,0.0,True
1974,522,269070.2423694124,269070.2423694124,0.0,True
1975,528,286479.471065095,286479.471065095,0.0,True
1976,489,252617.76411222128,252617.7641122213,2.9103830456733704e-11,True
1977,485,266187.0925642256,266187.0925642256,0.0,True
1978,493,393828.9366730513,393828.93667305127,-5.820766091346741e-11,True
1979,477,482750.6241552413,482750.6241552413,0.0,True
1980,552,576668.8941885667,576668.8941885667,0.0,True
1981,485,650276.7782001243,650276.7782001243,0.0,True
1982,465,609933.6540069459,609933.6540069459,0.0,True
1983,489,457763.5152159068,457763.5152159068,0.0,True
1984,487,437446.7197776222,437446.7197776222,0.0,True
1985,495,486157.8425728859,486157.8425728859,0.0,True
1986,501,517196.4380459368,517196.4380459368,0.0,True
1987,495,562153.7454952918,562153.7454952918,0.0,True
1988,492,514538.0824970475,514538.0824970475,0.0,True
1989,506,535801.9128667774,535801.9128667774,0.0,True
1990,471,432097.9198891341,432097.9198891341,0.0,True
1991,501,462534.1658710719,462534.1658710719,0.0,True
1992,534,385853.9159454244,385853.9159454244,0.0,True
1993,491,386760.1288484354,386760.1288484354,0.0,True
1994,491,404450.7234985927,404450.72349859274,5.820766091346741e-11,True
1995,498,482209.2679917397,482209.2679917397,0.0,True
1996,496,512833.5345199784,512833.5345199784,0.0,True
1997,507,499077.577261278,499077.577261278,0.0,True
1998,517,405477.1667711174,405477.1667711174,0.0,True
1999,527,422912.8182689791,422912.8182689791,0.0,True
2000,522,460827.9026543969,460827.9026543969,0.0,True
2001,522,489541.6542062881,489541.6542062881,0.0,True
2002,528,509058.4864114166,509058.4864114166,0.0,True
2003,529,514025.5853024021,514025.5853024021,0.0,True
2004,524,435617.0178954145,435617.0178954145,0.0,True
2005,557,445718.5386144442,445718.5386144442,0.0,True
2006,560,473618.125588887,473618.12558888696,-5.820766091346741e-11,True
2007,573,528455.3135795833,528455.3135795833,0.0,True
2008,569,607858.2586079254,607858.2586079254,0.0,True
2009,562,604642.1851508548,604642.1851508548,0.0,True
2010,557,596492.3346877919,596492.3346877919,0.0,True
2011,625,640714.3034176001,640714.3034176001,0.0,True
2012,631,552620.3085946678,552620.3085946678,0.0,True
2013,631,547862.1416055118,547862.1416055118,0.0,True
2014,630,531139.1579395565,531139.1579395565,0.0,True
2015,602,558306.1781209644,558306.1781209644,0.0,True
2016,609,584673.3219791272,584673.3219791272,0.0,True
2017,599,619516.7881890429,619516.7881890429,0.0,True
2018,660,580777.3661582296,580777.3661582296,0.0,True
2019,644,664877.8552277526,664877.8552277526,0.0,True
