year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,10,36.593053387699996,36.593053387699996,0.0,True
1951,9,47.5926470703,47.5926470703,0.0,True
1952,10,39.1917807011,39.1917807011,0.0,True
1953,10,37.160805868000004,37.160805868000004,0.0,True
1954,25,2.2753914156,2.2753914156,0.0,True
1955,8,1.0,1.0,0.0,True
1956,8,1.0,1.0,0.0,True
1957,28,210.3157296303,210.31572963029998,-2.842170943040401e-14,True
1958,28,368.13305666630004,368.1330566663,-5.684341886080802e-14,True
1959,69,191.4333587712,191.4333587712,0.0,True
1960,11,54.677434309700004,54.677434309700004,0.0,True
1961,11,49.4613214591,49.4613214591,0.0,True
1962,82,521.6254175475,521.6254175475,0.0,True
1963,81,370.7933321214,370.7933321214,0.0,True
1964,27,43.469478513599995,43.469478513599995,0.0,True
1965,37,66.34477918099999,66.34477918099999,0.0,True
1966,32,299.9972907942,299.9972907942,0.0,True
1967,118,2867.1831318802,2867.1831318802,0.0,True
1968,137,4770.9725879972,4770.9725879972,0.0,True
1969,106,3502.206491469,3502.206491469,0.0,True
1970,123,664.0894965804,664.0894965804,0.0,True
1971,136,6290.8270474594,6290.8270474594,0.0,True
1972,155,7001.8584378826,7001.8584378826,0.0,True
1973,164,12295.2549924703,12295.2549924703,0.0,True
1974,163,9619.9010877879,9619.901087787899,-1.8189894035458565e-12,True
1975,127,4250.8502925396,4250.8502925396,0.0,True
1976,185,6557.1346489399,6557.1346489399,0.0,True
1977,198,14126.2654323359,14126.2654323359,0.0,True
1978,195,6719.0815844914005,6719.0815844914005,0.0,True
1979,174,12664.8601383657,12664.8601383657,0.0,True
1980,209,12890.9790203805,12890.979020380499,-1.8189894035458565e-12,True
1981,186,3773.2858180987,3773.2858180987,0.0,True
1982,197,3059.5190951319,3059.5190951319,0.0,True
1983,233,11418.8916929048,11418.8916929048,0.0,True
1984,226,9229.649618599,9229.649618599002,1.8189894035458565e-12,True
1985,216,10399.4141914246,10399.414191424601,1.8189894035458565e-12,True
1986,238,23555.409572775498,23555.409572775498,0.0,True
1987,276,31136.753008730702,31136.7530087307,-3.637978807091713e-12,True
1988,259,19565.7094044208,19565.709404420802,3.637978807091713e-12,True
1989,112,18358.3596866075,18358.3596866075,0.0,True
1990,118,42059.1458057387,42059.1458057387,0.0,True
1991,84,56972.134931218796,56972.134931218796,0.0,True
1992,319,27511.429896509602,27511.429896509602,0.0,True
1993,351,37460.1404354202,37460.140435420195,-7.275957614183426e-12,True
1994,337,31287.288968031702,31287.2889680317,-3.637978807091713e-12,True
1995,146,19058.6346595907,19058.634659590698,-3.637978807091713e-12,True
1996,119,25394.2200488842,25394.2200488842,0.0,True
1997,107,1029.9457779928,1029.9457779928,0.0,True
1998,126,1000.2271016975,1000.2271016975,0.0,True
1999,192,2481.2159644215,2481.2159644215,0.0,True
2000,196,2004.637141114,2004.637141114,0.0,True
2001,159,1703.6716685789,1703.6716685789,0.0,True
2002,151,3789.4011287571,3789.4011287571,0.0,True
2003,168,1560.3994621219,1560.3994621219,0.0,True
2004,104,1154.5734967083,1154.5734967083,0.0,True
2005,55,74.9576976431,74.9576976431,0.0,True
2006,63,1116.5103343769001,1116.5103343769,-2.2737367544323206e-13,True
2007,7,3.0,3.0,0.0,True
2008,7,3.0,3.0,0.0,True
2009,7,3.0,3.0,0.0,True
2010,7,3.0,3.0,0.0,True
2011,7,3.0,3.0,0.0,True
2012,7,3.0,3.0,0.0,True
2013,7,3.0,3.0,0.0,True
2014,7,3.0,3.0,0.0,True
2015,7,3.0,3.0,0.0,True
2016,7,3.0,3.0,0.0,True
2017,7,3.0,3.0,0.0,True
2018,7,3.0,3.0,0.0,True
2019,7,3.0,3.0,0.0,True
