commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,10,10,14292.4020565726,14292.4020565726,0.0,1.0,18824.441344896328,269046484.19162655,4.218816155274312,15409.067887740752,220232593.56861272,48813890.623013824,1.2216469861796637,0.22164698617966383
Crustaceans,8,8,47374.38401841311,47374.38401841311,0.0,1.0,2858.0228303019476,135397071.0961164,3.5902348855775528,2344.0846014400554,111049564.08027002,24347507.01584637,1.2192490102729916,0.2192490102729917
Flatfishes,8,8,6848.612356211201,6848.612356211201,0.0,1.0,5399.15054534631,36976689.137903176,3.791091769177757,4278.5253780776075,29301961.7706655,7674727.367237676,1.2619185509593056,0.2619185509593056
Herring-likes,3,3,39258.0915846662,39258.0915846662,0.0,1.0,1249.8880205285275,49068218.38048608,3.380317089497164,1249.867377039052,49067407.95648562,810.4240004569292,1.0000165165439587,1.651654395878495e-05
Molluscs,6,6,24583.8157469929,24583.8157469929,0.0,1.0,35.222211492886196,865896.3575427299,2.1294966374448223,29.47874601654346,724700.0605231053,141196.29701962462,1.1948341178800315,0.19483411788003144
Other fishes & inverts,17,17,6875.2066360481,6875.2066360481,0.0,1.0,4586.771628542091,31535002.738589734,3.3240249117617378,1055.9080986738593,7259586.36705945,24275416.371530283,4.343911780109205,3.3439117801092055
Perch-likes,12,12,3809.6786226971,3809.6786226971,0.0,1.0,8902.484617374539,33915605.335701555,3.737245092858726,3641.144977052021,13871592.181216007,20044013.154485546,2.444968457307145,1.4449684573071448
"Salmon, smelts, etc",7,7,1578.4018091099,1578.4018091099,0.0,1.0,11356.05969736414,17924425.17067958,3.7042032207686812,3297.9912919256044,5205555.42160407,12718869.74907551,3.443326161948007,2.4433261619480064
Scorpionfishes,6,6,2541.7667255396,2541.7667255396,0.0,1.0,4355.613342626082,11070953.06360329,3.7954089261652832,4334.219114366977,11016573.926095696,54379.13750759326,1.0049361206008687,0.004936120600868638
Sharks & rays,9,9,715.6396049350999,715.6396049350999,0.0,1.0,8976.32640875757,6423814.684931772,3.966630203046906,7238.938386776938,5180471.007262577,1243343.6776691945,1.2400059137337383,0.2400059137337383
Tuna & billfishes,6,6,802.2615696214,802.2615696214,0.0,1.0,25612.37156253061,20547821.411482316,4.363988505706929,23804.000515265383,19097034.81664542,1450786.5948368944,1.0759692071971485,0.07596920719714848
