functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,3,3,71.0488776626,71.0488776626,0.0,1.0,8690.720045415988,617465.9053066662,3.958819357725236,7071.519383667319,502423.51557888393,115042.38972778223,1.2289749308314766,0.22897493083147655
Jellyfish,1,1,25.3455157838,25.3455157838,0.0,1.0,1586.8423749532276,40219.338460779705,3.46,1586.8423749532276,40219.338460779705,0.0,1.0,0.0
Large bathypelagics (>=90 cm),1,1,103.8183680719,103.8183680719,0.0,1.0,7312.385640086951,759159.9438662231,3.97,7312.385640086951,759159.9438662231,0.0,1.0,0.0
Large benthopelagics (>=90 cm),5,5,4421.1330587985,4421.1330587985,0.0,1.0,12643.434843532013,55898307.76350423,4.119694969970281,11450.296515348,50623284.457050316,5275023.306453913,1.1042015223435242,0.10420152234352427
Large demersals (>=90 cm),10,10,1595.504206534,1595.504206534,0.0,1.0,24245.244757124852,38683389.99843911,4.122088698860845,11532.701366630841,18400473.54315992,20282916.45527919,2.1023040471053007,1.1023040471053005
Large flatfishes (>=90 cm),1,1,3289.6729950748,3289.6729950748,0.0,1.0,8000.0,26317383.960598398,4.0,8000.0,26317383.960598398,0.0,1.0,0.0
Large pelagics (>=90 cm),7,7,802.2826971826,802.2826971826,0.0,1.0,25612.6114371543,20548554.98569006,4.363991824132674,23804.237154750605,19097727.588887576,1450827.396802485,1.0759685878882617,0.07596858788826165
Large rays (>=90 cm),1,1,362.1165945089,362.1165945089,0.0,1.0,4665.56868948727,1689479.8452844815,3.8199999999999994,4665.568689487263,1689479.8452844792,2.3283064365386963e-09,1.0000000000000013,1.3781202794678204e-15
Large reef assoc. fish (>=90 cm),4,4,2135.5358299666004,2135.5358299666004,0.0,1.0,4138.226082130861,8837330.07089276,3.76928419961511,4007.9455263011782,8559111.27597051,278218.79492225125,1.0325055704911026,0.032505570491102684
Large sharks (>=90 cm),7,7,291.2502962491,291.2502962491,0.0,1.0,15196.062489260374,4425857.70181692,4.176013118722517,13554.650814890145,3947796.0653898595,478061.6364270607,1.1210958287886763,0.12109582878867638
"Lobsters, crabs",6,6,44781.415995160605,44781.415995160605,0.0,1.0,3016.475836377424,135082059.26816744,3.647461863790861,2782.449540409879,124602030.35463822,10480028.913529217,1.0841080107900434,0.08410801079004332
Medium bathydemersals (30 - 89 cm),3,3,187.4280566732,187.4280566732,0.0,1.0,6280.029700682939,1177053.762648981,3.662136373879024,2907.496997829182,544946.5120862868,632107.2505626943,2.159943657851335,1.1599436578513351
Medium benthopelagics (30 - 89 cm),3,3,211.149804848,211.149804848,0.0,1.0,5960.964472170698,1258656.4850047042,3.895905360625541,5856.791165911221,1236660.3117176446,21996.173287059646,1.017786754437448,0.017786754437448003
Medium demersals (30 - 89 cm),9,9,15734.600353893,15734.600353893,0.0,1.0,15696.789024467742,246982702.1393739,3.942037429750279,6724.793369726323,105811936.1351531,141170766.00422078,2.3341667411123073,1.334166741112307
Medium pelagics (30 - 89 cm),5,5,42326.234585691396,42326.234585691396,0.0,1.0,1350.9050026809114,57178722.04645632,3.3984256607792407,1319.543546558091,55851309.69765296,1327412.3488033637,1.023766897427996,0.023766897427996137
Medium reef assoc. fish (30 - 89 cm),1,1,52.1538728215,52.1538728215,0.0,1.0,3457.8136804537753,180338.37493082904,3.72,3457.8136804537753,180338.37493082904,0.0,1.0,0.0
Other demersal invertebrates,10,10,25070.937343252797,25070.937343252797,0.0,1.0,35.654957139766594,893903.1964274523,2.1336004947783294,29.84339634897871,748201.9199751045,145701.27645234775,1.194735234650555,0.194735234650555
Shrimps,2,2,2592.9680232524997,2592.9680232524997,0.0,1.0,121.48696980605636,315011.8279489461,2.601906030560821,121.37459562048099,314720.4452791101,291.3826698359917,1.000925846014159,0.0009258460141589426
Small pelagics (<30 cm),5,5,1004.4521800679,1004.4521800679,0.0,1.0,914.5309820998485,918602.6387098305,3.2388549849868733,818.1209074775714,821763.3290749753,96839.30963485513,1.1178433086614648,0.11784330866146474
Small to medium flatfishes (<90 cm),7,7,3558.9393611364,3558.9393611364,0.0,1.0,2995.0791782811307,10659305.17730478,3.597989359822476,2399.175874090629,8538521.452589966,2120783.7247148138,1.2483783330041904,0.24837833300419035
Small to medium sharks (<90 cm),1,1,62.2727141771,62.2727141771,0.0,1.0,4953.648510535111,308477.1378303701,3.8399999999999994,4953.648510535105,308477.1378303697,4.0745362639427185e-10,1.0000000000000013,1.3208551831751269e-15
