commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,1,1,1610.6000393135002,1610.6000393135002,0.0,1.0,190.54607179632464,306893.5107261935,3.28,190.54607179632464,306893.5107261935,0.0,1.0,0.0
Perch-likes,4,4,11.657250000000001,11.657250000000001,0.0,1.0,851.2557441118342,9923.301023047681,3.9065154131549034,806.3348177508185,9399.64655422573,523.654468821951,1.0557100169459601,0.05571001694596011
Sharks & rays,1,1,0.02267,0.02267,0.0,1.0,407.3802778041126,9.235310897819232,3.6100000000000003,407.380277804113,9.235310897819241,-8.881784197001252e-15,0.999999999999999,-9.617201083180136e-16
