commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,119.4452833038,3.11,128.82495516931337,15387.53326679797
Cod-likes,95.2923884459,4.410069054933802,2570.804520688255,244978.10300390093
Crustaceans,23402.903350477703,3.3059750203536513,202.2902822490331,4734179.924214978
Flatfishes,252.07081954699999,3.176778197854014,150.23744799592774,37870.476642983296
Herring-likes,179841.5314351926,2.617460603690516,41.44389871817527,7453334.214121656
Molluscs,6893.6491129279,2.019289035535604,10.454157421550716,72067.29303548172
Other fishes & inverts,69916.83588096312,3.3002941423325627,199.66141394285964,13959694.310403958
Perch-likes,147327.97703339998,3.7675415980704083,585.519816536043,86263450.0832227
Scorpionfishes,26.0098614115,3.9114241083812016,815.5002685286728,21211.048965471815
Sharks & rays,5624.0430896889,4.216917145166622,1647.847984595331,9267568.070621151
Tuna & billfishes,9017.248511974,4.425195993266395,2661.9260925208314,24003249.09676823
