functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,3385.6079216567,3.664803732358886,462.17210801644296,1564733.5500692453
Large bathypelagics (>=90 cm),0.5049341954,4.34,2187.761623949552,1104.6756553159641
Large benthopelagics (>=90 cm),1013.9420786594001,4.418467863246534,2621.0050833486484,2657547.342387383
Large demersals (>=90 cm),25329.3906613288,3.873185532934276,746.7677134519387,18915171.1472914
Large pelagics (>=90 cm),18482.3017844843,4.399338678728255,2508.064370965827,46354802.599103205
Large rays (>=90 cm),1538.9433556070999,3.7198130965359875,524.5816521111215,807301.4479898055
Large reef assoc. fish (>=90 cm),572.3046836313999,3.4197479102856643,262.87416747735,150444.11725299244
Large sharks (>=90 cm),4081.2105349635,4.404665959105815,2539.0190485549783,10362271.28943558
"Lobsters, crabs",166.58167022970002,3.127316142826846,134.06522544276413,22332.809173976922
Medium bathydemersals (30 - 89 cm),96.8388587035,4.480086963966499,3020.5565019210253,292507.2442954684
Medium bathypelagics (30 - 89 cm),78.00319293000001,4.080864618251596,1204.6603554765165,93967.35412335712
Medium benthopelagics (30 - 89 cm),12916.3708348995,3.377917953339383,238.73602216045734,3083602.993873252
Medium demersals (30 - 89 cm),98826.69312835591,3.4463246674207255,279.4632255946387,27618426.436501857
Medium pelagics (30 - 89 cm),180499.54784213004,2.8551460072405814,71.6384213875158,12930702.66857058
Medium reef assoc. fish (30 - 89 cm),11658.0091097944,3.881036145067028,760.389559318949,8864628.409532856
Other demersal invertebrates,6893.6537018931,2.019289308937548,10.454164002771485,72067.38637790324
Shrimps,23236.321680248,3.307255829538054,202.88775169969932,4714365.063476496
Small benthopelagics (<30 cm),1072.2949915336,3.03,107.1519305237606,114898.47843378477
Small demersals (<30 cm),10077.857522311398,3.2613304605087587,182.52840572170103,1839495.2666379516
Small pelagics (<30 cm),42334.4752285137,2.772835836283325,59.27012406124116,2509169.5988615477
Small reef assoc. fish (<30 cm),0.1930325977,3.73,537.0317963702527,103.66464270084731
Small to medium flatfishes (<90 cm),252.07081954699999,3.176778197854014,150.23744799592774,37870.476642983296
Small to medium rays (<90 cm),1.5714985102999999,3.8,630.957344480193,991.5485269134672
Small to medium sharks (<90 cm),2.317700608,3.97,933.2543007969915,2163.004060375802
