functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,1.6372104382,3.9,794.3282347242813,1300.482477247573
Large benthopelagics (>=90 cm),0.6159348166,4.170264535857705,1480.0096116773193,911.5894487347069
Large pelagics (>=90 cm),2386.6719177187,4.413237919871126,2589.631206228146,6180600.07715272
Large reef assoc. fish (>=90 cm),57.2090133232,4.159984161853747,1445.3870584274255,82689.16748275544
Large sharks (>=90 cm),17.692376071900004,4.255597836447208,1801.3488907510005,31870.142011866614
"Lobsters, crabs",79.66257823250001,3.199981150949124,158.48244071428817,12625.119831879527
Medium benthopelagics (30 - 89 cm),170.8281620717,4.43,2691.534803926914,459789.94370684813
Medium demersals (30 - 89 cm),289.4226804326,3.2968244102616135,198.07260359260604,57326.70385203587
Medium pelagics (30 - 89 cm),248.8329386392,3.72470789221115,530.5274897976038,132012.71431521597
Medium reef assoc. fish (30 - 89 cm),328.5451365214,3.9099624950777456,812.7603245537966,267028.4517897045
Other demersal invertebrates,30.8212644196,2.19,15.488166189124811,477.36486548972425
Small pelagics (<30 cm),2.9565716358,3.3769645588832238,238.21250652825753,704.2923400942685
Small reef assoc. fish (<30 cm),102.20852116519998,2.0828667697203294,12.102268104100471,1236.9549256648777
