functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,0.0493171724,4.13,1348.9628825916532,66.52703504197352
Jellyfish,0.0131508159,3.46,288.40315031266056,3.792736734741826
Large bathypelagics (>=90 cm),28.107089646,3.579540131910355,379.7870323827827,10674.708165571177
Large benthopelagics (>=90 cm),32550.869795786402,4.091652327998517,1234.9583986236362,40198970.03681086
Large demersals (>=90 cm),290.17493864689993,3.4853120061639675,305.71166204631896,88709.86277793242
Large flatfishes (>=90 cm),39.7001000657,4.0,1000.0,39700.1000657
Large rays (>=90 cm),0.0665625482,3.8199999999999994,660.6934480075951,43.977439478429744
Large reef assoc. fish (>=90 cm),153.5567011469,3.7775419412653712,599.1587985792746,92004.84857297332
Large sharks (>=90 cm),52.132383081,4.173750725127378,1491.9378263635715,77778.27429702017
"Lobsters, crabs",2266.1593542463997,3.533109722834701,341.2791235921813,773392.8783374348
Medium bathydemersals (30 - 89 cm),16.7344926756,3.302606393254669,200.7272770514142,3359.069147610023
Medium bathypelagics (30 - 89 cm),1250.9962077252,3.6500000000000004,446.6835921509635,558799.4798339253
Medium benthopelagics (30 - 89 cm),7839.0483335521,3.899872667202268,794.0953761118301,6224952.03479087
Medium demersals (30 - 89 cm),48629.79935185,3.2800077102418737,190.54945468375305,9266381.747875346
Medium pelagics (30 - 89 cm),5.3697966979,3.377846967939676,238.6970039648209,1281.7543836889186
Other demersal invertebrates,38.8661643031,2.1601478720543454,14.459320094211755,561.9783104927494
Shrimps,65322.38395836321,3.0695553849182424,117.36953525401404,7666857.846877351
Small pelagics (<30 cm),816.8184068552001,3.1495544286750263,141.10890724511444,115260.35280903259
Small to medium flatfishes (<90 cm),59739.41775928801,4.379938509157002,2398.4932973514974,143284593.08333328
Small to medium sharks (<90 cm),5.3603047153,3.84,691.8309709189363,3708.4248156073513
